opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Viktor,20,20,40,80,160,100.0,2.5,2.0,4.0,8.0
Naafiri,8,6,28,80,36,75.0,0.8,3.5,10.0,4.5
Ryze,18,16,122,30,142,88.89,8.8,6.78,1.67,7.89
Sylas,60,28,286,440,404,46.67,1.57,4.77,7.33,6.73
Yone,50,36,348,170,262,72.0,3.59,6.96,3.4,5.24
Orianna,20,16,166,82,138,80.0,3.71,8.3,4.1,6.9
Taliyah,14,4,52,78,20,28.57,0.92,3.71,5.57,1.43
Veigar,10,6,52,38,70,60.0,3.21,5.2,3.8,7.0
Riven,14,2,44,82,66,14.29,1.34,3.14,5.86,4.71
Gragas,22,8,96,52,72,36.36,3.23,4.36,2.36,3.27
Twisted Fate,12,4,18,60,60,33.33,1.3,1.5,5.0,5.0
Darius,10,0,10,40,20,0.0,0.75,1.0,4.0,2.0
Yasuo,108,70,848,540,656,64.81,2.79,7.85,5.0,6.07
Katarina,76,64,508,308,448,84.21,3.1,6.68,4.05,5.89
Sett,4,0,16,20,32,0.0,2.4,4.0,5.0,8.0
Ekko,2,0,0,2,0,0.0,0.0,0.0,1.0,0.0
Xerath,2,0,2,14,6,0.0,0.57,1.0,7.0,3.0
Malzahar,8,4,32,48,44,50.0,1.58,4.0,6.0,5.5
Zed,10,6,60,28,52,60.0,4.0,6.0,2.8,5.2
Mordekaiser,6,0,78,36,42,0.0,3.33,13.0,6.0,7.0
Brand,2,2,12,6,8,100.0,3.33,6.0,3.0,4.0
Akshan,4,4,24,12,32,100.0,4.67,6.0,3.0,8.0
Sion,4,2,22,22,36,50.0,2.64,5.5,5.5,9.0
Galio,30,22,226,150,370,73.33,3.97,7.53,5.0,12.33
Malphite,4,2,10,22,18,50.0,1.27,2.5,5.5,4.5
Aurora,34,16,92,188,202,47.06,1.56,2.71,5.53,5.94
Azir,2,2,8,8,12,100.0,2.5,4.0,4.0,6.0
Diana,18,18,90,18,108,100.0,11.0,5.0,1.0,6.0
Gnar,2,2,4,4,4,100.0,2.0,2.0,2.0,2.0
Irelia,26,12,204,158,108,46.15,1.97,7.85,6.08,4.15
Kayle,8,6,20,24,52,75.0,3.0,2.5,3.0,6.5
Ashe,2,0,8,4,2,0.0,2.5,4.0,2.0,1.0
Lee Sin,2,2,8,12,14,100.0,1.83,4.0,6.0,7.0
Annie,2,0,14,18,26,0.0,2.22,7.0,9.0,13.0
Qiyana,22,6,24,104,46,27.27,0.67,1.09,4.73,2.09
Teemo,12,0,12,84,72,0.0,1.0,1.0,7.0,6.0
Gwen,4,4,44,0,36,100.0,80.0,11.0,0.0,9.0
Fizz,4,4,24,12,40,100.0,5.33,6.0,3.0,10.0
Lissandra,8,8,0,0,0,100.0,0.0,0.0,0.0,0.0
Jax,16,16,176,48,160,100.0,7.0,11.0,3.0,10.0
Akali,4,4,32,24,16,100.0,2.0,8.0,6.0,4.0
Dr. Mundo,12,0,60,96,60,0.0,1.25,5.0,8.0,5.0
Syndra,6,2,12,20,22,33.33,1.7,2.0,3.33,3.67
Cassiopeia,6,0,30,42,12,0.0,1.0,5.0,7.0,2.0
Anivia,4,0,18,30,20,0.0,1.27,4.5,7.5,5.0
Vladimir,4,0,4,28,4,0.0,0.29,1.0,7.0,1.0
Kassadin,6,6,48,12,54,100.0,8.5,8.0,2.0,9.0
Shen,6,0,12,54,42,0.0,1.0,2.0,9.0,7.0
Ambessa,2,2,12,10,16,100.0,2.8,6.0,5.0,8.0
