opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Yunara,8,8,40,80,72,100.0,1.4,5.0,10.0,9.0
Draven,12,2,100,84,56,16.67,1.86,8.33,7.0,4.67
Twitch,14,6,64,60,96,42.86,2.67,4.57,4.29,6.86
Vayne,6,6,36,42,72,100.0,2.57,6.0,7.0,12.0
Aphelios,14,4,50,74,32,28.57,1.11,3.57,5.29,2.29
Corki,16,8,62,70,64,50.0,1.8,3.88,4.38,4.0
Caitlyn,4,4,24,16,8,100.0,2.0,6.0,4.0,2.0
Jhin,2,2,18,14,22,100.0,2.86,9.0,7.0,11.0
Sivir,12,6,104,66,48,50.0,2.3,8.67,5.5,4.0
Xayah,4,4,24,32,28,100.0,1.62,6.0,8.0,7.0
Tristana,12,10,52,44,56,83.33,2.45,4.33,3.67,4.67
Kaisa,34,14,86,302,246,41.18,1.1,2.53,8.88,7.24
Ezreal,14,4,66,118,60,28.57,1.07,4.71,8.43,4.29
Senna,4,2,38,34,24,50.0,1.82,9.5,8.5,6.0
Lux,2,0,4,18,12,0.0,0.89,2.0,9.0,6.0
Zeri,10,10,66,66,82,100.0,2.24,6.6,6.6,8.2
Ziggs,4,0,28,28,12,0.0,1.43,7.0,7.0,3.0
Varus,2,0,2,14,4,0.0,0.43,1.0,7.0,2.0
Mel,4,0,20,36,20,0.0,1.11,5.0,9.0,5.0
Ashe,2,2,20,12,14,100.0,2.83,10.0,6.0,7.0
Samira,2,2,6,6,14,100.0,3.33,3.0,3.0,7.0
Jinx,2,0,18,16,18,0.0,2.25,9.0,8.0,9.0
Yasuo,4,0,12,36,44,0.0,1.56,3.0,9.0,11.0
Aurelion Sol,2,2,6,0,10,100.0,16.0,3.0,0.0,5.0
