opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Taliyah,1236,646,6850,6610,7252,52.27,2.13,5.54,5.35,5.87
Sylas,872,450,4756,4884,5284,51.61,2.06,5.45,5.6,6.06
Yone,888,466,5370,4940,5256,52.48,2.15,6.05,5.56,5.92
Aurora,782,328,3328,4072,4006,41.94,1.8,4.26,5.21,5.12
Vladimir,530,236,2476,2564,2176,44.53,1.81,4.67,4.84,4.11
Viktor,518,288,3152,2544,3156,55.6,2.48,6.08,4.91,6.09
Ryze,476,256,2668,2328,3126,53.78,2.49,5.61,4.89,6.57
Nidalee,22,12,88,110,212,54.55,2.73,4.0,5.0,9.64
Ziggs,198,134,1276,1024,1284,67.68,2.5,6.44,5.17,6.48
LeBlanc,242,124,976,1190,1346,51.24,1.95,4.03,4.92,5.56
Annie,346,156,2304,1726,1968,45.09,2.48,6.66,4.99,5.69
Twisted Fate,356,122,1644,1794,2010,34.27,2.04,4.62,5.04,5.65
Lee Sin,36,18,228,166,194,50.0,2.54,6.33,4.61,5.39
Brand,18,10,136,80,68,55.56,2.55,7.56,4.44,3.78
Orianna,674,348,3848,3404,3954,51.63,2.29,5.71,5.05,5.87
Karma,78,32,310,368,276,41.03,1.59,3.97,4.72,3.54
Neeko,60,30,290,286,324,50.0,2.15,4.83,4.77,5.4
Lux,280,128,1448,1672,1860,45.71,1.98,5.17,5.97,6.64
Syndra,500,224,2662,2496,2968,44.8,2.26,5.32,4.99,5.94
Riven,46,30,270,182,304,65.22,3.15,5.87,3.96,6.61
Hwei,442,254,2396,2044,2120,57.47,2.21,5.42,4.62,4.8
Galio,268,76,1452,1482,1626,28.36,2.08,5.42,5.53,6.07
Akali,618,296,2956,3674,3618,47.9,1.79,4.78,5.94,5.85
Ahri,700,394,3744,3226,3772,56.29,2.33,5.35,4.61,5.39
Smolder,16,6,98,88,68,37.5,1.89,6.12,5.5,4.25
Ekko,270,142,1182,1258,1600,52.59,2.21,4.38,4.66,5.93
Katarina,314,174,2060,1532,1828,55.41,2.54,6.56,4.88,5.82
Akshan,168,54,936,1096,1138,32.14,1.89,5.57,6.52,6.77
Gwen,58,30,402,260,362,51.72,2.94,6.93,4.48,6.24
Fiddlesticks,22,22,118,4,96,100.0,53.5,5.36,0.18,4.36
Ambessa,50,34,290,218,242,68.0,2.44,5.8,4.36,4.84
Yasuo,390,228,2362,1750,2274,58.46,2.65,6.06,4.49,5.83
Corki,260,78,1278,1442,1460,30.0,1.9,4.92,5.55,5.62
Fizz,56,40,306,180,240,71.43,3.03,5.46,3.21,4.29
Kayle,226,114,1160,1118,1202,50.44,2.11,5.13,4.95,5.32
Naafiri,44,14,196,300,192,31.82,1.29,4.45,6.82,4.36
Mel,228,120,1192,1102,1234,52.63,2.2,5.23,4.83,5.41
Zoe,204,86,964,1246,1214,42.16,1.75,4.73,6.11,5.95
Lucian,28,26,230,212,226,92.86,2.15,8.21,7.57,8.07
Morgana,36,24,138,220,184,66.67,1.46,3.83,6.11,5.11
Talon,66,44,330,370,492,66.67,2.22,5.0,5.61,7.45
KhaZix,10,8,58,16,48,80.0,6.62,5.8,1.6,4.8
Veigar,118,86,832,584,632,72.88,2.51,7.05,4.95,5.36
Swain,88,20,348,332,364,22.73,2.14,3.95,3.77,4.14
Mordekaiser,24,14,66,136,116,58.33,1.34,2.75,5.67,4.83
Pantheon,26,16,198,204,146,61.54,1.69,7.62,7.85,5.62
Twitch,26,0,134,192,206,0.0,1.77,5.15,7.38,7.92
Kennen,46,14,288,286,178,30.43,1.63,6.26,6.22,3.87
Zac,66,36,374,352,558,54.55,2.65,5.67,5.33,8.45
Caitlyn,14,12,84,34,62,85.71,4.29,6.0,2.43,4.43
Jhin,24,2,192,170,124,8.33,1.86,8.0,7.08,5.17
Vex,120,32,694,724,672,26.67,1.89,5.78,6.03,5.6
Kassadin,116,90,644,418,516,77.59,2.78,5.55,3.6,4.45
Xerath,248,130,1196,1306,1410,52.42,2.0,4.82,5.27,5.69
Ivern,40,24,264,248,296,60.0,2.26,6.6,6.2,7.4
Qiyana,162,64,942,750,760,39.51,2.27,5.81,4.63,4.69
Tristana,118,66,624,542,532,55.93,2.13,5.29,4.59,4.51
Malzahar,78,26,430,402,426,33.33,2.13,5.51,5.15,5.46
VelKoz,10,10,42,12,62,100.0,8.67,4.2,1.2,6.2
Lissandra,132,52,514,634,592,39.39,1.74,3.89,4.8,4.48
Jayce,78,52,316,378,510,66.67,2.19,4.05,4.85,6.54
Heimerdinger,24,8,172,160,212,33.33,2.4,7.17,6.67,8.83
Seraphine,22,14,130,96,150,63.64,2.92,5.91,4.36,6.82
Nunu & Willump,64,28,368,352,400,43.75,2.18,5.75,5.5,6.25
Gragas,100,22,488,556,386,22.0,1.57,4.88,5.56,3.86
Zed,358,178,2028,1962,1932,49.72,2.02,5.66,5.48,5.4
Illaoi,4,2,24,24,22,50.0,1.92,6.0,6.0,5.5
Karthus,8,8,80,32,88,100.0,5.25,10.0,4.0,11.0
Anivia,86,48,400,404,350,55.81,1.86,4.65,4.7,4.07
Aurelion Sol,104,44,464,582,718,42.31,2.03,4.46,5.6,6.9
Diana,54,22,224,300,282,40.74,1.69,4.15,5.56,5.22
Sivir,6,6,48,34,52,100.0,2.94,8.0,5.67,8.67
Rumble,24,12,108,102,122,50.0,2.25,4.5,4.25,5.08
Irelia,158,94,1074,700,842,59.49,2.74,6.8,4.43,5.33
Shen,2,2,22,12,14,100.0,3.0,11.0,6.0,7.0
Briar,16,4,108,82,120,25.0,2.78,6.75,5.12,7.5
Aatrox,14,6,62,60,80,42.86,2.37,4.43,4.29,5.71
Sion,18,2,68,78,56,11.11,1.59,3.78,4.33,3.11
Poppy,10,10,46,22,106,100.0,6.91,4.6,2.2,10.6
Draven,2,0,8,16,6,0.0,0.88,4.0,8.0,3.0
Ezreal,26,18,154,82,122,69.23,3.37,5.92,3.15,4.69
Jarvan Iv,6,0,6,60,42,0.0,0.8,1.0,10.0,7.0
Quinn,16,4,118,154,136,25.0,1.65,7.38,9.62,8.5
Zeri,8,4,38,38,34,50.0,1.89,4.75,4.75,4.25
Chogath,44,26,376,324,418,59.09,2.45,8.55,7.36,9.5
Vayne,6,2,16,24,26,33.33,1.75,2.67,4.0,4.33
Graves,2,0,6,6,8,0.0,2.33,3.0,3.0,4.0
Sejuani,2,0,16,12,12,0.0,2.33,8.0,6.0,6.0
Tryndamere,16,6,84,80,98,37.5,2.27,5.25,5.0,6.12
Malphite,8,0,38,44,28,0.0,1.5,4.75,5.5,3.5
Zilean,54,24,316,238,322,44.44,2.68,5.85,4.41,5.96
Garen,26,6,124,146,88,23.08,1.45,4.77,5.62,3.38
Nocturne,8,6,70,38,58,75.0,3.37,8.75,4.75,7.25
Kaisa,28,14,110,204,222,50.0,1.63,3.93,7.29,7.93
Yunara,32,16,220,146,116,50.0,2.3,6.88,4.56,3.62
Teemo,16,0,56,90,46,0.0,1.13,3.5,5.62,2.88
Renekton,2,0,2,8,6,0.0,1.0,1.0,4.0,3.0
Singed,38,32,172,158,260,84.21,2.73,4.53,4.16,6.84
Shaco,2,2,22,10,18,100.0,4.0,11.0,5.0,9.0
Kayn,16,16,96,48,160,100.0,5.33,6.0,3.0,10.0
Cassiopeia,42,10,318,358,374,23.81,1.93,7.57,8.52,8.9
Nasus,20,18,54,22,80,90.0,6.09,2.7,1.1,4.0
Gangplank,22,4,122,104,136,18.18,2.48,5.55,4.73,6.18
Dr. Mundo,10,10,46,44,34,100.0,1.82,4.6,4.4,3.4
KogMaw,20,12,196,78,160,60.0,4.56,9.8,3.9,8.0
Lillia,6,6,18,18,12,100.0,1.67,3.0,3.0,2.0
Belveth,4,4,48,12,52,100.0,8.33,12.0,3.0,13.0
KSante,8,8,40,54,26,100.0,1.22,5.0,6.75,3.25
Warwick,4,4,22,36,44,100.0,1.83,5.5,9.0,11.0
Viego,10,10,94,52,82,100.0,3.38,9.4,5.2,8.2
Kalista,2,2,2,4,12,100.0,3.5,1.0,2.0,6.0
Yorick,2,0,2,18,8,0.0,0.56,1.0,9.0,4.0
Ornn,8,6,56,30,46,75.0,3.4,7.0,3.75,5.75
Sett,2,0,12,10,8,0.0,2.0,6.0,5.0,4.0
Olaf,4,4,28,8,40,100.0,8.5,7.0,2.0,10.0
Elise,2,2,34,18,32,100.0,3.67,17.0,9.0,16.0
