opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Zoe,2,0,12,18,14,0.0,1.44,6.0,9.0,7.0
Garen,2,2,8,10,12,100.0,2.0,4.0,5.0,6.0
Twisted Fate,4,0,22,20,28,0.0,2.5,5.5,5.0,7.0
Azir,2,0,6,18,12,0.0,1.0,3.0,9.0,6.0
Orianna,4,4,32,40,68,100.0,2.5,8.0,10.0,17.0
Diana,2,0,4,10,10,0.0,1.4,2.0,5.0,5.0
Ziggs,12,0,0,36,0,0.0,0.0,0.0,3.0,0.0
Hwei,2,0,2,2,0,0.0,1.0,1.0,1.0,0.0
Nidalee,2,0,2,10,8,0.0,1.0,1.0,5.0,4.0
Ryze,2,0,10,10,10,0.0,2.0,5.0,5.0,5.0
Annie,2,0,2,16,6,0.0,0.5,1.0,8.0,3.0
Zed,2,0,4,14,12,0.0,1.14,2.0,7.0,6.0
Smolder,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Sejuani,2,0,6,8,24,0.0,3.75,3.0,4.0,12.0
