opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Gragas,10,10,64,24,72,100.0,5.67,6.4,2.4,7.2
Shen,2,0,6,6,2,0.0,1.33,3.0,3.0,1.0
Irelia,4,0,4,24,24,0.0,1.17,1.0,6.0,6.0
Volibear,8,0,40,52,46,0.0,1.65,5.0,6.5,5.75
Yasuo,4,4,52,32,24,100.0,2.38,13.0,8.0,6.0
Heimerdinger,2,0,0,10,0,0.0,0.0,0.0,5.0,0.0
Azir,2,0,10,10,8,0.0,1.8,5.0,5.0,4.0
Zac,10,6,32,50,42,60.0,1.48,3.2,5.0,4.2
KogMaw,4,0,16,44,44,0.0,1.36,4.0,11.0,11.0
Ambessa,12,0,50,72,50,0.0,1.39,4.17,6.0,4.17
Jax,2,0,4,4,0,0.0,1.0,2.0,2.0,0.0
Ornn,14,8,112,70,92,57.14,2.91,8.0,5.0,6.57
Akshan,8,0,80,72,56,0.0,1.89,10.0,9.0,7.0
Fiora,6,4,40,64,44,66.67,1.31,6.67,10.67,7.33
Yone,6,0,42,48,60,0.0,2.12,7.0,8.0,10.0
Dr. Mundo,4,0,40,40,16,0.0,1.4,10.0,10.0,4.0
Renekton,4,0,44,40,8,0.0,1.3,11.0,10.0,2.0
Gangplank,10,2,90,84,72,20.0,1.93,9.0,8.4,7.2
Kaisa,8,8,88,16,64,100.0,9.5,11.0,2.0,8.0
Galio,4,0,20,20,16,0.0,1.8,5.0,5.0,4.0
Zeri,8,8,88,8,32,100.0,15.0,11.0,1.0,4.0
Aurelion Sol,4,4,16,8,36,100.0,6.5,4.0,2.0,9.0
Chogath,4,0,20,12,8,0.0,2.33,5.0,3.0,2.0
Pantheon,2,2,10,8,10,100.0,2.5,5.0,4.0,5.0
Tryndamere,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Aatrox,2,0,26,8,16,0.0,5.25,13.0,4.0,8.0
Darius,2,2,16,8,16,100.0,4.0,8.0,4.0,8.0
Sion,6,4,24,8,8,66.67,4.0,4.0,1.33,1.33
Malzahar,2,2,4,10,22,100.0,2.6,2.0,5.0,11.0
Jayce,2,0,6,18,8,0.0,0.78,3.0,9.0,4.0
Garen,2,0,4,10,4,0.0,0.8,2.0,5.0,2.0
