opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Cassiopeia,18,2,74,86,102,11.11,2.05,4.11,4.78,5.67
Galio,30,8,174,164,156,26.67,2.01,5.8,5.47,5.2
Ekko,16,10,66,64,150,62.5,3.38,4.12,4.0,9.38
Aurora,2,0,0,8,8,0.0,1.0,0.0,4.0,4.0
Mel,28,26,32,96,84,92.86,1.21,1.14,3.43,3.0
Syndra,46,34,208,182,422,73.91,3.46,4.52,3.96,9.17
Kassadin,20,12,90,86,198,60.0,3.35,4.5,4.3,9.9
Hwei,8,4,28,42,84,50.0,2.67,3.5,5.25,10.5
Zoe,8,6,8,38,46,75.0,1.42,1.0,4.75,5.75
Katarina,8,4,10,36,32,50.0,1.17,1.25,4.5,4.0
Sylas,18,4,82,126,136,22.22,1.73,4.56,7.0,7.56
Lucian,6,0,12,30,54,0.0,2.2,2.0,5.0,9.0
Twisted Fate,18,8,50,84,82,44.44,1.57,2.78,4.67,4.56
Naafiri,2,0,8,14,8,0.0,1.14,4.0,7.0,4.0
Ahri,24,14,120,112,258,58.33,3.38,5.0,4.67,10.75
Teemo,2,0,10,12,10,0.0,1.67,5.0,6.0,5.0
Irelia,14,14,92,130,254,100.0,2.66,6.57,9.29,18.14
Orianna,24,8,74,152,114,33.33,1.24,3.08,6.33,4.75
Akali,8,2,36,66,26,25.0,0.94,4.5,8.25,3.25
Vladimir,14,10,52,42,94,71.43,3.48,3.71,3.0,6.71
Ryze,14,12,56,72,114,85.71,2.36,4.0,5.14,8.14
Smolder,14,2,58,108,108,14.29,1.54,4.14,7.71,7.71
Yone,16,8,72,66,140,50.0,3.21,4.5,4.12,8.75
Kayle,16,12,76,62,84,75.0,2.58,4.75,3.88,5.25
Annie,8,2,48,54,72,25.0,2.22,6.0,6.75,9.0
Vayne,6,6,30,12,60,100.0,7.5,5.0,2.0,10.0
Nidalee,8,8,24,32,48,100.0,2.25,3.0,4.0,6.0
Lissandra,6,0,6,24,6,0.0,0.5,1.0,4.0,1.0
Zed,20,2,78,100,48,10.0,1.26,3.9,5.0,2.4
Viktor,18,10,62,102,106,55.56,1.65,3.44,5.67,5.89
Xerath,6,6,56,22,38,100.0,4.27,9.33,3.67,6.33
Riven,4,0,32,16,28,0.0,3.75,8.0,4.0,7.0
Brand,2,0,4,10,10,0.0,1.4,2.0,5.0,5.0
Qiyana,4,0,4,16,12,0.0,1.0,1.0,4.0,3.0
Malzahar,4,4,16,40,44,100.0,1.5,4.0,10.0,11.0
Tristana,6,6,42,20,40,100.0,4.1,7.0,3.33,6.67
Anivia,8,6,32,38,56,75.0,2.32,4.0,4.75,7.0
Kennen,4,4,34,18,44,100.0,4.33,8.5,4.5,11.0
Jhin,4,4,14,14,24,100.0,2.71,3.5,3.5,6.0
LeBlanc,4,0,16,32,32,0.0,1.5,4.0,8.0,8.0
Yasuo,14,12,38,74,186,85.71,3.03,2.71,5.29,13.29
Nunu & Willump,2,2,4,12,20,100.0,2.0,2.0,6.0,10.0
Elise,2,0,8,16,4,0.0,0.75,4.0,8.0,2.0
Veigar,8,8,48,8,16,100.0,8.0,6.0,1.0,2.0
Taliyah,34,20,140,212,192,58.82,1.57,4.12,6.24,5.65
Gnar,16,0,16,144,80,0.0,0.67,1.0,9.0,5.0
Gragas,6,6,6,30,84,100.0,3.0,1.0,5.0,14.0
KogMaw,4,4,20,0,4,100.0,24.0,5.0,0.0,1.0
Zac,8,0,72,32,56,0.0,4.0,9.0,4.0,7.0
Sion,16,16,184,80,208,100.0,4.9,11.5,5.0,13.0
Talon,8,0,38,76,14,0.0,0.68,4.75,9.5,1.75
Varus,4,2,26,36,28,50.0,1.5,6.5,9.0,7.0
Urgot,2,0,2,20,6,0.0,0.4,1.0,10.0,3.0
Malphite,2,2,4,2,8,100.0,6.0,2.0,1.0,4.0
Akshan,6,6,36,30,60,100.0,3.2,6.0,5.0,10.0
Heimerdinger,6,0,24,48,24,0.0,1.0,4.0,8.0,4.0
Azir,8,0,38,54,32,0.0,1.3,4.75,6.75,4.0
Sett,4,4,28,12,16,100.0,3.67,7.0,3.0,4.0
Diana,8,8,32,56,96,100.0,2.29,4.0,7.0,12.0
Ziggs,4,4,16,12,36,100.0,4.33,4.0,3.0,9.0
Chogath,2,2,6,0,4,100.0,10.0,3.0,0.0,2.0
