opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Zoe,26,14,214,166,206,53.85,2.53,8.23,6.38,7.92
Tristana,16,0,42,142,58,0.0,0.7,2.62,8.88,3.62
Galio,52,10,234,262,324,19.23,2.13,4.5,5.04,6.23
Ahri,40,12,272,302,182,30.0,1.5,6.8,7.55,4.55
Akshan,66,30,426,344,296,45.45,2.1,6.45,5.21,4.48
Twisted Fate,26,8,188,184,230,30.77,2.27,7.23,7.08,8.85
Katarina,48,34,140,132,136,70.83,2.09,2.92,2.75,2.83
Kaisa,16,4,144,148,100,25.0,1.65,9.0,9.25,6.25
LeBlanc,42,20,140,212,134,47.62,1.29,3.33,5.05,3.19
Ezreal,12,0,60,96,24,0.0,0.88,5.0,8.0,2.0
Hwei,26,14,208,170,348,53.85,3.27,8.0,6.54,13.38
Yone,56,16,312,302,260,28.57,1.89,5.57,5.39,4.64
Syndra,32,22,122,148,230,68.75,2.38,3.81,4.62,7.19
Veigar,12,2,92,96,76,16.67,1.75,7.67,8.0,6.33
Azir,46,32,128,232,454,69.57,2.51,2.78,5.04,9.87
Viktor,34,20,168,158,200,58.82,2.33,4.94,4.65,5.88
Riven,8,2,46,90,62,25.0,1.2,5.75,11.25,7.75
Vladimir,34,14,142,164,166,41.18,1.88,4.18,4.82,4.88
Taliyah,32,16,156,152,182,50.0,2.22,4.88,4.75,5.69
Corki,28,10,112,132,124,35.71,1.79,4.0,4.71,4.43
Garen,2,2,10,2,16,100.0,13.0,5.0,1.0,8.0
Twitch,4,4,44,40,28,100.0,1.8,11.0,10.0,7.0
Yasuo,42,32,284,208,336,76.19,2.98,6.76,4.95,8.0
Jayce,14,12,156,78,142,85.71,3.82,11.14,5.57,10.14
Aurora,48,20,258,292,272,41.67,1.82,5.38,6.08,5.67
Naafiri,22,16,88,82,134,72.73,2.71,4.0,3.73,6.09
Morgana,4,0,6,28,12,0.0,0.64,1.5,7.0,3.0
Aurelion Sol,12,4,38,16,36,33.33,4.62,3.17,1.33,3.0
Sylas,66,30,416,296,368,45.45,2.65,6.3,4.48,5.58
Zed,40,14,212,230,252,35.0,2.02,5.3,5.75,6.3
Ryze,26,12,110,126,220,46.15,2.62,4.23,4.85,8.46
Talon,28,22,128,90,174,78.57,3.36,4.57,3.21,6.21
Sion,10,0,50,76,48,0.0,1.29,5.0,7.6,4.8
Gragas,8,2,16,30,30,25.0,1.53,2.0,3.75,3.75
Malzahar,18,6,98,130,168,33.33,2.05,5.44,7.22,9.33
Heimerdinger,4,2,32,28,54,50.0,3.07,8.0,7.0,13.5
Lissandra,16,2,62,116,62,12.5,1.07,3.88,7.25,3.88
Ornn,2,2,18,4,4,100.0,5.5,9.0,2.0,2.0
Orianna,24,18,134,118,168,75.0,2.56,5.58,4.92,7.0
Karma,12,4,60,64,92,33.33,2.38,5.0,5.33,7.67
Lucian,10,2,92,54,134,20.0,4.19,9.2,5.4,13.4
Chogath,6,2,28,20,30,33.33,2.9,4.67,3.33,5.0
Malphite,2,2,22,18,20,100.0,2.33,11.0,9.0,10.0
Ekko,26,12,106,122,136,46.15,1.98,4.08,4.69,5.23
Rumble,12,0,200,80,116,0.0,3.95,16.67,6.67,9.67
Brand,8,8,32,24,80,100.0,4.67,4.0,3.0,10.0
Zac,4,2,34,26,62,50.0,3.69,8.5,6.5,15.5
Kassadin,6,4,12,18,26,66.67,2.11,2.0,3.0,4.33
Qiyana,8,4,66,40,60,50.0,3.15,8.25,5.0,7.5
Neeko,6,4,42,34,42,66.67,2.47,7.0,5.67,7.0
Akali,48,18,274,216,406,37.5,3.15,5.71,4.5,8.46
Tryndamere,6,6,18,12,12,100.0,2.5,3.0,2.0,2.0
Ivern,2,0,20,12,8,0.0,2.33,10.0,6.0,4.0
KSante,4,0,6,30,32,0.0,1.27,1.5,7.5,8.0
Annie,14,12,66,42,66,85.71,3.14,4.71,3.0,4.71
Kayle,8,2,12,80,138,25.0,1.88,1.5,10.0,17.25
Caitlyn,2,2,14,10,26,100.0,4.0,7.0,5.0,13.0
Irelia,24,24,128,96,190,100.0,3.31,5.33,4.0,7.92
Xerath,14,6,78,78,110,42.86,2.41,5.57,5.57,7.86
Diana,14,12,122,68,56,85.71,2.62,8.71,4.86,4.0
Fiora,12,12,36,24,84,100.0,5.0,3.0,2.0,7.0
Quinn,2,2,28,10,10,100.0,3.8,14.0,5.0,5.0
KogMaw,14,4,140,44,54,28.57,4.41,10.0,3.14,3.86
Lulu,6,0,30,36,36,0.0,1.83,5.0,6.0,6.0
Lux,8,4,38,64,46,50.0,1.31,4.75,8.0,5.75
Mel,10,4,62,74,54,40.0,1.57,6.2,7.4,5.4
Anivia,8,6,54,68,68,75.0,1.79,6.75,8.5,8.5
Cassiopeia,2,0,8,20,24,0.0,1.6,4.0,10.0,12.0
Ziggs,4,0,12,32,12,0.0,0.75,3.0,8.0,3.0
Nocturne,2,2,10,10,32,100.0,4.2,5.0,5.0,16.0
Fizz,10,0,78,38,32,0.0,2.89,7.8,3.8,3.2
Pantheon,2,2,20,4,14,100.0,8.5,10.0,2.0,7.0
VelKoz,4,0,46,48,32,0.0,1.62,11.5,12.0,8.0
Dr. Mundo,10,6,40,70,132,60.0,2.46,4.0,7.0,13.2
Nasus,2,2,4,14,2,100.0,0.43,2.0,7.0,1.0
