opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Rakan,72,26,164,352,854,36.11,2.89,2.28,4.89,11.86
Sona,14,0,26,64,110,0.0,2.12,1.86,4.57,7.86
Gragas,24,24,40,88,300,100.0,3.86,1.67,3.67,12.5
Shaco,6,6,30,24,150,100.0,7.5,5.0,4.0,25.0
Rell,44,24,62,302,596,54.55,2.18,1.41,6.86,13.55
Alistar,128,58,268,834,1588,45.31,2.23,2.09,6.52,12.41
Poppy,26,10,92,180,336,38.46,2.38,3.54,6.92,12.92
Twisted Fate,16,0,0,112,80,0.0,0.71,0.0,7.0,5.0
Seraphine,22,22,62,178,398,100.0,2.58,2.82,8.09,18.09
Sylas,10,0,24,76,108,0.0,1.74,2.4,7.6,10.8
Soraka,18,6,28,126,212,33.33,1.9,1.56,7.0,11.78
Nautilus,68,48,182,384,1266,70.59,3.77,2.68,5.65,18.62
Taric,2,2,12,10,30,100.0,4.2,6.0,5.0,15.0
Leona,80,66,208,430,1296,82.5,3.5,2.6,5.38,16.2
Neeko,34,26,72,166,452,76.47,3.16,2.12,4.88,13.29
Fiddlesticks,6,0,0,24,12,0.0,0.5,0.0,4.0,2.0
Zyra,14,0,18,36,78,0.0,2.67,1.29,2.57,5.57
Pyke,20,8,64,128,294,40.0,2.8,3.2,6.4,14.7
Bard,26,18,46,148,332,69.23,2.55,1.77,5.69,12.77
Braum,36,8,42,346,426,22.22,1.35,1.17,9.61,11.83
Karma,18,14,70,76,232,77.78,3.97,3.89,4.22,12.89
Maokai,32,16,66,338,794,50.0,2.54,2.06,10.56,24.81
Blitzcrank,10,0,28,66,146,0.0,2.64,2.8,6.6,14.6
Thresh,12,6,4,82,158,50.0,1.98,0.33,6.83,13.17
Nami,36,20,102,224,516,55.56,2.76,2.83,6.22,14.33
Lulu,14,4,42,112,216,28.57,2.3,3.0,8.0,15.43
Elise,12,10,30,98,170,83.33,2.04,2.5,8.17,14.17
Kennen,4,0,4,16,20,0.0,1.5,1.0,4.0,5.0
Lux,10,8,12,40,168,80.0,4.5,1.2,4.0,16.8
Janna,18,4,18,82,110,22.22,1.56,1.0,4.56,6.11
Yuumi,6,0,4,34,86,0.0,2.65,0.67,5.67,14.33
Xerath,4,2,2,24,56,50.0,2.42,0.5,6.0,14.0
Amumu,8,8,20,24,138,100.0,6.58,2.5,3.0,17.25
Zilean,6,0,0,60,48,0.0,0.8,0.0,10.0,8.0
Skarner,6,6,6,30,102,100.0,3.6,1.0,5.0,17.0
Mel,2,0,0,12,12,0.0,1.0,0.0,6.0,6.0
Pantheon,16,0,32,146,150,0.0,1.25,2.0,9.12,9.38
VelKoz,16,0,0,32,64,0.0,2.0,0.0,2.0,4.0
Senna,12,12,30,78,194,100.0,2.87,2.5,6.5,16.17
Swain,4,0,4,48,80,0.0,1.75,1.0,12.0,20.0
Taliyah,2,0,8,18,12,0.0,1.11,4.0,9.0,6.0
Syndra,4,4,8,56,96,100.0,1.86,2.0,14.0,24.0
