opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Sylas,2,2,14,6,28,100.0,7.0,7.0,3.0,14.0
Corki,2,2,10,6,36,100.0,7.67,5.0,3.0,18.0
Lissandra,2,2,4,2,30,100.0,17.0,2.0,1.0,15.0
