name,percentage,id,patch
RekSai,3,122,14.12
Pyke,3,141,14.12
Akali,2,3,14.12
Annie,2,7,14.12
Irelia,2,32,14.12
KhaZix,2,44,14.12
Morgana,2,59,14.12
Nocturne,2,64,14.12
Pantheon,2,68,14.12
Urgot,2,99,14.12
Wukong,2,108,14.12
Tahm Kench,2,126,14.12
Neeko,2,142,14.12
Sylas,2,143,14.12
Belveth,2,160,14.12
Milio,2,163,14.12
Amumu,1,5,14.12
Dr. Mundo,1,17,14.12
Fiddlesticks,1,22,14.12
Galio,1,25,14.12
Gangplank,1,26,14.12
Garen,1,27,14.12
Heimerdinger,1,31,14.12
KogMaw,1,45,14.12
Lux,1,52,14.12
Nunu,1,65,14.12
Rengar,1,73,14.12
Riven,1,74,14.12
Ryze,1,76,14.12
Soraka,1,86,14.12
Taric,1,90,14.12
Thresh,1,92,14.12
Vladimir,1,105,14.12
Xerath,1,109,14.12
Zed,1,114,14.12
Bard,1,124,14.12
Illaoi,1,128,14.12
Kayn,1,137,14.12
Zoe,1,139,14.12
Sett,1,148,14.12
Akshan,1,156,14.12
Nilah,1,161,14.12
Naafiri,1,164,14.12
Anivia,0,6,14.12
Elise,0,19,14.12
Evelynn,0,20,14.12
Graves,0,29,14.12
Janna,0,33,14.12
Kassadin,0,40,14.12
Katarina,0,41,14.12
Kayle,0,42,14.12
Lissandra,0,49,14.12
Malzahar,0,54,14.12
Miss Fortune,0,57,14.12
Nasus,0,61,14.12
Quinn,0,70,14.12
Shen,0,79,14.12
Shyvana,0,80,14.12
Singed,0,81,14.12
Sona,0,85,14.12
Swain,0,87,14.12
Talon,0,89,14.12
Twitch,0,97,14.12
VelKoz,0,123,14.12
Kled,0,132,14.12
Yuumi,0,144,14.12
Qiyana,0,145,14.12
Samira,0,151,14.12
Vex,0,157,14.12
Briar,0,165,14.12
Rumble,95,75,14.13
Tristana,95,93,14.13
Ezreal,84,21,14.13
Leona,82,48,14.13
Corki,80,14,14.13
Ashe,69,8,14.13
Sejuani,68,77,14.13
Zyra,64,117,14.13
Renekton,62,72,14.13
Rell,58,153,14.13
Kaisa,54,140,14.13
Zeri,49,158,14.13
KSante,49,162,14.13
Maokai,48,55,14.13
Brand,47,10,14.13
Nautilus,45,62,14.13
Braum,45,118,14.13
Gnar,42,119,14.13
Miss Fortune,37,57,14.13
Lucian,36,50,14.13
Alistar,34,4,14.13
Nidalee,32,63,14.13
Yone,29,150,14.13
Jax,27,35,14.13
Ivern,27,133,14.13
Vi,25,103,14.13
Kennen,24,43,14.13
LeBlanc,23,46,14.13
Azir,23,120,14.13
Rakan,23,136,14.13
Ziggs,22,115,14.13
Lillia,21,149,14.13
Twisted Fate,19,96,14.13
Ornn,19,138,14.13
Senna,19,146,14.13
Taliyah,18,131,14.13
Camille,18,134,14.13
Karthus,17,39,14.13
Kalista,17,121,14.13
Jhin,16,129,14.13
Hwei,16,166,14.13
Varus,15,100,14.13
Viego,13,154,14.13
Jayce,12,36,14.13
Jinx,12,37,14.13
Poppy,11,69,14.13
Aatrox,10,1,14.13
Xin Zhao,10,110,14.13
Xayah,10,135,14.13
Malphite,9,53,14.13
Draven,8,18,14.13
Lee Sin,8,47,14.13
Renata Glasc,8,159,14.13
Olaf,7,66,14.13
Orianna,7,67,14.13
Caitlyn,6,11,14.13
Darius,6,15,14.13
Dr. Mundo,6,17,14.13
Gragas,6,28,14.13
Skarner,6,84,14.13
Gwen,6,155,14.13
Smolder,6,167,14.13
Amumu,5,5,14.13
Karma,5,38,14.13
Syndra,5,88,14.13
Udyr,5,98,14.13
Yasuo,5,111,14.13
Aphelios,5,147,14.13
Ahri,4,2,14.13
Diana,4,16,14.13
Fiora,4,23,14.13
Sion,4,82,14.13
Vayne,4,101,14.13
Kindred,4,127,14.13
Aurelion Sol,4,130,14.13
Seraphine,4,152,14.13
Lulu,3,51,14.13
Nocturne,3,64,14.13
Sivir,3,83,14.13
Volibear,3,106,14.13
Zac,3,113,14.13
Bard,3,124,14.13
Pyke,3,141,14.13
Neeko,3,142,14.13
Blitzcrank,2,9,14.13
Cassiopeia,2,12,14.13
Galio,2,25,14.13
Irelia,2,32,14.13
Mordekaiser,2,58,14.13
Pantheon,2,68,14.13
Rengar,2,73,14.13
Urgot,2,99,14.13
Sylas,2,143,14.13
Nilah,2,161,14.13
Akali,1,3,14.13
Anivia,1,6,14.13
Annie,1,7,14.13
Gangplank,1,26,14.13
Garen,1,27,14.13
Graves,1,29,14.13
Jarvan IV,1,34,14.13
KhaZix,1,44,14.13
KogMaw,1,45,14.13
Lux,1,52,14.13
Morgana,1,59,14.13
Nunu,1,65,14.13
Riven,1,74,14.13
Shyvana,1,80,14.13
Taric,1,90,14.13
Thresh,1,92,14.13
Tryndamere,1,95,14.13
Twitch,1,97,14.13
Zed,1,114,14.13
RekSai,1,122,14.13
VelKoz,1,123,14.13
Illaoi,1,128,14.13
Zoe,1,139,14.13
Akshan,1,156,14.13
Belveth,1,160,14.13
Milio,1,163,14.13
Naafiri,1,164,14.13
Chogath,0,13,14.13
Elise,0,19,14.13
Fiddlesticks,0,22,14.13
Heimerdinger,0,31,14.13
Kassadin,0,40,14.13
Kayle,0,42,14.13
Lissandra,0,49,14.13
Malzahar,0,54,14.13
Nami,0,60,14.13
Nasus,0,61,14.13
Quinn,0,70,14.13
Ryze,0,76,14.13
Shen,0,79,14.13
Soraka,0,86,14.13
Swain,0,87,14.13
Teemo,0,91,14.13
Trundle,0,94,14.13
Viktor,0,104,14.13
Vladimir,0,105,14.13
Warwick,0,107,14.13
Wukong,0,108,14.13
Xerath,0,109,14.13
Ekko,0,125,14.13
Tahm Kench,0,126,14.13
Kled,0,132,14.13
Kayn,0,137,14.13
Sett,0,148,14.13
Samira,0,151,14.13
Vex,0,157,14.13
Ashe,86,8,14.14
Ezreal,84,21,14.14
Leona,78,48,14.14
Sejuani,73,77,14.14
Renekton,72,72,14.14
Rumble,71,75,14.14
Lucian,66,50,14.14
Corki,63,14,14.14
Nidalee,53,63,14.14
Maokai,52,55,14.14
KSante,52,162,14.14
Zyra,50,117,14.14
Zeri,50,158,14.14
Gnar,49,119,14.14
Tristana,47,93,14.14
Braum,46,118,14.14
Miss Fortune,44,57,14.14
Rell,44,153,14.14
Kalista,41,121,14.14
Kaisa,41,140,14.14
Alistar,38,4,14.14
Vi,38,103,14.14
Brand,35,10,14.14
Yone,35,150,14.14
LeBlanc,34,46,14.14
Ziggs,34,115,14.14
Nautilus,33,62,14.14
Lillia,32,149,14.14
Jax,30,35,14.14
Ivern,30,133,14.14
Kennen,29,43,14.14
Rakan,29,136,14.14
Jayce,25,36,14.14
Azir,22,120,14.14
Jhin,21,129,14.14
Senna,21,146,14.14
Renata Glasc,21,159,14.14
Lee Sin,18,47,14.14
Twisted Fate,17,96,14.14
Shyvana,16,80,14.14
Taliyah,16,131,14.14
Draven,15,18,14.14
Caitlyn,13,11,14.14
Xayah,13,135,14.14
Karthus,12,39,14.14
Poppy,12,69,14.14
Camille,12,134,14.14
Viego,12,154,14.14
Aatrox,9,1,14.14
Ornn,9,138,14.14
Ahri,6,2,14.14
Aphelios,6,147,14.14
Orianna,5,67,14.14
Udyr,5,98,14.14
Kindred,5,127,14.14
Seraphine,5,152,14.14
Smolder,5,167,14.14
Dr. Mundo,4,17,14.14
Galio,4,25,14.14
Jinx,4,37,14.14
Karma,4,38,14.14
Olaf,4,66,14.14
Xin Zhao,4,110,14.14
Bard,4,124,14.14
Darius,3,15,14.14
Gragas,3,28,14.14
Lulu,3,51,14.14
Mordekaiser,3,58,14.14
Rengar,3,73,14.14
Varus,3,100,14.14
Yasuo,3,111,14.14
Zac,3,113,14.14
Gwen,3,155,14.14
Hwei,3,166,14.14
Amumu,2,5,14.14
Gangplank,2,26,14.14
Jarvan IV,2,34,14.14
Nocturne,2,64,14.14
Vayne,2,101,14.14
Neeko,2,142,14.14
Milio,2,163,14.14
Akali,1,3,14.14
Blitzcrank,1,9,14.14
Cassiopeia,1,12,14.14
Diana,1,16,14.14
Hecarim,1,30,14.14
Irelia,1,32,14.14
Janna,1,33,14.14
Lux,1,52,14.14
Malphite,1,53,14.14
Morgana,1,59,14.14
Nami,1,60,14.14
Nasus,1,61,14.14
Pantheon,1,68,14.14
Shen,1,79,14.14
Sion,1,82,14.14
Sivir,1,83,14.14
Skarner,1,84,14.14
Soraka,1,86,14.14
Syndra,1,88,14.14
Tryndamere,1,95,14.14
Vladimir,1,105,14.14
Volibear,1,106,14.14
Wukong,1,108,14.14
Zilean,1,116,14.14
Aurelion Sol,1,130,14.14
Zoe,1,139,14.14
Akshan,1,156,14.14
Nilah,1,161,14.14
Annie,0,7,14.14
Chogath,0,13,14.14
Fiora,0,23,14.14
Graves,0,29,14.14
KogMaw,0,45,14.14
Riven,0,74,14.14
Ryze,0,76,14.14
Teemo,0,91,14.14
Trundle,0,94,14.14
Urgot,0,99,14.14
Viktor,0,104,14.14
Zed,0,114,14.14
RekSai,0,122,14.14
Tahm Kench,0,126,14.14
Illaoi,0,128,14.14
Pyke,0,141,14.14
Sylas,0,143,14.14
Yuumi,0,144,14.14
Sett,0,148,14.14
Vex,0,157,14.14
Belveth,0,160,14.14
Rumble,81,75,14.15
Ashe,80,8,14.15
Ezreal,79,21,14.15
Maokai,71,55,14.15
Rell,69,153,14.15
Miss Fortune,66,57,14.15
Corki,64,14,14.15
Leona,62,48,14.15
Renekton,61,72,14.15
Sejuani,57,77,14.15
KSante,57,162,14.15
Zeri,55,158,14.15
Lucian,53,50,14.15
Aurora,48,168,14.15
Yone,46,150,14.15
Zyra,45,117,14.15
Alistar,44,4,14.15
Braum,42,118,14.15
Lillia,42,149,14.15
Kennen,40,43,14.15
Vi,40,103,14.15
Tristana,38,93,14.15
Brand,37,10,14.15
Nautilus,35,62,14.15
Jhin,35,129,14.15
Rakan,33,136,14.15
Gnar,32,119,14.15
Ivern,30,133,14.15
Kaisa,30,140,14.15
Nidalee,26,63,14.15
LeBlanc,24,46,14.15
Smolder,24,167,14.15
Azir,23,120,14.15
Kalista,23,121,14.15
Ziggs,22,115,14.15
Varus,20,100,14.15
Jax,18,35,14.15
Poppy,17,69,14.15
Taliyah,16,131,14.15
Ornn,16,138,14.15
Jayce,15,36,14.15
Viego,15,154,14.15
Senna,13,146,14.15
Yasuo,12,111,14.15
Xayah,10,135,14.15
Renata Glasc,10,159,14.15
Amumu,9,5,14.15
Draven,9,18,14.15
Camille,9,134,14.15
Lee Sin,8,47,14.15
Shyvana,8,80,14.15
Caitlyn,7,11,14.15
Karthus,7,39,14.15
Gwen,7,155,14.15
Ahri,6,2,14.15
Nasus,6,61,14.15
Nocturne,6,64,14.15
Orianna,6,67,14.15
Skarner,6,84,14.15
Twisted Fate,6,96,14.15
Xin Zhao,6,110,14.15
Aatrox,5,1,14.15
Malphite,5,53,14.15
Olaf,5,66,14.15
Udyr,5,98,14.15
Seraphine,5,152,14.15
Vayne,4,101,14.15
Hwei,4,166,14.15
Akali,3,3,14.15
Gangplank,3,26,14.15
Jinx,3,37,14.15
Karma,3,38,14.15
Sion,3,82,14.15
Pyke,3,141,14.15
Nilah,3,161,14.15
Blitzcrank,2,9,14.15
Cassiopeia,2,12,14.15
Diana,2,16,14.15
Gragas,2,28,14.15
Jarvan IV,2,34,14.15
Mordekaiser,2,58,14.15
Morgana,2,59,14.15
Riven,2,74,14.15
Volibear,2,106,14.15
Zac,2,113,14.15
Bard,2,124,14.15
Neeko,2,142,14.15
Aphelios,2,147,14.15
Milio,2,163,14.15
Darius,1,15,14.15
Dr. Mundo,1,17,14.15
Fiora,1,23,14.15
Galio,1,25,14.15
Garen,1,27,14.15
Hecarim,1,30,14.15
Irelia,1,32,14.15
Lulu,1,51,14.15
Nami,1,60,14.15
Pantheon,1,68,14.15
Ryze,1,76,14.15
Tryndamere,1,95,14.15
Viktor,1,104,14.15
Vladimir,1,105,14.15
Wukong,1,108,14.15
Zed,1,114,14.15
Kindred,1,127,14.15
Zoe,1,139,14.15
Sylas,1,143,14.15
Samira,1,151,14.15
Vex,1,157,14.15
Annie,0,7,14.15
Chogath,0,13,14.15
Evelynn,0,20,14.15
Graves,0,29,14.15
Janna,0,33,14.15
KhaZix,0,44,14.15
Lissandra,0,49,14.15
Lux,0,52,14.15
Malzahar,0,54,14.15
Rengar,0,73,14.15
Shen,0,79,14.15
Sivir,0,83,14.15
Soraka,0,86,14.15
Swain,0,87,14.15
Syndra,0,88,14.15
Talon,0,89,14.15
Thresh,0,92,14.15
Twitch,0,97,14.15
Urgot,0,99,14.15
Yorick,0,112,14.15
RekSai,0,122,14.15
Tahm Kench,0,126,14.15
Aurelion Sol,0,130,14.15
Kayn,0,137,14.15
Sett,0,148,14.15
Akshan,0,156,14.15
Belveth,0,160,14.15
Naafiri,0,164,14.15
Rumble,88,75,14.16
Maokai,66,55,14.16
Lillia,66,149,14.16
Smolder,63,167,14.16
Leona,58,48,14.16
Ziggs,58,115,14.16
Azir,58,120,14.16
Rell,58,153,14.16
Vi,57,103,14.16
KSante,57,162,14.16
Corki,53,14,14.16
Ashe,51,8,14.16
Miss Fortune,51,57,14.16
Ivern,51,133,14.16
Ezreal,49,21,14.16
Renekton,48,72,14.16
Sejuani,48,77,14.16
Nasus,45,61,14.16
Yone,44,150,14.16
Alistar,38,4,14.16
Senna,37,146,14.16
Nautilus,33,62,14.16
Jhin,29,129,14.16
Poppy,28,69,14.16
Zeri,28,158,14.16
LeBlanc,27,46,14.16
Tristana,27,93,14.16
Kalista,27,121,14.16
Kaisa,27,140,14.16
Braum,25,118,14.16
Aurora,25,168,14.16
Jax,23,35,14.16
Olaf,22,66,14.16
Rakan,22,136,14.16
Nidalee,20,63,14.16
Ornn,20,138,14.16
Skarner,19,84,14.16
Udyr,19,98,14.16
Zyra,17,117,14.16
Gnar,17,119,14.16
Viego,17,154,14.16
Kennen,16,43,14.16
Taliyah,16,131,14.16
Camille,16,134,14.16
Brand,15,10,14.16
Orianna,14,67,14.16
Seraphine,14,152,14.16
Blitzcrank,13,9,14.16
Lucian,13,50,14.16
Bard,12,124,14.16
Renata Glasc,12,159,14.16
Varus,11,100,14.16
Amumu,10,5,14.16
Lee Sin,10,47,14.16
Yasuo,10,111,14.16
Xin Zhao,9,110,14.16
Caitlyn,8,11,14.16
Jarvan IV,7,34,14.16
Wukong,7,108,14.16
Hwei,7,166,14.16
Aatrox,6,1,14.16
Karma,6,38,14.16
Xayah,6,135,14.16
Darius,5,15,14.16
Gangplank,5,26,14.16
Gragas,5,28,14.16
Jayce,5,36,14.16
Sion,5,82,14.16
Sylas,5,143,14.16
Gwen,5,155,14.16
Dr. Mundo,4,17,14.16
Garen,4,27,14.16
Mordekaiser,4,58,14.16
Nocturne,4,64,14.16
Syndra,4,88,14.16
Nilah,4,161,14.16
Lux,3,52,14.16
Vayne,3,101,14.16
Kindred,3,127,14.16
Hecarim,2,30,14.16
Jinx,2,37,14.16
Shen,2,79,14.16
Shyvana,2,80,14.16
Sivir,2,83,14.16
Taric,2,90,14.16
Tryndamere,2,95,14.16
Volibear,2,106,14.16
Zac,2,113,14.16
Aurelion Sol,2,130,14.16
Zoe,2,139,14.16
Aphelios,2,147,14.16
Ahri,1,2,14.16
Akali,1,3,14.16
Annie,1,7,14.16
Cassiopeia,1,12,14.16
Chogath,1,13,14.16
Diana,1,16,14.16
Draven,1,18,14.16
Galio,1,25,14.16
Lulu,1,51,14.16
Malphite,1,53,14.16
Nami,1,60,14.16
Ryze,1,76,14.16
Thresh,1,92,14.16
Urgot,1,99,14.16
Vladimir,1,105,14.16
Warwick,1,107,14.16
Zilean,1,116,14.16
RekSai,1,122,14.16
Illaoi,1,128,14.16
Pyke,1,141,14.16
Neeko,1,142,14.16
Belveth,1,160,14.16
Milio,1,163,14.16
Yone,91,150,14.18
Skarner,77,84,14.18
Ashe,74,8,14.18
Jax,73,35,14.18
Aurora,70,168,14.18
Rell,65,153,14.18
Vi,57,103,14.18
Kaisa,57,140,14.18
Ziggs,56,115,14.18
Kalista,56,121,14.18
Sejuani,55,77,14.18
Gnar,55,119,14.18
Rumble,52,75,14.18
Ezreal,50,21,14.18
Poppy,48,69,14.18
Orianna,47,67,14.18
Renekton,44,72,14.18
KSante,42,162,14.18
Leona,40,48,14.18
Smolder,39,167,14.18
Jhin,38,129,14.18
Rakan,38,136,14.18
Maokai,33,55,14.18
Varus,32,100,14.18
Alistar,30,4,14.18
Tristana,30,93,14.18
Ahri,28,2,14.18
Renata Glasc,28,159,14.18
Brand,27,10,14.18
Nautilus,26,62,14.18
Braum,26,118,14.18
Nocturne,24,64,14.18
Nidalee,23,63,14.18
Xayah,23,135,14.18
Sylas,22,143,14.18
Lucian,21,50,14.18
Ivern,21,133,14.18
Syndra,18,88,14.18
Wukong,18,108,14.18
Neeko,17,142,14.18
Akali,16,3,14.18
LeBlanc,16,46,14.18
Miss Fortune,16,57,14.18
Viego,14,154,14.18
Jarvan IV,13,34,14.18
Olaf,12,66,14.18
Amumu,11,5,14.18
Xin Zhao,11,110,14.18
Corki,10,14,14.18
Galio,10,25,14.18
Shyvana,10,80,14.18
Jinx,9,37,14.18
Udyr,9,98,14.18
Camille,9,134,14.18
Gragas,8,28,14.18
Zyra,8,117,14.18
Lillia,8,149,14.18
Azir,7,120,14.18
Draven,6,18,14.18
Elise,6,19,14.18
Jayce,6,36,14.18
Nami,6,60,14.18
Kindred,6,127,14.18
Hwei,6,166,14.18
Kennen,5,43,14.18
Yasuo,5,111,14.18
Blitzcrank,4,9,14.18
Caitlyn,4,11,14.18
Cassiopeia,4,12,14.18
Urgot,4,99,14.18
Bard,4,124,14.18
Ornn,4,138,14.18
Senna,4,146,14.18
Seraphine,4,152,14.18
Lee Sin,3,47,14.18
Taliyah,3,131,14.18
Mordekaiser,2,58,14.18
Twitch,2,97,14.18
Pyke,2,141,14.18
Zeri,2,158,14.18
Aatrox,1,1,14.18
Darius,1,15,14.18
