name,percentage,id,patch
Xayah,5,135,11.11
Yone,5,150,11.11
Aatrox,4,1,11.11
Malphite,4,53,11.11
Sion,4,82,11.11
Sivir,4,83,11.11
Bard,4,124,11.11
Fiddlesticks,3,22,11.11
Morgana,3,59,11.11
Sejuani,3,77,11.11
Taric,3,90,11.11
Yuumi,3,144,11.11
Aphelios,3,147,11.11
Samira,3,151,11.11
Ashe,2,8,11.11
Chogath,2,13,11.11
Corki,2,14,11.11
Hecarim,2,30,11.11
Heimerdinger,2,31,11.11
Jax,2,35,11.11
Karthus,2,39,11.11
Kassadin,2,40,11.11
Kayle,2,42,11.11
Soraka,2,86,11.11
Yasuo,2,111,11.11
Ornn,2,138,11.11
Qiyana,2,145,11.11
Ahri,1,2,11.11
Anivia,1,6,11.11
Caitlyn,1,11,11.11
Cassiopeia,1,12,11.11
Darius,1,15,11.11
Draven,1,18,11.11
Elise,1,19,11.11
Evelynn,1,20,11.11
Fiora,1,23,11.11
Graves,1,29,11.11
Jarvan IV,1,34,11.11
Katarina,1,41,11.11
Lux,1,52,11.11
Miss Fortune,1,57,11.11
Nunu,1,65,11.11
Poppy,1,69,11.11
Riven,1,74,11.11
Shen,1,79,11.11
Skarner,1,84,11.11
Trundle,1,94,11.11
Urgot,1,99,11.11
Vayne,1,101,11.11
Xerath,1,109,11.11
Zac,1,113,11.11
Zed,1,114,11.11
Ziggs,1,115,11.11
Zilean,1,116,11.11
RekSai,1,122,11.11
Ekko,1,125,11.11
Taliyah,1,131,11.11
Kled,1,132,11.11
Ivern,1,133,11.11
Neeko,1,142,11.11
Amumu,0,5,11.11
Annie,0,7,11.11
KhaZix,0,44,11.11
Malzahar,0,54,11.11
Maokai,0,55,11.11
Mordekaiser,0,58,11.11
Quinn,0,70,11.11
Shaco,0,78,11.11
Talon,0,89,11.11
Tryndamere,0,95,11.11
Vladimir,0,105,11.11
Warwick,0,107,11.11
VelKoz,0,123,11.11
Kayn,0,137,11.11
Pyke,0,141,11.11
Akali,88,3,11.12
Ezreal,84,21,11.12
Xin Zhao,82,110,11.12
Lee Sin,81,47,11.12
Karma,80,38,11.12
Gwen,79,155,11.12
Nocturne,77,64,11.12
Rumble,74,75,11.12
Renekton,69,72,11.12
Thresh,69,92,11.12
Sett,69,148,11.12
Viego,66,154,11.12
Varus,61,100,11.12
Lulu,58,51,11.12
Nautilus,57,62,11.12
Leona,56,48,11.12
Lucian,54,50,11.12
Volibear,39,106,11.12
Diana,38,16,11.12
Kaisa,38,140,11.12
Braum,37,118,11.12
Kalista,36,121,11.12
Senna,36,146,11.12
Tristana,31,93,11.12
Sylas,30,143,11.12
Jayce,28,36,11.12
Tahm Kench,24,126,11.12
LeBlanc,23,46,11.12
Rakan,23,136,11.12
Gnar,22,119,11.12
Jinx,17,37,11.12
Alistar,16,4,11.12
Orianna,16,67,11.12
KogMaw,15,45,11.12
Ryze,15,76,11.12
Wukong,14,108,11.12
Gragas,13,28,11.12
Nidalee,13,63,11.12
Galio,12,25,11.12
Viktor,12,104,11.12
Rell,12,153,11.12
Camille,11,134,11.12
Zoe,10,139,11.12
Aphelios,10,147,11.12
Ziggs,9,115,11.12
Seraphine,9,152,11.12
Hecarim,8,30,11.12
Twisted Fate,7,96,11.12
Udyr,7,98,11.12
Azir,7,120,11.12
Gangplank,6,26,11.12
Syndra,6,88,11.12
Kindred,6,127,11.12
Jhin,6,129,11.12
Malphite,5,53,11.12
Olaf,5,66,11.12
Yone,5,150,11.12
Aatrox,4,1,11.12
Corki,4,14,11.12
Draven,4,18,11.12
Fiddlesticks,4,22,11.12
Irelia,4,32,11.12
Sejuani,4,77,11.12
Xayah,4,135,11.12
Yuumi,4,144,11.12
Ashe,3,8,11.12
Evelynn,3,20,11.12
Karthus,3,39,11.12
Sion,3,82,11.12
Sivir,3,83,11.12
Taric,3,90,11.12
Ornn,3,138,11.12
Samira,3,151,11.12
Blitzcrank,2,9,11.12
Dr. Mundo,2,17,11.12
Fiora,2,23,11.12
Heimerdinger,2,31,11.12
Jax,2,35,11.12
Kennen,2,43,11.12
KhaZix,2,44,11.12
Shen,2,79,11.12
Trundle,2,94,11.12
Urgot,2,99,11.12
Yasuo,2,111,11.12
Zac,2,113,11.12
RekSai,2,122,11.12
Ahri,1,2,11.12
Anivia,1,6,11.12
Caitlyn,1,11,11.12
Chogath,1,13,11.12
Darius,1,15,11.12
Elise,1,19,11.12
Jarvan IV,1,34,11.12
Kassadin,1,40,11.12
Katarina,1,41,11.12
Kayle,1,42,11.12
Lissandra,1,49,11.12
Miss Fortune,1,57,11.12
Mordekaiser,1,58,11.12
Morgana,1,59,11.12
Poppy,1,69,11.12
Riven,1,74,11.12
Tryndamere,1,95,11.12
Twitch,1,97,11.12
Vayne,1,101,11.12
Vi,1,103,11.12
Vladimir,1,105,11.12
Xerath,1,109,11.12
Zed,1,114,11.12
Zilean,1,116,11.12
Bard,1,124,11.12
Ekko,1,125,11.12
Taliyah,1,131,11.12
Kled,1,132,11.12
Ivern,1,133,11.12
Pyke,1,141,11.12
Qiyana,1,145,11.12
Lillia,1,149,11.12
Annie,0,7,11.12
Brand,0,10,11.12
Cassiopeia,0,12,11.12
Garen,0,27,11.12
Graves,0,29,11.12
Lux,0,52,11.12
Maokai,0,55,11.12
Nasus,0,61,11.12
Nunu,0,65,11.12
Pantheon,0,68,11.12
Shaco,0,78,11.12
Skarner,0,84,11.12
Soraka,0,86,11.12
Swain,0,87,11.12
Talon,0,89,11.12
Veigar,0,102,11.12
Warwick,0,107,11.12
Kayn,0,137,11.12
Neeko,0,142,11.12
Xin Zhao,97,110,11.13
Nocturne,96,64,11.13
Gwen,91,155,11.13
Viego,89,154,11.13
Akali,83,3,11.13
Thresh,81,92,11.13
Lee Sin,71,47,11.13
Varus,63,100,11.13
Renekton,62,72,11.13
Diana,58,16,11.13
LeBlanc,58,46,11.13
Nautilus,58,62,11.13
Leona,57,48,11.13
Ezreal,50,21,11.13
Sett,50,148,11.13
Karma,45,38,11.13
Kalista,45,121,11.13
Lucian,44,50,11.13
Volibear,42,106,11.13
Aphelios,42,147,11.13
Ziggs,41,115,11.13
Lulu,39,51,11.13
Braum,37,118,11.13
Sylas,34,143,11.13
Jayce,29,36,11.13
Tristana,27,93,11.13
Kaisa,25,140,11.13
Ryze,24,76,11.13
Camille,24,134,11.13
Gnar,20,119,11.13
Dr. Mundo,19,17,11.13
Rakan,19,136,11.13
Alistar,18,4,11.13
Galio,17,25,11.13
Orianna,16,67,11.13
Rumble,16,75,11.13
Olaf,14,66,11.13
KogMaw,12,45,11.13
Twisted Fate,12,96,11.13
Viktor,11,104,11.13
Senna,11,146,11.13
Jinx,10,37,11.13
Wukong,10,108,11.13
Draven,9,18,11.13
Trundle,9,94,11.13
Zoe,9,139,11.13
Seraphine,8,152,11.13
Gragas,7,28,11.13
Lissandra,7,49,11.13
Nidalee,7,63,11.13
Syndra,7,88,11.13
Azir,7,120,11.13
Kindred,7,127,11.13
Ashe,6,8,11.13
Gangplank,6,26,11.13
Ornn,6,138,11.13
Rell,6,153,11.13
Aatrox,5,1,11.13
Fiddlesticks,5,22,11.13
Hecarim,5,30,11.13
Jax,5,35,11.13
Xayah,5,135,11.13
Samira,5,151,11.13
Corki,4,14,11.13
Sejuani,4,77,11.13
Yasuo,4,111,11.13
RekSai,4,122,11.13
Jhin,4,129,11.13
Fiora,3,23,11.13
Irelia,3,32,11.13
Karthus,3,39,11.13
Kennen,3,43,11.13
Malphite,3,53,11.13
Taric,3,90,11.13
Yuumi,3,144,11.13
Blitzcrank,2,9,11.13
Cassiopeia,2,12,11.13
Evelynn,2,20,11.13
Heimerdinger,2,31,11.13
Kassadin,2,40,11.13
Kayle,2,42,11.13
KhaZix,2,44,11.13
Shaco,2,78,11.13
Sion,2,82,11.13
Sivir,2,83,11.13
Vayne,2,101,11.13
Vladimir,2,105,11.13
Zac,2,113,11.13
Bard,2,124,11.13
Yone,2,150,11.13
Ahri,1,2,11.13
Caitlyn,1,11,11.13
Darius,1,15,11.13
Elise,1,19,11.13
Graves,1,29,11.13
Jarvan IV,1,34,11.13
Katarina,1,41,11.13
Malzahar,1,54,11.13
Miss Fortune,1,57,11.13
Morgana,1,59,11.13
Poppy,1,69,11.13
Shen,1,79,11.13
Swain,1,87,11.13
Tryndamere,1,95,11.13
Udyr,1,98,11.13
Xerath,1,109,11.13
Zed,1,114,11.13
Zilean,1,116,11.13
Ekko,1,125,11.13
Tahm Kench,1,126,11.13
Taliyah,1,131,11.13
Kled,1,132,11.13
Ivern,1,133,11.13
Kayn,1,137,11.13
Pyke,1,141,11.13
Neeko,1,142,11.13
Lillia,1,149,11.13
Anivia,0,6,11.13
Chogath,0,13,11.13
Lux,0,52,11.13
Maokai,0,55,11.13
Mordekaiser,0,58,11.13
Nasus,0,61,11.13
Pantheon,0,68,11.13
Riven,0,74,11.13
Skarner,0,84,11.13
Soraka,0,86,11.13
Urgot,0,99,11.13
Vi,0,103,11.13
Aurelion Sol,0,130,11.13
Qiyana,0,145,11.13
Viego,99,154,11.14
Xin Zhao,92,110,11.14
Gwen,92,155,11.14
Thresh,77,92,11.14
Lee Sin,74,47,11.14
LeBlanc,69,46,11.14
Renekton,65,72,11.14
Ziggs,65,115,11.14
Diana,64,16,11.14
Leona,60,48,11.14
Varus,60,100,11.14
Irelia,59,32,11.14
Lucian,50,50,11.14
Aphelios,50,147,11.14
Nautilus,48,62,11.14
Braum,44,118,11.14
Sett,44,148,11.14
Jayce,43,36,11.14
Kalista,42,121,11.14
Camille,39,134,11.14
Ryze,36,76,11.14
Sylas,35,143,11.14
Volibear,34,106,11.14
Ezreal,30,21,11.14
Tristana,30,93,11.14
Dr. Mundo,24,17,11.14
Karma,24,38,11.14
Olaf,23,66,11.14
Orianna,21,67,11.14
Lulu,20,51,11.14
Gnar,20,119,11.14
Tahm Kench,20,126,11.14
Alistar,19,4,11.14
Rakan,19,136,11.14
Trundle,18,94,11.14
Akali,17,3,11.14
Nocturne,17,64,11.14
Galio,15,25,11.14
Kaisa,15,140,11.14
Rumble,12,75,11.14
Wukong,12,108,11.14
Zoe,12,139,11.14
Ashe,11,8,11.14
Syndra,10,88,11.14
Twisted Fate,10,96,11.14
Viktor,10,104,11.14
Draven,9,18,11.14
Nidalee,9,63,11.14
Azir,9,120,11.14
Gragas,8,28,11.14
Graves,8,29,11.14
Lissandra,8,49,11.14
Gangplank,7,26,11.14
Jinx,7,37,11.14
Sejuani,7,77,11.14
Yasuo,7,111,11.14
Ornn,7,138,11.14
Senna,7,146,11.14
Seraphine,7,152,11.14
Jax,6,35,11.14
Jhin,6,129,11.14
Lillia,6,149,11.14
Rell,6,153,11.14
Aatrox,5,1,11.14
Fiddlesticks,5,22,11.14
Fiora,5,23,11.14
KogMaw,5,45,11.14
Kindred,5,127,11.14
Karthus,4,39,11.14
Kennen,4,43,11.14
Malphite,4,53,11.14
Sivir,4,83,11.14
Taric,4,90,11.14
Zac,4,113,11.14
Yone,4,150,11.14
Vayne,3,101,11.14
Xayah,3,135,11.14
Yuumi,3,144,11.14
Samira,3,151,11.14
Blitzcrank,2,9,11.14
Cassiopeia,2,12,11.14
Corki,2,14,11.14
Evelynn,2,20,11.14
Hecarim,2,30,11.14
Heimerdinger,2,31,11.14
Kassadin,2,40,11.14
KhaZix,2,44,11.14
Tryndamere,2,95,11.14
RekSai,2,122,11.14
Bard,2,124,11.14
Kayn,2,137,11.14
Pyke,2,141,11.14
Ahri,1,2,11.14
Brand,1,10,11.14
Chogath,1,13,11.14
Darius,1,15,11.14
Elise,1,19,11.14
Jarvan IV,1,34,11.14
Katarina,1,41,11.14
Kayle,1,42,11.14
Malzahar,1,54,11.14
Miss Fortune,1,57,11.14
Mordekaiser,1,58,11.14
Morgana,1,59,11.14
Nasus,1,61,11.14
Pantheon,1,68,11.14
Poppy,1,69,11.14
Shaco,1,78,11.14
Shen,1,79,11.14
Sion,1,82,11.14
Twitch,1,97,11.14
Xerath,1,109,11.14
Zed,1,114,11.14
Zilean,1,116,11.14
Ekko,1,125,11.14
Taliyah,1,131,11.14
Kled,1,132,11.14
Ivern,1,133,11.14
Neeko,1,142,11.14
Qiyana,1,145,11.14
Anivia,0,6,11.14
Annie,0,7,11.14
Caitlyn,0,11,11.14
Garen,0,27,11.14
Janna,0,33,11.14
Lux,0,52,11.14
Maokai,0,55,11.14
Nami,0,60,11.14
Quinn,0,70,11.14
Rengar,0,73,11.14
Riven,0,74,11.14
Shyvana,0,80,11.14
Soraka,0,86,11.14
Swain,0,87,11.14
Talon,0,89,11.14
Teemo,0,91,11.14
Udyr,0,98,11.14
Urgot,0,99,11.14
Vladimir,0,105,11.14
Yorick,0,112,11.14
Zyra,0,117,11.14
VelKoz,0,123,11.14
Illaoi,0,128,11.14
Aurelion Sol,0,130,11.14
Xin Zhao,83,110,11.15
Viego,80,154,11.15
Lee Sin,73,47,11.15
Thresh,73,92,11.15
LeBlanc,68,46,11.15
Varus,68,100,11.15
Ziggs,65,115,11.15
Syndra,63,88,11.15
Leona,62,48,11.15
Renekton,60,72,11.15
Camille,57,134,11.15
Diana,52,16,11.15
Trundle,51,94,11.15
Jayce,49,36,11.15
Braum,48,118,11.15
Irelia,47,32,11.15
Aphelios,46,147,11.15
Ryze,41,76,11.15
Ezreal,38,21,11.15
Nautilus,38,62,11.15
Lucian,37,50,11.15
Tahm Kench,37,126,11.15
Kalista,35,121,11.15
Tristana,31,93,11.15
Rakan,31,136,11.15
Gnar,29,119,11.15
Orianna,28,67,11.15
Gwen,27,155,11.15
Sett,25,148,11.15
Twisted Fate,24,96,11.15
Ashe,23,8,11.15
Gangplank,22,26,11.15
Olaf,21,66,11.15
Sylas,21,143,11.15
Kennen,20,43,11.15
Alistar,19,4,11.15
Galio,18,25,11.15
Dr. Mundo,17,17,11.15
Volibear,15,106,11.15
Viktor,14,104,11.15
Lulu,13,51,11.15
Nidalee,13,63,11.15
Nocturne,12,64,11.15
Wukong,12,108,11.15
Seraphine,12,152,11.15
Rell,12,153,11.15
Ornn,11,138,11.15
Karma,10,38,11.15
Yasuo,10,111,11.15
Azir,10,120,11.15
Zoe,10,139,11.15
Kaisa,10,140,11.15
Akali,9,3,11.15
Graves,9,29,11.15
Gragas,8,28,11.15
Jax,8,35,11.15
Jinx,8,37,11.15
Xayah,7,135,11.15
Aatrox,6,1,11.15
Cassiopeia,6,12,11.15
Fiora,6,23,11.15
Malphite,6,53,11.15
Jhin,6,129,11.15
Corki,5,14,11.15
Draven,5,18,11.15
KogMaw,5,45,11.15
Lissandra,5,49,11.15
Caitlyn,4,11,11.15
Hecarim,4,30,11.15
Karthus,4,39,11.15
Rumble,4,75,11.15
Sejuani,4,77,11.15
Zac,4,113,11.15
Bard,4,124,11.15
Kindred,4,127,11.15
Fiddlesticks,3,22,11.15
Mordekaiser,3,58,11.15
Vayne,3,101,11.15
Xerath,3,109,11.15
RekSai,3,122,11.15
Pyke,3,141,11.15
Yuumi,3,144,11.15
Senna,3,146,11.15
Lillia,3,149,11.15
Blitzcrank,2,9,11.15
Heimerdinger,2,31,11.15
Kassadin,2,40,11.15
KhaZix,2,44,11.15
Morgana,2,59,11.15
Shen,2,79,11.15
Sivir,2,83,11.15
Taric,2,90,11.15
Zed,2,114,11.15
Ekko,2,125,11.15
Yone,2,150,11.15
Samira,2,151,11.15
Ahri,1,2,11.15
Chogath,1,13,11.15
Darius,1,15,11.15
Evelynn,1,20,11.15
Jarvan IV,1,34,11.15
Kayle,1,42,11.15
Malzahar,1,54,11.15
Miss Fortune,1,57,11.15
Nasus,1,61,11.15
Poppy,1,69,11.15
Shaco,1,78,11.15
Sion,1,82,11.15
Tryndamere,1,95,11.15
Urgot,1,99,11.15
Zilean,1,116,11.15
Taliyah,1,131,11.15
Kled,1,132,11.15
Kayn,1,137,11.15
Qiyana,1,145,11.15
Annie,0,7,11.15
Brand,0,10,11.15
Elise,0,19,11.15
Fizz,0,24,11.15
Katarina,0,41,11.15
Lux,0,52,11.15
Maokai,0,55,11.15
Master Yi,0,56,11.15
Nami,0,60,11.15
Pantheon,0,68,11.15
Quinn,0,70,11.15
Riven,0,74,11.15
Shyvana,0,80,11.15
Singed,0,81,11.15
Skarner,0,84,11.15
Swain,0,87,11.15
Teemo,0,91,11.15
Twitch,0,97,11.15
Veigar,0,102,11.15
Vladimir,0,105,11.15
VelKoz,0,123,11.15
Aurelion Sol,0,130,11.15
Ivern,0,133,11.15
Akshan,0,156,11.15
Lee Sin,89,47,11.16
Viego,79,154,11.16
Leona,70,48,11.16
LeBlanc,69,46,11.16
Ryze,67,76,11.16
Aphelios,65,147,11.16
Ezreal,64,21,11.16
Thresh,64,92,11.16
Camille,62,134,11.16
Jayce,59,36,11.16
Irelia,58,32,11.16
Varus,58,100,11.16
Xin Zhao,57,110,11.16
Renekton,56,72,11.16
Rakan,52,136,11.16
Kennen,51,43,11.16
Ziggs,48,115,11.16
Braum,48,118,11.16
Trundle,44,94,11.16
Syndra,42,88,11.16
Twisted Fate,40,96,11.16
Gnar,37,119,11.16
Ashe,34,8,11.16
Nidalee,31,63,11.16
Orianna,31,67,11.16
Sylas,31,143,11.16
Tristana,30,93,11.16
Sett,30,148,11.16
Diana,26,16,11.16
Jarvan IV,25,34,11.16
Azir,24,120,11.16
Alistar,23,4,11.16
Galio,21,25,11.16
Kalista,20,121,11.16
Gangplank,19,26,11.16
Lucian,19,50,11.16
Rell,19,153,11.16
Ornn,15,138,11.16
Nautilus,14,62,11.16
Wukong,13,108,11.16
Tahm Kench,13,126,11.16
Gwen,13,155,11.16
Seraphine,12,152,11.16
Yasuo,10,111,11.16
Cassiopeia,9,12,11.16
Fiora,9,23,11.16
Jinx,9,37,11.16
Olaf,9,66,11.16
Viktor,9,104,11.16
Xayah,9,135,11.16
Kaisa,8,140,11.16
Samira,8,151,11.16
Gragas,7,28,11.16
Lulu,7,51,11.16
Rumble,7,75,11.16
Zoe,6,139,11.16
Pyke,6,141,11.16
Akali,5,3,11.16
Caitlyn,5,11,11.16
Karthus,5,39,11.16
Kassadin,5,40,11.16
Jhin,5,129,11.16
Jax,4,35,11.16
Lissandra,4,49,11.16
Malphite,4,53,11.16
Poppy,4,69,11.16
Volibear,4,106,11.16
Zed,4,114,11.16
Illaoi,4,128,11.16
Dr. Mundo,3,17,11.16
Draven,3,18,11.16
KogMaw,3,45,11.16
Nocturne,3,64,11.16
Sion,3,82,11.16
Sivir,3,83,11.16
Vayne,3,101,11.16
Vladimir,3,105,11.16
Bard,3,124,11.16
Kindred,3,127,11.16
Lillia,3,149,11.16
Yone,3,150,11.16
Aatrox,2,1,11.16
Annie,2,7,11.16
Corki,2,14,11.16
Graves,2,29,11.16
Karma,2,38,11.16
KhaZix,2,44,11.16
Mordekaiser,2,58,11.16
Tryndamere,2,95,11.16
Xerath,2,109,11.16
Yuumi,2,144,11.16
Senna,2,146,11.16
Ahri,1,2,11.16
Blitzcrank,1,9,11.16
Chogath,1,13,11.16
Elise,1,19,11.16
Malzahar,1,54,11.16
Maokai,1,55,11.16
Morgana,1,59,11.16
Nasus,1,61,11.16
Sejuani,1,77,11.16
Shen,1,79,11.16
Twitch,1,97,11.16
Zac,1,113,11.16
Ekko,1,125,11.16
Taliyah,1,131,11.16
Brand,0,10,11.16
Fiddlesticks,0,22,11.16
Garen,0,27,11.16
Hecarim,0,30,11.16
Katarina,0,41,11.16
Kayle,0,42,11.16
Quinn,0,70,11.16
Rammus,0,71,11.16
Yorick,0,112,11.16
Zilean,0,116,11.16
Kayn,0,137,11.16
Qiyana,0,145,11.16
Ryze,95,76,11.17
Thresh,91,92,11.17
Lee Sin,85,47,11.17
Varus,81,100,11.17
Twisted Fate,76,96,11.17
Aphelios,76,147,11.17
Trundle,74,94,11.17
Ziggs,73,115,11.17
Camille,71,134,11.17
Rakan,70,136,11.17
Jayce,69,36,11.17
LeBlanc,66,46,11.17
Renekton,66,72,11.17
Xin Zhao,62,110,11.17
Irelia,60,32,11.17
Braum,59,118,11.17
Leona,41,48,11.17
Ezreal,40,21,11.17
Syndra,40,88,11.17
Ornn,38,138,11.17
Viego,35,154,11.17
Gnar,30,119,11.17
Gangplank,29,26,11.17
Jarvan IV,28,34,11.17
Graves,27,29,11.17
Orianna,27,67,11.17
Tristana,27,93,11.17
Azir,26,120,11.17
Bard,26,124,11.17
Alistar,20,4,11.17
Lissandra,19,49,11.17
Cassiopeia,17,12,11.17
Kennen,17,43,11.17
Nocturne,17,64,11.17
Kindred,17,127,11.17
Xayah,16,135,11.17
Sett,16,148,11.17
Kalista,15,121,11.17
Nautilus,14,62,11.17
Sylas,14,143,11.17
Ashe,13,8,11.17
Galio,10,25,11.17
Lucian,10,50,11.17
Volibear,10,106,11.17
Olaf,9,66,11.17
Shen,9,79,11.17
Vayne,9,101,11.17
Jax,8,35,11.17
Jinx,8,37,11.17
Lulu,7,51,11.17
Wukong,7,108,11.17
Aurelion Sol,7,130,11.17
Gwen,7,155,11.17
Caitlyn,6,11,11.17
Fiora,6,23,11.17
Taric,6,90,11.17
Jhin,6,129,11.17
KhaZix,5,44,11.17
Nidalee,5,63,11.17
Riven,5,74,11.17
Sejuani,5,77,11.17
Urgot,5,99,11.17
Tahm Kench,5,126,11.17
Rell,5,153,11.17
Aatrox,3,1,11.17
Akali,3,3,11.17
Diana,3,16,11.17
Pantheon,3,68,11.17
Poppy,3,69,11.17
Viktor,3,104,11.17
Xerath,3,109,11.17
Zoe,3,139,11.17
Lillia,3,149,11.17
Akshan,3,156,11.17
Amumu,2,5,11.17
Draven,2,18,11.17
Zac,2,113,11.17
RekSai,2,122,11.17
Kled,2,132,11.17
Fiddlesticks,1,22,11.17
Gragas,1,28,11.17
Karma,1,38,11.17
Singed,1,81,11.17
Tryndamere,1,95,11.17
Veigar,1,102,11.17
Ekko,1,125,11.17
Kaisa,1,140,11.17
Pyke,1,141,11.17
Seraphine,1,152,11.17
Lee Sin,100,47,11.18
LeBlanc,94,46,11.18
Thresh,94,92,11.18
Jarvan IV,83,34,11.18
Camille,78,134,11.18
Ryze,72,76,11.18
Xin Zhao,72,110,11.18
Dr. Mundo,67,17,11.18
Tristana,67,93,11.18
Rakan,67,136,11.18
Amumu,61,5,11.18
Lulu,61,51,11.18
Varus,61,100,11.18
Ziggs,61,115,11.18
Sett,56,148,11.18
Irelia,50,32,11.18
Kennen,50,43,11.18
Bard,44,124,11.18
Sylas,44,143,11.18
Viego,44,154,11.18
Gwen,44,155,11.18
Ezreal,39,21,11.18
Orianna,39,67,11.18
Draven,33,18,11.18
Leona,33,48,11.18
Twisted Fate,33,96,11.18
Wukong,33,108,11.18
Corki,28,14,11.18
Syndra,28,88,11.18
Braum,28,118,11.18
Jayce,22,36,11.18
Renekton,22,72,11.18
Gnar,22,119,11.18
Aatrox,17,1,11.18
Ashe,17,8,11.18
Gangplank,17,26,11.18
Jinx,17,37,11.18
Miss Fortune,17,57,11.18
Jhin,17,129,11.18
Akali,11,3,11.18
Alistar,11,4,11.18
Galio,11,25,11.18
Malphite,11,53,11.18
Nautilus,11,62,11.18
Azir,11,120,11.18
Ekko,11,125,11.18
Cassiopeia,6,12,11.18
Hecarim,6,30,11.18
Kassadin,6,40,11.18
KhaZix,6,44,11.18
Lucian,6,50,11.18
Malzahar,6,54,11.18
Mordekaiser,6,58,11.18
Olaf,6,66,11.18
Sejuani,6,77,11.18
Trundle,6,94,11.18
Tryndamere,6,95,11.18
Viktor,6,104,11.18
Kalista,6,121,11.18
Xayah,6,135,11.18
Ornn,6,138,11.18
Aphelios,6,147,11.18
