name,percentage,id,patch
Talon,1,89,10.2
Tryndamere,1,95,10.2
Urgot,1,99,10.2
Vayne,1,101,10.2
Xerath,1,109,10.2
Xin Zhao,1,110,10.2
Zed,1,114,10.2
Zyra,1,117,10.2
Jhin,1,129,10.2
Aurelion Sol,1,130,10.2
Ivern,1,133,10.2
Kayn,1,137,10.2
Anivia,0,6,10.2
Annie,0,7,10.2
Caitlyn,0,11,10.2
Fiddlesticks,0,22,10.2
Lux,0,52,10.2
Maokai,0,55,10.2
Nami,0,60,10.2
Sion,0,82,10.2
Swain,0,87,10.2
Twisted Fate,0,96,10.2
Aphelios,94,147,10.3
Sett,86,148,10.3
Ornn,81,138,10.3
Soraka,73,86,10.3
Syndra,71,88,10.3
Miss Fortune,70,57,10.3
Jarvan IV,65,34,10.3
Nautilus,51,62,10.3
Yuumi,51,144,10.3
Aatrox,50,1,10.3
Gragas,50,28,10.3
LeBlanc,50,46,10.3
Thresh,50,92,10.3
Zoe,49,139,10.3
Olaf,46,66,10.3
Elise,45,19,10.3
Lee Sin,43,47,10.3
Braum,41,118,10.3
Lucian,39,50,10.3
Sejuani,39,77,10.3
Cassiopeia,37,12,10.3
Ezreal,36,21,10.3
Mordekaiser,34,58,10.3
Xayah,33,135,10.3
Senna,33,146,10.3
Gangplank,31,26,10.3
Rumble,30,75,10.3
Pantheon,29,68,10.3
RekSai,28,122,10.3
Rakan,27,136,10.3
Leona,25,48,10.3
Renekton,22,72,10.3
Qiyana,22,145,10.3
Azir,20,120,10.3
Tahm Kench,20,126,10.3
Varus,19,100,10.3
Ryze,18,76,10.3
Irelia,16,32,10.3
Karthus,15,39,10.3
Orianna,15,67,10.3
Vladimir,15,105,10.3
Viktor,14,104,10.3
Camille,14,134,10.3
Yasuo,13,111,10.3
Ziggs,13,115,10.3
Blitzcrank,12,9,10.3
Fiora,12,23,10.3
Trundle,12,94,10.3
Ekko,12,125,10.3
Diana,11,16,10.3
Morgana,11,59,10.3
Taric,11,90,10.3
Kalista,9,121,10.3
Karma,7,38,10.3
Kennen,7,43,10.3
Bard,7,124,10.3
Kaisa,7,140,10.3
Sylas,7,143,10.3
Akali,6,3,10.3
Taliyah,6,131,10.3
Corki,5,14,10.3
Tristana,5,93,10.3
Kled,5,132,10.3
Galio,4,25,10.3
Heimerdinger,4,31,10.3
Kayle,4,42,10.3
Nidalee,4,63,10.3
Volibear,4,106,10.3
VelKoz,4,123,10.3
Pyke,4,141,10.3
Ashe,3,8,10.3
Chogath,3,13,10.3
Draven,3,18,10.3
Lissandra,3,49,10.3
Nocturne,3,64,10.3
Poppy,3,69,10.3
Shyvana,3,80,10.3
Sivir,3,83,10.3
Skarner,3,84,10.3
Veigar,3,102,10.3
Zac,3,113,10.3
Gnar,3,119,10.3
Kindred,3,127,10.3
Alistar,2,4,10.3
Caitlyn,2,11,10.3
Jax,2,35,10.3
Jayce,2,36,10.3
KhaZix,2,44,10.3
Lulu,2,51,10.3
Quinn,2,70,10.3
Shen,2,79,10.3
Singed,2,81,10.3
Urgot,2,99,10.3
Vayne,2,101,10.3
Zilean,2,116,10.3
Illaoi,2,128,10.3
Ivern,2,133,10.3
Kayn,2,137,10.3
Ahri,1,2,10.3
Darius,1,15,10.3
Dr. Mundo,1,17,10.3
Jinx,1,37,10.3
Kassadin,1,40,10.3
Katarina,1,41,10.3
KogMaw,1,45,10.3
Lux,1,52,10.3
Malphite,1,53,10.3
Malzahar,1,54,10.3
Nami,1,60,10.3
Rengar,1,73,10.3
Riven,1,74,10.3
Shaco,1,78,10.3
Sion,1,82,10.3
Sona,1,85,10.3
Swain,1,87,10.3
Talon,1,89,10.3
Xin Zhao,1,110,10.3
Yorick,1,112,10.3
Zed,1,114,10.3
Zyra,1,117,10.3
Jhin,1,129,10.3
Neeko,1,142,10.3
Anivia,0,6,10.3
Fizz,0,24,10.3
Garen,0,27,10.3
Graves,0,29,10.3
Hecarim,0,30,10.3
Janna,0,33,10.3
Warwick,0,107,10.3
Xerath,0,109,10.3
Ornn,99,138,10.4
Sett,94,148,10.4
Senna,87,146,10.4
Aphelios,87,147,10.4
LeBlanc,63,46,10.4
Syndra,59,88,10.4
Miss Fortune,58,57,10.4
Nautilus,56,62,10.4
Jarvan IV,54,34,10.4
Aatrox,53,1,10.4
Zoe,52,139,10.4
Yuumi,51,144,10.4
Thresh,48,92,10.4
Elise,45,19,10.4
Lee Sin,45,47,10.4
Olaf,45,66,10.4
Gragas,44,28,10.4
Pantheon,41,68,10.4
Sejuani,41,77,10.4
Tahm Kench,37,126,10.4
Gangplank,36,26,10.4
Ezreal,35,21,10.4
Braum,33,118,10.4
Mordekaiser,31,58,10.4
Cassiopeia,28,12,10.4
RekSai,28,122,10.4
Varus,27,100,10.4
Lucian,26,50,10.4
Renekton,26,72,10.4
Azir,26,120,10.4
Rumble,23,75,10.4
Kalista,22,121,10.4
Leona,21,48,10.4
Karthus,20,39,10.4
Rakan,19,136,10.4
Sylas,18,143,10.4
Trundle,17,94,10.4
Ziggs,17,115,10.4
Ekko,16,125,10.4
Irelia,15,32,10.4
Taric,15,90,10.4
Camille,14,134,10.4
Xayah,14,135,10.4
Qiyana,14,145,10.4
Yasuo,13,111,10.4
Diana,12,16,10.4
Vladimir,12,105,10.4
Zac,11,113,10.4
Karma,10,38,10.4
Ryze,10,76,10.4
Viktor,10,104,10.4
Orianna,9,67,10.4
Taliyah,9,131,10.4
Blitzcrank,8,9,10.4
Fiora,8,23,10.4
Morgana,8,59,10.4
Tristana,8,93,10.4
Bard,8,124,10.4
Akali,7,3,10.4
Corki,7,14,10.4
Kled,7,132,10.4
Galio,6,25,10.4
Jayce,6,36,10.4
Kennen,5,43,10.4
Lissandra,5,49,10.4
Nocturne,5,64,10.4
Poppy,5,69,10.4
Gnar,5,119,10.4
Kaisa,5,140,10.4
Heimerdinger,4,31,10.4
Maokai,4,55,10.4
VelKoz,4,123,10.4
Caitlyn,3,11,10.4
Chogath,3,13,10.4
Kassadin,3,40,10.4
Kayle,3,42,10.4
Lulu,3,51,10.4
Shyvana,3,80,10.4
Soraka,3,86,10.4
Vayne,3,101,10.4
Veigar,3,102,10.4
Volibear,3,106,10.4
Pyke,3,141,10.4
Alistar,2,4,10.4
Darius,2,15,10.4
Janna,2,33,10.4
Jax,2,35,10.4
Jinx,2,37,10.4
KhaZix,2,44,10.4
Malzahar,2,54,10.4
Nidalee,2,63,10.4
Sion,2,82,10.4
Sivir,2,83,10.4
Zed,2,114,10.4
Zilean,2,116,10.4
Kindred,2,127,10.4
Ahri,1,2,10.4
Ashe,1,8,10.4
Draven,1,18,10.4
Hecarim,1,30,10.4
Malphite,1,53,10.4
Quinn,1,70,10.4
Rengar,1,73,10.4
Riven,1,74,10.4
Shen,1,79,10.4
Singed,1,81,10.4
Skarner,1,84,10.4
Talon,1,89,10.4
Urgot,1,99,10.4
Yorick,1,112,10.4
Illaoi,1,128,10.4
Jhin,1,129,10.4
Kayn,1,137,10.4
Neeko,1,142,10.4
Amumu,0,5,10.4
Anivia,0,6,10.4
Brand,0,10,10.4
Dr. Mundo,0,17,10.4
Garen,0,27,10.4
Graves,0,29,10.4
KogMaw,0,45,10.4
Lux,0,52,10.4
Master Yi,0,56,10.4
Nami,0,60,10.4
Nunu,0,65,10.4
Shaco,0,78,10.4
Tryndamere,0,95,10.4
Wukong,0,108,10.4
Xerath,0,109,10.4
Xin Zhao,0,110,10.4
Ivern,0,133,10.4
Aphelios,93,147,10.5
Sett,90,148,10.5
Senna,84,146,10.5
Ornn,66,138,10.5
Nautilus,60,62,10.5
LeBlanc,58,46,10.5
Miss Fortune,58,57,10.5
Renekton,58,72,10.5
Thresh,55,92,10.5
Elise,54,19,10.5
Jarvan IV,54,34,10.5
Syndra,53,88,10.5
Varus,53,100,10.5
Kalista,51,121,10.5
Aatrox,49,1,10.5
Zoe,49,139,10.5
Olaf,45,66,10.5
Sejuani,43,77,10.5
Gragas,41,28,10.5
Azir,38,120,10.5
Pantheon,37,68,10.5
Tahm Kench,36,126,10.5
Lee Sin,35,47,10.5
Braum,31,118,10.5
RekSai,31,122,10.5
Yuumi,30,144,10.5
Cassiopeia,28,12,10.5
Ezreal,26,21,10.5
Irelia,26,32,10.5
Mordekaiser,25,58,10.5
Rumble,25,75,10.5
Trundle,25,94,10.5
Sylas,24,143,10.5
Gangplank,22,26,10.5
Kaisa,21,140,10.5
Lucian,19,50,10.5
Leona,17,48,10.5
Taric,17,90,10.5
Ekko,17,125,10.5
Karthus,15,39,10.5
Ziggs,14,115,10.5
Rakan,14,136,10.5
Maokai,12,55,10.5
Morgana,12,59,10.5
Kassadin,11,40,10.5
Akali,10,3,10.5
Karma,10,38,10.5
Neeko,10,142,10.5
Blitzcrank,9,9,10.5
Corki,9,14,10.5
Xayah,9,135,10.5
Qiyana,9,145,10.5
Jayce,8,36,10.5
Orianna,8,67,10.5
Viktor,8,104,10.5
Vladimir,8,105,10.5
Yasuo,8,111,10.5
Bard,8,124,10.5
Taliyah,8,131,10.5
Camille,8,134,10.5
Galio,7,25,10.5
Nocturne,7,64,10.5
Diana,6,16,10.5
Fiora,5,23,10.5
Heimerdinger,5,31,10.5
Kennen,5,43,10.5
Lissandra,5,49,10.5
Nidalee,5,63,10.5
Ryze,5,76,10.5
Zac,5,113,10.5
Kindred,5,127,10.5
Alistar,4,4,10.5
Poppy,4,69,10.5
Shyvana,4,80,10.5
Skarner,4,84,10.5
Volibear,4,106,10.5
Zilean,4,116,10.5
Kled,4,132,10.5
Chogath,3,13,10.5
Jax,3,35,10.5
Lulu,3,51,10.5
Sion,3,82,10.5
Veigar,3,102,10.5
Gnar,3,119,10.5
Ashe,2,8,10.5
Caitlyn,2,11,10.5
KhaZix,2,44,10.5
Quinn,2,70,10.5
Tristana,2,93,10.5
Pyke,2,141,10.5
Anivia,1,6,10.5
Darius,1,15,10.5
Draven,1,18,10.5
Graves,1,29,10.5
Jinx,1,37,10.5
KogMaw,1,45,10.5
Shen,1,79,10.5
Sivir,1,83,10.5
Talon,1,89,10.5
Vayne,1,101,10.5
Xin Zhao,1,110,10.5
Zed,1,114,10.5
VelKoz,1,123,10.5
Kayn,1,137,10.5
Ahri,0,2,10.5
Brand,0,10,10.5
Hecarim,0,30,10.5
Janna,0,33,10.5
Katarina,0,41,10.5
Lux,0,52,10.5
Malphite,0,53,10.5
Nunu,0,65,10.5
Riven,0,74,10.5
Soraka,0,86,10.5
Tryndamere,0,95,10.5
Twisted Fate,0,96,10.5
Twitch,0,97,10.5
Urgot,0,99,10.5
Yorick,0,112,10.5
Zyra,0,117,10.5
Illaoi,0,128,10.5
Jhin,0,129,10.5
Aurelion Sol,0,130,10.5
Aphelios,93,147,10.6
Sett,90,148,10.6
Kalista,84,121,10.6
Senna,73,146,10.6
Ornn,71,138,10.6
LeBlanc,70,46,10.6
Varus,68,100,10.6
Jarvan IV,66,34,10.6
Syndra,60,88,10.6
Zoe,57,139,10.6
Renekton,55,72,10.6
Azir,55,120,10.6
Trundle,53,94,10.6
Nautilus,51,62,10.6
Olaf,50,66,10.6
Thresh,49,92,10.6
Miss Fortune,45,57,10.6
Aatrox,44,1,10.6
Elise,43,19,10.6
Tahm Kench,43,126,10.6
Taric,42,90,10.6
Lee Sin,34,47,10.6
Pantheon,34,68,10.6
Braum,34,118,10.6
Gragas,33,28,10.6
Wukong,32,108,10.6
RekSai,29,122,10.6
Rumble,28,75,10.6
Sejuani,28,77,10.6
Sylas,27,143,10.6
Yuumi,27,144,10.6
Kassadin,25,40,10.6
Irelia,23,32,10.6
Mordekaiser,22,58,10.6
Ezreal,20,21,10.6
Rakan,17,136,10.6
Corki,15,14,10.6
Lucian,15,50,10.6
Gangplank,14,26,10.6
Maokai,14,55,10.6
Jayce,12,36,10.6
Leona,11,48,10.6
Ekko,11,125,10.6
Akali,10,3,10.6
Cassiopeia,10,12,10.6
Bard,10,124,10.6
Kaisa,10,140,10.6
Galio,9,25,10.6
Zilean,9,116,10.6
Kindred,9,127,10.6
Karthus,8,39,10.6
Xayah,8,135,10.6
Blitzcrank,7,9,10.6
Neeko,7,142,10.6
Lissandra,6,49,10.6
Nidalee,6,63,10.6
Orianna,6,67,10.6
Graves,5,29,10.6
Karma,5,38,10.6
Kennen,5,43,10.6
Poppy,5,69,10.6
Viktor,5,104,10.6
Yasuo,5,111,10.6
Qiyana,5,145,10.6
Diana,4,16,10.6
Morgana,4,59,10.6
Ziggs,4,115,10.6
Taliyah,4,131,10.6
Alistar,3,4,10.6
Nocturne,3,64,10.6
Vladimir,3,105,10.6
Gnar,3,119,10.6
Pyke,3,141,10.6
Ashe,2,8,10.6
Fiora,2,23,10.6
Jax,2,35,10.6
Malphite,2,53,10.6
Quinn,2,70,10.6
Ryze,2,76,10.6
Tristana,2,93,10.6
Vayne,2,101,10.6
Volibear,2,106,10.6
Zac,2,113,10.6
VelKoz,2,123,10.6
Illaoi,2,128,10.6
Kled,2,132,10.6
Camille,2,134,10.6
Anivia,1,6,10.6
Darius,1,15,10.6
Draven,1,18,10.6
Heimerdinger,1,31,10.6
Janna,1,33,10.6
Kayle,1,42,10.6
KogMaw,1,45,10.6
Lulu,1,51,10.6
Sion,1,82,10.6
Twisted Fate,1,96,10.6
Xin Zhao,1,110,10.6
Aurelion Sol,1,130,10.6
Ahri,0,2,10.6
Amumu,0,5,10.6
Annie,0,7,10.6
Brand,0,10,10.6
Chogath,0,13,10.6
Evelynn,0,20,10.6
Hecarim,0,30,10.6
Jinx,0,37,10.6
KhaZix,0,44,10.6
Malzahar,0,54,10.6
Nami,0,60,10.6
Nasus,0,61,10.6
Riven,0,74,10.6
Shen,0,79,10.6
Shyvana,0,80,10.6
Sivir,0,83,10.6
Skarner,0,84,10.6
Swain,0,87,10.6
Talon,0,89,10.6
Teemo,0,91,10.6
Tryndamere,0,95,10.6
Urgot,0,99,10.6
Veigar,0,102,10.6
Xerath,0,109,10.6
Yorick,0,112,10.6
Zed,0,114,10.6
Zyra,0,117,10.6
Jhin,0,129,10.6
Ivern,0,133,10.6
Sett,88,148,10.7
Varus,77,100,10.7
Aphelios,75,147,10.7
Ornn,73,138,10.7
Kalista,72,121,10.7
Syndra,70,88,10.7
Trundle,69,94,10.7
Thresh,62,92,10.7
Azir,61,120,10.7
Senna,60,146,10.7
LeBlanc,58,46,10.7
Nautilus,52,62,10.7
Renekton,49,72,10.7
Jarvan IV,48,34,10.7
Aatrox,47,1,10.7
Lee Sin,46,47,10.7
Miss Fortune,45,57,10.7
Zoe,41,139,10.7
Olaf,31,66,10.7
Braum,30,118,10.7
Tahm Kench,30,126,10.7
Taric,29,90,10.7
Corki,28,14,10.7
Elise,28,19,10.7
Gragas,28,28,10.7
Pantheon,28,68,10.7
Yuumi,27,144,10.7
RekSai,26,122,10.7
Akali,25,3,10.7
Graves,24,29,10.7
Cassiopeia,21,12,10.7
Ezreal,21,21,10.7
Sejuani,21,77,10.7
Sylas,21,143,10.7
Gangplank,20,26,10.7
Maokai,20,55,10.7
Kassadin,19,40,10.7
Jayce,18,36,10.7
Mordekaiser,18,58,10.7
Ziggs,18,115,10.7
Galio,17,25,10.7
Irelia,16,32,10.7
Rumble,16,75,10.7
Bard,15,124,10.7
Karthus,14,39,10.7
Lucian,14,50,10.7
Blitzcrank,13,9,10.7
Yasuo,13,111,10.7
Ekko,13,125,10.7
Orianna,10,67,10.7
Kindred,10,127,10.7
Rakan,10,136,10.7
Morgana,9,59,10.7
Wukong,9,108,10.7
Taliyah,9,131,10.7
Leona,8,48,10.7
Karma,7,38,10.7
Vladimir,7,105,10.7
Zilean,7,116,10.7
Camille,7,134,10.7
Tristana,6,93,10.7
Qiyana,6,145,10.7
Diana,5,16,10.7
Poppy,5,69,10.7
Kaisa,5,140,10.7
Alistar,4,4,10.7
Chogath,4,13,10.7
Draven,4,18,10.7
Heimerdinger,4,31,10.7
Jax,4,35,10.7
Lissandra,4,49,10.7
Lulu,4,51,10.7
Malphite,4,53,10.7
Ryze,4,76,10.7
Sion,4,82,10.7
Skarner,4,84,10.7
Caitlyn,3,11,10.7
Fiora,3,23,10.7
Kennen,3,43,10.7
Nidalee,3,63,10.7
Nocturne,3,64,10.7
Shen,3,79,10.7
Viktor,3,104,10.7
Xerath,3,109,10.7
Zac,3,113,10.7
VelKoz,3,123,10.7
Xayah,3,135,10.7
Pyke,3,141,10.7
Neeko,3,142,10.7
Urgot,2,99,10.7
Vayne,2,101,10.7
Veigar,2,102,10.7
Gnar,2,119,10.7
Illaoi,2,128,10.7
Amumu,1,5,10.7
Anivia,1,6,10.7
Ashe,1,8,10.7
Darius,1,15,10.7
Hecarim,1,30,10.7
Janna,1,33,10.7
KhaZix,1,44,10.7
KogMaw,1,45,10.7
Malzahar,1,54,10.7
Nasus,1,61,10.7
Nunu,1,65,10.7
Quinn,1,70,10.7
Rengar,1,73,10.7
Riven,1,74,10.7
Shyvana,1,80,10.7
Swain,1,87,10.7
Twisted Fate,1,96,10.7
Udyr,1,98,10.7
Volibear,1,106,10.7
Xin Zhao,1,110,10.7
Zyra,1,117,10.7
Jhin,1,129,10.7
Aurelion Sol,1,130,10.7
Kled,1,132,10.7
Ivern,1,133,10.7
Kayn,1,137,10.7
Ahri,0,2,10.7
Annie,0,7,10.7
Brand,0,10,10.7
Dr. Mundo,0,17,10.7
Fiddlesticks,0,22,10.7
Fizz,0,24,10.7
Jinx,0,37,10.7
Katarina,0,41,10.7
Kayle,0,42,10.7
Lux,0,52,10.7
Nami,0,60,10.7
Shaco,0,78,10.7
Sivir,0,83,10.7
Soraka,0,86,10.7
Talon,0,89,10.7
Tryndamere,0,95,10.7
Twitch,0,97,10.7
Yorick,0,112,10.7
Zed,0,114,10.7
Varus,95,100,10.8
Trundle,81,94,10.8
Thresh,77,92,10.8
Syndra,74,88,10.8
Sett,74,148,10.8
Graves,69,29,10.8
Senna,66,146,10.8
LeBlanc,60,46,10.8
Ornn,60,138,10.8
Renekton,54,72,10.8
Nautilus,53,62,10.8
Azir,52,120,10.8
Kalista,52,121,10.8
Aatrox,49,1,10.8
Jayce,49,36,10.8
Aphelios,49,147,10.8
Miss Fortune,43,57,10.8
Pantheon,43,68,10.8
Gragas,39,28,10.8
Jarvan IV,39,34,10.8
Tahm Kench,39,126,10.8
Corki,34,14,10.8
Lee Sin,32,47,10.8
Zoe,32,139,10.8
Elise,31,19,10.8
Yuumi,31,144,10.8
Viktor,26,104,10.8
Irelia,25,32,10.8
Karthus,23,39,10.8
Ekko,22,125,10.8
Kassadin,20,40,10.8
Mordekaiser,20,58,10.8
Braum,20,118,10.8
Akali,18,3,10.8
Gangplank,18,26,10.8
Sejuani,18,77,10.8
Rumble,17,75,10.8
Taric,17,90,10.8
Ashe,15,8,10.8
Leona,15,48,10.8
Lulu,15,51,10.8
Maokai,15,55,10.8
Olaf,15,66,10.8
Rakan,15,136,10.8
Ezreal,14,21,10.8
Ziggs,14,115,10.8
Sylas,14,143,10.8
Galio,13,25,10.8
RekSai,11,122,10.8
Camille,11,134,10.8
Karma,10,38,10.8
Lucian,10,50,10.8
Malphite,10,53,10.8
