name,percentage,id,patch
Riven,0,74,13.4
Shyvana,0,80,13.4
Singed,0,81,13.4
Sona,0,85,13.4
Volibear,0,106,13.4
Xerath,0,109,13.4
Yorick,0,112,13.4
Zyra,0,117,13.4
RekSai,0,122,13.4
Bard,0,124,13.4
Ekko,0,125,13.4
Ivern,0,133,13.4
Kayn,0,137,13.4
Vi,76,103,13.5
Rakan,73,136,13.5
Annie,70,7,13.5
Xayah,69,135,13.5
Wukong,68,108,13.5
Zeri,65,158,13.5
Sejuani,64,77,13.5
Gragas,59,28,13.5
Lee Sin,52,47,13.5
KSante,51,162,13.5
Varus,48,100,13.5
Ahri,46,2,13.5
Jayce,45,36,13.5
LeBlanc,45,46,13.5
Nautilus,44,62,13.5
Aphelios,44,147,13.5
Sion,43,82,13.5
Veigar,40,102,13.5
Kennen,39,43,13.5
Jinx,37,37,13.5
Gnar,37,119,13.5
Thresh,35,92,13.5
Jax,33,35,13.5
Caitlyn,32,11,13.5
Lucian,32,50,13.5
Taliyah,30,131,13.5
Elise,29,19,13.5
Lulu,29,51,13.5
Maokai,29,55,13.5
Malphite,27,53,13.5
Olaf,25,66,13.5
Renekton,24,72,13.5
Syndra,24,88,13.5
Sylas,23,143,13.5
Viego,21,154,13.5
Gwen,21,155,13.5
Lissandra,20,49,13.5
Tristana,19,93,13.5
Renata Glasc,19,159,13.5
Blitzcrank,17,9,13.5
Akali,16,3,13.5
Fiora,16,23,13.5
Leona,16,48,13.5
Ashe,15,8,13.5
Draven,15,18,13.5
Viktor,15,104,13.5
Nami,14,60,13.5
Orianna,14,67,13.5
Yone,14,150,13.5
Heimerdinger,13,31,13.5
Xin Zhao,13,110,13.5
Jarvan IV,12,34,13.5
Aurelion Sol,12,130,13.5
Cassiopeia,11,12,13.5
Rumble,11,75,13.5
Ryze,11,76,13.5
Karma,10,38,13.5
Chogath,9,13,13.5
Tahm Kench,8,126,13.5
Ornn,8,138,13.5
Kaisa,8,140,13.5
Braum,7,118,13.5
Galio,6,25,13.5
Kalista,6,121,13.5
Kindred,6,127,13.5
Camille,6,134,13.5
Senna,6,146,13.5
Irelia,5,32,13.5
Lux,5,52,13.5
Seraphine,5,152,13.5
Ezreal,4,21,13.5
Sivir,4,83,13.5
Rell,4,153,13.5
Graves,3,29,13.5
Swain,3,87,13.5
Aatrox,2,1,13.5
Alistar,2,4,13.5
Amumu,2,5,13.5
Darius,2,15,13.5
Gangplank,2,26,13.5
Garen,2,27,13.5
Karthus,2,39,13.5
Kassadin,2,40,13.5
Pantheon,2,68,13.5
Poppy,2,69,13.5
Soraka,2,86,13.5
Yasuo,2,111,13.5
Ziggs,2,115,13.5
Zilean,2,116,13.5
Jhin,2,129,13.5
Zoe,2,139,13.5
Pyke,2,141,13.5
Vex,2,157,13.5
Belveth,2,160,13.5
Hecarim,1,30,13.5
Mordekaiser,1,58,13.5
Morgana,1,59,13.5
Nidalee,1,63,13.5
Nocturne,1,64,13.5
Nunu,1,65,13.5
Taric,1,90,13.5
Trundle,1,94,13.5
Tryndamere,1,95,13.5
Twisted Fate,1,96,13.5
Twitch,1,97,13.5
Vladimir,1,105,13.5
Zac,1,113,13.5
Azir,1,120,13.5
RekSai,1,122,13.5
Illaoi,1,128,13.5
Kled,1,132,13.5
Sett,1,148,13.5
Lillia,1,149,13.5
Samira,1,151,13.5
Nilah,1,161,13.5
Anivia,0,6,13.5
Corki,0,14,13.5
Diana,0,16,13.5
Fiddlesticks,0,22,13.5
KhaZix,0,44,13.5
KogMaw,0,45,13.5
Malzahar,0,54,13.5
Miss Fortune,0,57,13.5
Nasus,0,61,13.5
Rengar,0,73,13.5
Riven,0,74,13.5
Singed,0,81,13.5
Sona,0,85,13.5
Udyr,0,98,13.5
Urgot,0,99,13.5
Vayne,0,101,13.5
Volibear,0,106,13.5
Warwick,0,107,13.5
Yorick,0,112,13.5
Zed,0,114,13.5
Zyra,0,117,13.5
VelKoz,0,123,13.5
Bard,0,124,13.5
Akshan,0,156,13.5
Vi,89,103,13.6
Rakan,86,136,13.6
Xayah,84,135,13.6
Wukong,77,108,13.6
Annie,74,7,13.6
Gragas,66,28,13.6
Zeri,64,158,13.6
Nautilus,58,62,13.6
Jayce,57,36,13.6
Sejuani,56,77,13.6
Ahri,52,2,13.6
Jinx,52,37,13.6
Malphite,52,53,13.6
Varus,48,100,13.6
Maokai,46,55,13.6
Kennen,44,43,13.6
Lee Sin,43,47,13.6
Olaf,41,66,13.6
Lissandra,36,49,13.6
Sion,36,82,13.6
KSante,33,162,13.6
Thresh,32,92,13.6
LeBlanc,30,46,13.6
Jax,27,35,13.6
Sylas,27,143,13.6
Aphelios,27,147,13.6
Cassiopeia,26,12,13.6
Renata Glasc,26,159,13.6
Gwen,25,155,13.6
Lulu,24,51,13.6
Tristana,24,93,13.6
Taliyah,22,131,13.6
Viego,22,154,13.6
Rumble,21,75,13.6
Gnar,20,119,13.6
Rell,20,153,13.6
Blitzcrank,18,9,13.6
Syndra,18,88,13.6
Braum,18,118,13.6
Yone,18,150,13.6
Draven,16,18,13.6
Veigar,16,102,13.6
Fiora,15,23,13.6
Jarvan IV,15,34,13.6
Lucian,13,50,13.6
Viktor,13,104,13.6
Leona,12,48,13.6
Xin Zhao,12,110,13.6
Chogath,11,13,13.6
Orianna,11,67,13.6
Elise,10,19,13.6
Irelia,10,32,13.6
Sivir,10,83,13.6
Galio,8,25,13.6
Kaisa,8,140,13.6
Caitlyn,7,11,13.6
Nami,7,60,13.6
Renekton,7,72,13.6
Kalista,7,121,13.6
Tahm Kench,7,126,13.6
Zoe,7,139,13.6
Pyke,7,141,13.6
Akali,6,3,13.6
Heimerdinger,6,31,13.6
Zilean,6,116,13.6
Ornn,6,138,13.6
Darius,5,15,13.6
Ezreal,5,21,13.6
Kindred,5,127,13.6
Kled,5,132,13.6
Gangplank,4,26,13.6
Ryze,4,76,13.6
Azir,4,120,13.6
Camille,4,134,13.6
Seraphine,4,152,13.6
Ashe,3,8,13.6
Karma,3,38,13.6
Swain,3,87,13.6
Lillia,3,149,13.6
Alistar,2,4,13.6
Amumu,2,5,13.6
Garen,2,27,13.6
Hecarim,2,30,13.6
Lux,2,52,13.6
Mordekaiser,2,58,13.6
Nocturne,2,64,13.6
Pantheon,2,68,13.6
Soraka,2,86,13.6
Trundle,2,94,13.6
Yasuo,2,111,13.6
Ekko,2,125,13.6
Illaoi,2,128,13.6
Aurelion Sol,2,130,13.6
Senna,2,146,13.6
Samira,2,151,13.6
Belveth,2,160,13.6
Diana,1,16,13.6
Graves,1,29,13.6
Karthus,1,39,13.6
Malzahar,1,54,13.6
Morgana,1,59,13.6
Sona,1,85,13.6
Taric,1,90,13.6
Twisted Fate,1,96,13.6
Udyr,1,98,13.6
Vladimir,1,105,13.6
Zed,1,114,13.6
Jhin,1,129,13.6
Akshan,1,156,13.6
Aatrox,0,1,13.6
Kassadin,0,40,13.6
Miss Fortune,0,57,13.6
Nunu,0,65,13.6
Riven,0,74,13.6
Talon,0,89,13.6
Urgot,0,99,13.6
Vayne,0,101,13.6
Volibear,0,106,13.6
Zac,0,113,13.6
Sett,0,148,13.6
Vex,0,157,13.6
Nilah,0,161,13.6
Ahri,100,2,13.7
Caitlyn,100,11,13.7
Gragas,100,28,13.7
Heimerdinger,100,31,13.7
Jinx,100,37,13.7
Kennen,100,43,13.7
Varus,100,100,13.7
Vi,100,103,13.7
Wukong,100,108,13.7
Xayah,100,135,13.7
Rakan,100,136,13.7
Aphelios,100,147,13.7
Zeri,100,158,13.7
Nautilus,75,62,13.7
Tristana,75,93,13.7
Braum,75,118,13.7
KSante,75,162,13.7
Leona,50,48,13.7
Sejuani,50,77,13.7
Sylas,50,143,13.7
Akali,25,3,13.7
Karthus,25,39,13.7
LeBlanc,25,46,13.7
Lulu,25,51,13.7
Malphite,25,53,13.7
Nocturne,25,64,13.7
Kindred,25,127,13.7
Taliyah,25,131,13.7
Ornn,25,138,13.7
Gwen,25,155,13.7
Vi,95,103,13.8
KSante,89,162,13.8
Annie,86,7,13.8
Nautilus,79,62,13.8
Rakan,79,136,13.8
Jinx,75,37,13.8
Maokai,75,55,13.8
Aphelios,75,147,13.8
Kennen,74,43,13.8
Lulu,74,51,13.8
Ahri,68,2,13.8
Lucian,64,50,13.8
Gragas,55,28,13.8
Wukong,50,108,13.8
Sion,47,82,13.8
Nidalee,43,63,13.8
Thresh,42,92,13.8
Xayah,42,135,13.8
Gwen,39,155,13.8
Lissandra,38,49,13.8
Poppy,37,69,13.8
Viego,37,154,13.8
Zeri,33,158,13.8
Jayce,32,36,13.8
Blitzcrank,29,9,13.8
KhaZix,28,44,13.8
Olaf,28,66,13.8
Gnar,26,119,13.8
Sylas,25,143,13.8
Draven,24,18,13.8
Kindred,24,127,13.8
Jax,21,35,13.8
Malphite,21,53,13.8
Syndra,20,88,13.8
LeBlanc,18,46,13.8
Tristana,18,93,13.8
Fiora,16,23,13.8
Rumble,16,75,13.8
Sejuani,16,77,13.8
Braum,16,118,13.8
Tahm Kench,16,126,13.8
Leona,13,48,13.8
Cassiopeia,12,12,13.8
Nami,12,60,13.8
Taliyah,12,131,13.8
Elise,11,19,13.8
Lee Sin,11,47,13.8
Varus,11,100,13.8
Ornn,11,138,13.8
Galio,9,25,13.8
Nocturne,9,64,13.8
Yasuo,9,111,13.8
Darius,8,15,13.8
Renekton,8,72,13.8
Aurelion Sol,8,130,13.8
Renata Glasc,8,159,13.8
Rell,7,153,13.8
Alistar,5,4,13.8
Ezreal,5,21,13.8
Janna,4,33,13.8
Pyke,4,141,13.8
Belveth,4,160,13.8
Karma,3,38,13.8
Swain,3,87,13.8
Xin Zhao,3,110,13.8
Sett,3,148,13.8
Aatrox,1,1,13.8
Amumu,1,5,13.8
Heimerdinger,1,31,13.8
Irelia,1,32,13.8
Jarvan IV,1,34,13.8
Morgana,1,59,13.8
Orianna,1,67,13.8
Rengar,1,73,13.8
Ryze,1,76,13.8
Soraka,1,86,13.8
Twisted Fate,1,96,13.8
Vayne,1,101,13.8
Kaisa,1,140,13.8
Yone,1,150,13.8
Vex,1,157,13.8
