name,percentage,id,patch
Alistar,22,4,14.4
Tristana,22,93,14.4
Jayce,21,36,14.4
Renata Glasc,21,159,14.4
Poppy,20,69,14.4
Azir,20,120,14.4
Udyr,19,98,14.4
Kaisa,19,140,14.4
Akali,18,3,14.4
Gragas,18,28,14.4
Olaf,18,66,14.4
Braum,18,118,14.4
Tahm Kench,16,126,14.4
LeBlanc,13,46,14.4
Darius,12,15,14.4
Draven,12,18,14.4
Ezreal,12,21,14.4
Xayah,12,135,14.4
Ivern,11,133,14.4
Syndra,9,88,14.4
Gwen,9,155,14.4
Yone,8,150,14.4
Corki,7,14,14.4
Jinx,7,37,14.4
Leona,7,48,14.4
Lulu,7,51,14.4
Wukong,7,108,14.4
Ornn,7,138,14.4
Milio,7,163,14.4
Blitzcrank,6,9,14.4
Fiora,6,23,14.4
Jarvan IV,6,34,14.4
Malphite,6,53,14.4
Aphelios,6,147,14.4
Seraphine,6,152,14.4
Yasuo,5,111,14.4
Bard,5,124,14.4
Kindred,5,127,14.4
Camille,5,134,14.4
Belveth,5,160,14.4
Brand,4,10,14.4
Graves,4,29,14.4
Irelia,4,32,14.4
Nami,4,60,14.4
Rengar,4,73,14.4
Aurelion Sol,4,130,14.4
Pyke,4,141,14.4
Annie,3,7,14.4
Caitlyn,3,11,14.4
Nidalee,3,63,14.4
Viktor,3,104,14.4
Jhin,3,129,14.4
Kassadin,2,40,14.4
Kennen,2,43,14.4
Riven,2,74,14.4
Sion,2,82,14.4
Sivir,2,83,14.4
Thresh,2,92,14.4
Trundle,2,94,14.4
Vayne,2,101,14.4
Zac,2,113,14.4
Ziggs,2,115,14.4
Sylas,2,143,14.4
Lillia,2,149,14.4
Cassiopeia,1,12,14.4
Elise,1,19,14.4
Fizz,1,24,14.4
Garen,1,27,14.4
Janna,1,33,14.4
Karthus,1,39,14.4
Miss Fortune,1,57,14.4
Pantheon,1,68,14.4
Ryze,1,76,14.4
Skarner,1,84,14.4
Soraka,1,86,14.4
Swain,1,87,14.4
Talon,1,89,14.4
Taric,1,90,14.4
Twitch,1,97,14.4
Urgot,1,99,14.4
Vladimir,1,105,14.4
Zed,1,114,14.4
RekSai,1,122,14.4
Ekko,1,125,14.4
Illaoi,1,128,14.4
Kled,1,132,14.4
Sett,1,148,14.4
Samira,1,151,14.4
Nilah,1,161,14.4
Amumu,0,5,14.4
Anivia,0,6,14.4
Dr. Mundo,0,17,14.4
Fiddlesticks,0,22,14.4
Galio,0,25,14.4
Gangplank,0,26,14.4
Heimerdinger,0,31,14.4
Katarina,0,41,14.4
KhaZix,0,44,14.4
Lissandra,0,49,14.4
Mordekaiser,0,58,14.4
Nasus,0,61,14.4
Quinn,0,70,14.4
Shaco,0,78,14.4
Singed,0,81,14.4
Sona,0,85,14.4
Teemo,0,91,14.4
Warwick,0,107,14.4
Xerath,0,109,14.4
Zilean,0,116,14.4
Zyra,0,117,14.4
VelKoz,0,123,14.4
Kayn,0,137,14.4
Akshan,0,156,14.4
Vex,0,157,14.4
Briar,0,165,14.4
Varus,90,100,14.5
Nautilus,84,62,14.5
Kalista,83,121,14.5
Vi,68,103,14.5
Orianna,64,67,14.5
Taliyah,63,131,14.5
Ahri,62,2,14.5
Senna,61,146,14.5
Karma,60,38,14.5
Renekton,59,72,14.5
Ashe,58,8,14.5
Smolder,55,167,14.5
Rumble,54,75,14.5
Rell,53,153,14.5
Xin Zhao,47,110,14.5
Volibear,46,106,14.5
KSante,42,162,14.5
Rakan,38,136,14.5
Aatrox,37,1,14.5
Lee Sin,36,47,14.5
Zeri,36,158,14.5
Lucian,33,50,14.5
Jax,32,35,14.5
Maokai,31,55,14.5
Hwei,30,166,14.5
Tristana,28,93,14.5
Neeko,28,142,14.5
Sejuani,26,77,14.5
Renata Glasc,26,159,14.5
Gragas,25,28,14.5
Viego,25,154,14.5
Jinx,24,37,14.5
Kaisa,24,140,14.5
Twisted Fate,23,96,14.5
Alistar,21,4,14.5
Jayce,21,36,14.5
Draven,19,18,14.5
Nocturne,18,64,14.5
Poppy,18,69,14.5
Olaf,17,66,14.5
Braum,17,118,14.5
Gnar,17,119,14.5
Udyr,16,98,14.5
Xayah,14,135,14.5
Tahm Kench,13,126,14.5
Lulu,11,51,14.5
Nami,11,60,14.5
RekSai,11,122,14.5
Jarvan IV,10,34,14.5
Wukong,10,108,14.5
Aurelion Sol,10,130,14.5
Kindred,9,127,14.5
Ornn,9,138,14.5
Annie,8,7,14.5
Blitzcrank,8,9,14.5
Pyke,8,141,14.5
Aphelios,8,147,14.5
LeBlanc,7,46,14.5
Yone,7,150,14.5
Gwen,7,155,14.5
Akali,6,3,14.5
Ezreal,6,21,14.5
Leona,6,48,14.5
Ivern,6,133,14.5
Corki,5,14,14.5
Ziggs,5,115,14.5
Bard,5,124,14.5
Milio,5,163,14.5
Caitlyn,4,11,14.5
Darius,4,15,14.5
Graves,4,29,14.5
Syndra,4,88,14.5
Thresh,4,92,14.5
Fiora,3,23,14.5
Malphite,3,53,14.5
Camille,3,134,14.5
Belveth,3,160,14.5
Cassiopeia,2,12,14.5
Heimerdinger,2,31,14.5
Kennen,2,43,14.5
Sion,2,82,14.5
Sivir,2,83,14.5
Urgot,2,99,14.5
Yasuo,2,111,14.5
Jhin,2,129,14.5
Sylas,2,143,14.5
Lillia,2,149,14.5
Brand,1,10,14.5
Gangplank,1,26,14.5
Irelia,1,32,14.5
Kassadin,1,40,14.5
KogMaw,1,45,14.5
Lissandra,1,49,14.5
Nidalee,1,63,14.5
Pantheon,1,68,14.5
Ryze,1,76,14.5
Skarner,1,84,14.5
Swain,1,87,14.5
Trundle,1,94,14.5
Veigar,1,102,14.5
Vladimir,1,105,14.5
Zac,1,113,14.5
VelKoz,1,123,14.5
Illaoi,1,128,14.5
Seraphine,1,152,14.5
Nilah,1,161,14.5
Chogath,0,13,14.5
Evelynn,0,20,14.5
Galio,0,25,14.5
Karthus,0,39,14.5
Katarina,0,41,14.5
KhaZix,0,44,14.5
Lux,0,52,14.5
Miss Fortune,0,57,14.5
Mordekaiser,0,58,14.5
Nunu,0,65,14.5
Quinn,0,70,14.5
Rammus,0,71,14.5
Rengar,0,73,14.5
Riven,0,74,14.5
Shaco,0,78,14.5
Soraka,0,86,14.5
Taric,0,90,14.5
Twitch,0,97,14.5
Vayne,0,101,14.5
Viktor,0,104,14.5
Xerath,0,109,14.5
Zilean,0,116,14.5
Zyra,0,117,14.5
Ekko,0,125,14.5
Kled,0,132,14.5
Yuumi,0,144,14.5
Samira,0,151,14.5
Akshan,0,156,14.5
Vex,0,157,14.5
Vi,82,103,14.6
Nautilus,81,62,14.6
Azir,78,120,14.6
Varus,77,100,14.6
Kalista,77,121,14.6
RekSai,73,122,14.6
Zeri,70,158,14.6
Taliyah,68,131,14.6
Rell,67,153,14.6
Rumble,60,75,14.6
Maokai,58,55,14.6
Lucian,52,50,14.6
Rakan,47,136,14.6
Tristana,46,93,14.6
Sejuani,45,77,14.6
Senna,45,146,14.6
Ahri,44,2,14.6
Jinx,43,37,14.6
Twisted Fate,42,96,14.6
Orianna,38,67,14.6
Xin Zhao,38,110,14.6
KSante,38,162,14.6
Jax,37,35,14.6
Ashe,36,8,14.6
Aurelion Sol,36,130,14.6
Renekton,33,72,14.6
Aatrox,31,1,14.6
Neeko,27,142,14.6
Renata Glasc,27,159,14.6
Volibear,26,106,14.6
Lee Sin,25,47,14.6
Poppy,25,69,14.6
Lulu,24,51,14.6
Nami,22,60,14.6
Alistar,18,4,14.6
Corki,17,14,14.6
Xayah,17,135,14.6
Draven,15,18,14.6
Kaisa,15,140,14.6
Tahm Kench,14,126,14.6
Jayce,13,36,14.6
Nocturne,13,64,14.6
Zac,13,113,14.6
Viego,13,154,14.6
Hwei,13,166,14.6
Sion,12,82,14.6
Aphelios,12,147,14.6
Udyr,11,98,14.6
Olaf,10,66,14.6
Jarvan IV,9,34,14.6
Thresh,9,92,14.6
Sylas,9,143,14.6
Annie,8,7,14.6
Blitzcrank,8,9,14.6
Gnar,8,119,14.6
Yone,8,150,14.6
Gragas,7,28,14.6
Veigar,7,102,14.6
Braum,7,118,14.6
LeBlanc,6,46,14.6
Karma,5,38,14.6
Wukong,5,108,14.6
Bard,5,124,14.6
Ornn,5,138,14.6
Milio,5,163,14.6
Janna,4,33,14.6
Kassadin,4,40,14.6
Urgot,4,99,14.6
Ivern,4,133,14.6
Camille,4,134,14.6
Darius,3,15,14.6
Yasuo,3,111,14.6
Kindred,3,127,14.6
Gwen,3,155,14.6
Akali,2,3,14.6
Brand,2,10,14.6
Caitlyn,2,11,14.6
Diana,2,16,14.6
Vayne,2,101,14.6
Ezreal,1,21,14.6
Graves,1,29,14.6
KhaZix,1,44,14.6
Leona,1,48,14.6
Lux,1,52,14.6
Miss Fortune,1,57,14.6
Nidalee,1,63,14.6
Quinn,1,70,14.6
Rengar,1,73,14.6
Sivir,1,83,14.6
Syndra,1,88,14.6
Trundle,1,94,14.6
Twitch,1,97,14.6
Vladimir,1,105,14.6
Yuumi,1,144,14.6
Smolder,1,167,14.6
Dr. Mundo,0,17,14.6
Garen,0,27,14.6
Heimerdinger,0,31,14.6
Irelia,0,32,14.6
KogMaw,0,45,14.6
Malphite,0,53,14.6
Nasus,0,61,14.6
Swain,0,87,14.6
Ziggs,0,115,14.6
Zilean,0,116,14.6
Jhin,0,129,14.6
Pyke,0,141,14.6
Seraphine,0,152,14.6
Jinx,90,37,14.7
Rumble,85,75,14.7
Vi,80,103,14.7
Taliyah,80,131,14.7
Kalista,78,121,14.7
Nautilus,76,62,14.7
Rell,62,153,14.7
Azir,61,120,14.7
Orianna,59,67,14.7
Maokai,55,55,14.7
Varus,52,100,14.7
Ashe,50,8,14.7
Volibear,50,106,14.7
Xin Zhao,49,110,14.7
Rakan,49,136,14.7
Ahri,48,2,14.7
Zeri,48,158,14.7
KSante,43,162,14.7
Xayah,36,135,14.7
Renekton,34,72,14.7
Sion,34,82,14.7
Sejuani,33,77,14.7
Jarvan IV,31,34,14.7
Aurelion Sol,31,130,14.7
Viego,30,154,14.7
Lee Sin,27,47,14.7
Aphelios,27,147,14.7
Poppy,26,69,14.7
Twisted Fate,25,96,14.7
Zac,25,113,14.7
Kaisa,25,140,14.7
Jax,24,35,14.7
Tristana,24,93,14.7
Olaf,23,66,14.7
Lulu,21,51,14.7
Gragas,20,28,14.7
Corki,18,14,14.7
Braum,17,118,14.7
Ornn,17,138,14.7
Aatrox,16,1,14.7
Hwei,16,166,14.7
Nocturne,15,64,14.7
Akali,13,3,14.7
Alistar,13,4,14.7
Thresh,13,92,14.7
Karma,12,38,14.7
Lucian,12,50,14.7
Pyke,12,141,14.7
Jayce,11,36,14.7
Gnar,11,119,14.7
Senna,11,146,14.7
Renata Glasc,10,159,14.7
Milio,10,163,14.7
Syndra,9,88,14.7
Blitzcrank,8,9,14.7
Draven,8,18,14.7
Trundle,8,94,14.7
Udyr,8,98,14.7
RekSai,8,122,14.7
Yone,8,150,14.7
Ezreal,6,21,14.7
Irelia,6,32,14.7
LeBlanc,6,46,14.7
Smolder,6,167,14.7
Nami,5,60,14.7
Malphite,4,53,14.7
Rengar,4,73,14.7
Twitch,4,97,14.7
Neeko,4,142,14.7
Fiora,3,23,14.7
Leona,3,48,14.7
Urgot,3,99,14.7
Vayne,3,101,14.7
Veigar,3,102,14.7
Yasuo,3,111,14.7
Ziggs,3,115,14.7
Tahm Kench,3,126,14.7
Camille,3,134,14.7
Sylas,3,143,14.7
Gwen,3,155,14.7
Brand,2,10,14.7
Janna,2,33,14.7
Ivern,2,133,14.7
Belveth,2,160,14.7
Annie,1,7,14.7
Darius,1,15,14.7
Heimerdinger,1,31,14.7
Karthus,1,39,14.7
Riven,1,74,14.7
Sivir,1,83,14.7
Swain,1,87,14.7
Talon,1,89,14.7
Wukong,1,108,14.7
Zed,1,114,14.7
Zilean,1,116,14.7
VelKoz,1,123,14.7
Bard,1,124,14.7
Kindred,1,127,14.7
Seraphine,1,152,14.7
Nilah,1,161,14.7
Kalista,89,121,14.8
Senna,87,146,14.8
Nautilus,79,62,14.8
Taliyah,79,131,14.8
KSante,79,162,14.8
Varus,74,100,14.8
Vi,72,103,14.8
Ashe,71,8,14.8
Xin Zhao,65,110,14.8
Twisted Fate,63,96,14.8
Azir,62,120,14.8
Ahri,61,2,14.8
Lucian,59,50,14.8
Orianna,59,67,14.8
Rumble,55,75,14.8
Tristana,52,93,14.8
Sejuani,49,77,14.8
Aurelion Sol,46,130,14.8
Renata Glasc,41,159,14.8
Zac,39,113,14.8
Poppy,37,69,14.8
Lee Sin,35,47,14.8
Draven,34,18,14.8
Corki,30,14,14.8
Jax,30,35,14.8
Camille,29,134,14.8
Viego,29,154,14.8
Vayne,26,101,14.8
LeBlanc,24,46,14.8
Maokai,24,55,14.8
Wukong,24,108,14.8
Nami,22,60,14.8
Renekton,21,72,14.8
Jarvan IV,20,34,14.8
Hwei,20,166,14.8
RekSai,18,122,14.8
Neeko,18,142,14.8
Urgot,17,99,14.8
Ornn,17,138,14.8
Nidalee,15,63,14.8
Tahm Kench,15,126,14.8
Rell,13,153,14.8
Udyr,11,98,14.8
Volibear,11,106,14.8
Alistar,10,4,14.8
Xayah,10,135,14.8
Zeri,10,158,14.8
Ziggs,9,115,14.8
Rakan,9,136,14.8
Jinx,7,37,14.8
Lulu,7,51,14.8
Nocturne,7,64,14.8
Olaf,7,66,14.8
Akali,6,3,14.8
Yone,6,150,14.8
Sion,5,82,14.8
Ivern,5,133,14.8
Aatrox,4,1,14.8
Gragas,4,28,14.8
Leona,4,48,14.8
Syndra,4,88,14.8
Veigar,4,102,14.8
Yasuo,4,111,14.8
Braum,4,118,14.8
Aphelios,4,147,14.8
Lillia,4,149,14.8
Annie,2,7,14.8
Blitzcrank,2,9,14.8
Galio,2,25,14.8
Karthus,2,39,14.8
KhaZix,2,44,14.8
KogMaw,2,45,14.8
Kindred,2,127,14.8
Belveth,2,160,14.8
Milio,2,163,14.8
Brand,1,10,14.8
Caitlyn,1,11,14.8
Diana,1,16,14.8
Ezreal,1,21,14.8
Graves,1,29,14.8
Heimerdinger,1,31,14.8
Jayce,1,36,14.8
Karma,1,38,14.8
Ryze,1,76,14.8
Thresh,1,92,14.8
Twitch,1,97,14.8
Gnar,1,119,14.8
Bard,1,124,14.8
Jhin,1,129,14.8
Kaisa,1,140,14.8
Sylas,1,143,14.8
Samira,1,151,14.8
Vex,1,157,14.8
Smolder,1,167,14.8
