name,percentage,id,patch
Qiyana,1,145,13.10
Sett,1,148,13.10
Lillia,1,149,13.10
Akshan,1,156,13.10
Vex,1,157,13.10
Nilah,1,161,13.10
Anivia,0,6,13.10
Brand,0,10,13.10
Hecarim,0,30,13.10
Master Yi,0,56,13.10
Nasus,0,61,13.10
Nunu,0,65,13.10
Pantheon,0,68,13.10
Xerath,0,109,13.10
Ekko,0,125,13.10
Neeko,97,142,13.11
Milio,95,163,13.11
Vi,88,103,13.11
Aphelios,83,147,13.11
Yuumi,79,144,13.11
KSante,77,162,13.11
Maokai,73,55,13.11
Zeri,68,158,13.11
Annie,60,7,13.11
Lucian,59,50,13.11
Wukong,58,108,13.11
Ahri,55,2,13.11
LeBlanc,54,46,13.11
Nautilus,51,62,13.11
Rakan,50,136,13.11
Gragas,46,28,13.11
Xayah,45,135,13.11
Renekton,41,72,13.11
Sejuani,41,77,13.11
Poppy,37,69,13.11
Lulu,35,51,13.11
Azir,30,120,13.11
Viego,29,154,13.11
Jayce,28,36,13.11
Sion,28,82,13.11
Gwen,28,155,13.11
Jax,27,35,13.11
Syndra,27,88,13.11
Gnar,26,119,13.11
Jinx,25,37,13.11
Olaf,22,66,13.11
Malphite,21,53,13.11
KhaZix,19,44,13.11
Nocturne,19,64,13.11
Blitzcrank,18,9,13.11
Draven,18,18,13.11
Kindred,18,127,13.11
Ornn,18,138,13.11
Nami,14,60,13.11
Varus,14,100,13.11
Tristana,13,93,13.11
Lee Sin,12,47,13.11
Kennen,10,43,13.11
Braum,10,118,13.11
Kaisa,10,140,13.11
Fiora,9,23,13.11
Jarvan IV,9,34,13.11
Cassiopeia,8,12,13.11
RekSai,8,122,13.11
Viktor,7,104,13.11
Akali,6,3,13.11
Ezreal,6,21,13.11
Leona,6,48,13.11
Lissandra,6,49,13.11
Thresh,6,92,13.11
Sylas,6,143,13.11
Karma,5,38,13.11
Orianna,5,67,13.11
Yasuo,5,111,13.11
Pyke,5,141,13.11
Renata Glasc,5,159,13.11
Darius,4,15,13.11
Irelia,4,32,13.11
Karthus,4,39,13.11
Rumble,4,75,13.11
Volibear,4,106,13.11
Xin Zhao,4,110,13.11
Taliyah,4,131,13.11
Yone,4,150,13.11
Aatrox,3,1,13.11
Alistar,3,4,13.11
Graves,3,29,13.11
Swain,3,87,13.11
Tahm Kench,3,126,13.11
Seraphine,3,152,13.11
Ashe,2,8,13.11
Chogath,2,13,13.11
Elise,2,19,13.11
Galio,2,25,13.11
Gangplank,2,26,13.11
Garen,2,27,13.11
Heimerdinger,2,31,13.11
KogMaw,2,45,13.11
Miss Fortune,2,57,13.11
Nidalee,2,63,13.11
Soraka,2,86,13.11
Trundle,2,94,13.11
Twisted Fate,2,96,13.11
Twitch,2,97,13.11
Ziggs,2,115,13.11
Kalista,2,121,13.11
Jhin,2,129,13.11
Camille,2,134,13.11
Senna,2,146,13.11
Amumu,1,5,13.11
Caitlyn,1,11,13.11
Corki,1,14,13.11
Fiddlesticks,1,22,13.11
Janna,1,33,13.11
Mordekaiser,1,58,13.11
Pantheon,1,68,13.11
Riven,1,74,13.11
Sivir,1,83,13.11
Sona,1,85,13.11
Udyr,1,98,13.11
Veigar,1,102,13.11
Zac,1,113,13.11
Zilean,1,116,13.11
Bard,1,124,13.11
Aurelion Sol,1,130,13.11
Kled,1,132,13.11
Sett,1,148,13.11
Samira,1,151,13.11
Akshan,1,156,13.11
Belveth,1,160,13.11
Nilah,1,161,13.11
Diana,0,16,13.11
Dr. Mundo,0,17,13.11
Fizz,0,24,13.11
Hecarim,0,30,13.11
Kassadin,0,40,13.11
Katarina,0,41,13.11
Kayle,0,42,13.11
Lux,0,52,13.11
Morgana,0,59,13.11
Nasus,0,61,13.11
Nunu,0,65,13.11
Quinn,0,70,13.11
Rengar,0,73,13.11
Ryze,0,76,13.11
Shaco,0,78,13.11
Taric,0,90,13.11
Tryndamere,0,95,13.11
Vladimir,0,105,13.11
Xerath,0,109,13.11
Zed,0,114,13.11
VelKoz,0,123,13.11
Ekko,0,125,13.11
Illaoi,0,128,13.11
Kayn,0,137,13.11
Zoe,0,139,13.11
Qiyana,0,145,13.11
Lillia,0,149,13.11
Rell,0,153,13.11
Vex,0,157,13.11
LeBlanc,97,46,13.12
Neeko,96,142,13.12
Vi,83,103,13.12
Kaisa,82,140,13.12
Renekton,79,72,13.12
Sejuani,76,77,13.12
Tristana,76,93,13.12
Rell,76,153,13.12
Xayah,65,135,13.12
Jax,64,35,13.12
Rakan,63,136,13.12
Aphelios,62,147,13.12
Maokai,58,55,13.12
Azir,58,120,13.12
KSante,56,162,13.12
Poppy,55,69,13.12
Nautilus,52,62,13.12
Annie,50,7,13.12
Milio,47,163,13.12
Jayce,46,36,13.12
Varus,44,100,13.12
Alistar,40,4,13.12
Ahri,36,2,13.12
Wukong,34,108,13.12
Ivern,34,133,13.12
Viego,31,154,13.12
Ashe,24,8,13.12
Braum,23,118,13.12
Blitzcrank,20,9,13.12
Gnar,18,119,13.12
Kindred,18,127,13.12
Kennen,17,43,13.12
Rumble,16,75,13.12
Draven,14,18,13.12
Gwen,14,155,13.12
Gragas,13,28,13.12
Lee Sin,13,47,13.12
Nocturne,13,64,13.12
Jinx,11,37,13.12
Sion,11,82,13.12
Ornn,11,138,13.12
Leona,10,48,13.12
Malphite,10,53,13.12
Olaf,10,66,13.12
Syndra,9,88,13.12
Yone,9,150,13.12
Akali,8,3,13.12
KhaZix,8,44,13.12
Lucian,8,50,13.12
Ziggs,8,115,13.12
Ezreal,7,21,13.12
Heimerdinger,7,31,13.12
Sylas,7,143,13.12
Fiora,6,23,13.12
Samira,6,151,13.12
Renata Glasc,5,159,13.12
Cassiopeia,4,12,13.12
Zeri,4,158,13.12
Nilah,4,161,13.12
Lulu,3,51,13.12
Quinn,3,70,13.12
Rengar,3,73,13.12
Yuumi,3,144,13.12
Darius,2,15,13.12
Galio,2,25,13.12
Gangplank,2,26,13.12
Janna,2,33,13.12
Karma,2,38,13.12
Lissandra,2,49,13.12
Nidalee,2,63,13.12
Orianna,2,67,13.12
Pantheon,2,68,13.12
Skarner,2,84,13.12
Thresh,2,92,13.12
Twisted Fate,2,96,13.12
Viktor,2,104,13.12
Volibear,2,106,13.12
RekSai,2,122,13.12
Seraphine,2,152,13.12
Belveth,2,160,13.12
Diana,1,16,13.12
Elise,1,19,13.12
Garen,1,27,13.12
Graves,1,29,13.12
Irelia,1,32,13.12
Jarvan IV,1,34,13.12
Karthus,1,39,13.12
KogMaw,1,45,13.12
Nami,1,60,13.12
Swain,1,87,13.12
Trundle,1,94,13.12
Vayne,1,101,13.12
Veigar,1,102,13.12
Tahm Kench,1,126,13.12
Taliyah,1,131,13.12
Camille,1,134,13.12
Zoe,1,139,13.12
Pyke,1,141,13.12
Qiyana,1,145,13.12
Lillia,1,149,13.12
Aatrox,0,1,13.12
Amumu,0,5,13.12
Chogath,0,13,13.12
Corki,0,14,13.12
Fiddlesticks,0,22,13.12
Katarina,0,41,13.12
Kayle,0,42,13.12
Miss Fortune,0,57,13.12
Morgana,0,59,13.12
Nasus,0,61,13.12
Nunu,0,65,13.12
Riven,0,74,13.12
Ryze,0,76,13.12
Shaco,0,78,13.12
Sivir,0,83,13.12
Soraka,0,86,13.12
Tryndamere,0,95,13.12
Xerath,0,109,13.12
Xin Zhao,0,110,13.12
Yasuo,0,111,13.12
Zac,0,113,13.12
Zed,0,114,13.12
Kalista,0,121,13.12
Bard,0,124,13.12
Ekko,0,125,13.12
Illaoi,0,128,13.12
Jhin,0,129,13.12
Aurelion Sol,0,130,13.12
Kayn,0,137,13.12
Senna,0,146,13.12
Sett,0,148,13.12
Vex,0,157,13.12
Rell,93,153,13.13
Kaisa,89,140,13.13
Tristana,84,93,13.13
Maokai,79,55,13.13
Sejuani,77,77,13.13
LeBlanc,75,46,13.13
Xayah,75,135,13.13
Renekton,69,72,13.13
Rakan,69,136,13.13
Nautilus,63,62,13.13
Poppy,61,69,13.13
Jayce,59,36,13.13
Azir,57,120,13.13
Jax,51,35,13.13
Ivern,51,133,13.13
Rumble,44,75,13.13
KSante,42,162,13.13
Alistar,39,4,13.13
Milio,39,163,13.13
Braum,33,118,13.13
Neeko,31,142,13.13
Aphelios,31,147,13.13
Vi,30,103,13.13
Viego,30,154,13.13
Ashe,29,8,13.13
Ahri,28,2,13.13
Varus,28,100,13.13
Ornn,24,138,13.13
Syndra,22,88,13.13
Olaf,19,66,13.13
Annie,18,7,13.13
Nocturne,18,64,13.13
Gwen,17,155,13.13
Gragas,16,28,13.13
Gnar,16,119,13.13
Kindred,16,127,13.13
Draven,15,18,13.13
Leona,15,48,13.13
Lee Sin,14,47,13.13
Kennen,13,43,13.13
Malphite,13,53,13.13
Ziggs,13,115,13.13
Blitzcrank,12,9,13.13
Sion,12,82,13.13
Wukong,12,108,13.13
Sylas,12,143,13.13
Fiora,11,23,13.13
Jinx,11,37,13.13
Yone,11,150,13.13
Ezreal,10,21,13.13
Zeri,8,158,13.13
Cassiopeia,7,12,13.13
Jarvan IV,7,34,13.13
Trundle,7,94,13.13
Viktor,7,104,13.13
Akali,6,3,13.13
Heimerdinger,6,31,13.13
KogMaw,6,45,13.13
Yasuo,6,111,13.13
Amumu,5,5,13.13
KhaZix,5,44,13.13
Orianna,5,67,13.13
Seraphine,5,152,13.13
Darius,4,15,13.13
Gangplank,4,26,13.13
Karthus,4,39,13.13
Lucian,4,50,13.13
Kalista,4,121,13.13
Lillia,4,149,13.13
Samira,4,151,13.13
Renata Glasc,4,159,13.13
Irelia,3,32,13.13
Karma,3,38,13.13
Lulu,3,51,13.13
Miss Fortune,3,57,13.13
Nidalee,3,63,13.13
Ryze,3,76,13.13
Sivir,3,83,13.13
Thresh,3,92,13.13
RekSai,3,122,13.13
Taliyah,3,131,13.13
Pyke,3,141,13.13
Aatrox,2,1,13.13
Elise,2,19,13.13
Lissandra,2,49,13.13
Pantheon,2,68,13.13
Quinn,2,70,13.13
Rengar,2,73,13.13
Swain,2,87,13.13
Udyr,2,98,13.13
Kled,2,132,13.13
Camille,2,134,13.13
Sett,2,148,13.13
Belveth,2,160,13.13
Caitlyn,1,11,13.13
Chogath,1,13,13.13
Corki,1,14,13.13
Fiddlesticks,1,22,13.13
Galio,1,25,13.13
Garen,1,27,13.13
Graves,1,29,13.13
Janna,1,33,13.13
Mordekaiser,1,58,13.13
Nunu,1,65,13.13
Riven,1,74,13.13
Shaco,1,78,13.13
Skarner,1,84,13.13
Soraka,1,86,13.13
Taric,1,90,13.13
Twitch,1,97,13.13
Vayne,1,101,13.13
Veigar,1,102,13.13
Volibear,1,106,13.13
Xerath,1,109,13.13
Xin Zhao,1,110,13.13
Zac,1,113,13.13
Zed,1,114,13.13
Bard,1,124,13.13
Tahm Kench,1,126,13.13
Illaoi,1,128,13.13
Kayn,1,137,13.13
Zoe,1,139,13.13
Qiyana,1,145,13.13
Senna,1,146,13.13
Akshan,1,156,13.13
Vex,1,157,13.13
Nilah,1,161,13.13
Anivia,0,6,13.13
Diana,0,16,13.13
Dr. Mundo,0,17,13.13
Evelynn,0,20,13.13
Kassadin,0,40,13.13
Katarina,0,41,13.13
Kayle,0,42,13.13
Lux,0,52,13.13
Malzahar,0,54,13.13
Master Yi,0,56,13.13
Morgana,0,59,13.13
Nami,0,60,13.13
Nasus,0,61,13.13
Sona,0,85,13.13
Talon,0,89,13.13
Tryndamere,0,95,13.13
Twisted Fate,0,96,13.13
Urgot,0,99,13.13
Vladimir,0,105,13.13
Warwick,0,107,13.13
Zilean,0,116,13.13
Zyra,0,117,13.13
VelKoz,0,123,13.13
Ekko,0,125,13.13
Jhin,0,129,13.13
Aurelion Sol,0,130,13.13
Yuumi,0,144,13.13
Rell,92,153,13.14
Kaisa,90,140,13.14
Tristana,85,93,13.14
Sejuani,84,77,13.14
Xayah,84,135,13.14
Maokai,81,55,13.14
Rakan,78,136,13.14
Jayce,70,36,13.14
LeBlanc,69,46,13.14
Poppy,69,69,13.14
Renekton,67,72,13.14
Rumble,64,75,13.14
Nautilus,61,62,13.14
Azir,58,120,13.14
Alistar,53,4,13.14
Aatrox,50,1,13.14
Jax,50,35,13.14
Neeko,38,142,13.14
Ivern,36,133,13.14
Ahri,35,2,13.14
KSante,35,162,13.14
Zeri,31,158,13.14
Viego,30,154,13.14
Braum,29,118,13.14
Nocturne,28,64,13.14
Varus,28,100,13.14
Vi,24,103,13.14
Aphelios,24,147,13.14
Ornn,23,138,13.14
Ezreal,18,21,13.14
Leona,18,48,13.14
Ziggs,18,115,13.14
Syndra,17,88,13.14
Yone,16,150,13.14
Ashe,15,8,13.14
Trundle,15,94,13.14
Sivir,13,83,13.14
Gnar,13,119,13.14
Annie,12,7,13.14
Gragas,11,28,13.14
Lee Sin,11,47,13.14
Sylas,10,143,13.14
Blitzcrank,9,9,13.14
Draven,9,18,13.14
Kennen,9,43,13.14
Malphite,9,53,13.14
Kalista,9,121,13.14
Fiora,8,23,13.14
Gwen,8,155,13.14
Amumu,7,5,13.14
Sion,7,82,13.14
Wukong,7,108,13.14
Kindred,7,127,13.14
Seraphine,7,152,13.14
Cassiopeia,6,12,13.14
Jinx,6,37,13.14
Olaf,6,66,13.14
Xerath,6,109,13.14
Taliyah,6,131,13.14
Lillia,6,149,13.14
Jarvan IV,5,34,13.14
Lucian,5,50,13.14
KhaZix,4,44,13.14
KogMaw,4,45,13.14
Lissandra,4,49,13.14
Lulu,4,51,13.14
Viktor,4,104,13.14
Yasuo,4,111,13.14
Samira,4,151,13.14
Nilah,4,161,13.14
Milio,4,163,13.14
Akali,3,3,13.14
Gangplank,3,26,13.14
Karma,3,38,13.14
Orianna,3,67,13.14
Thresh,3,92,13.14
Renata Glasc,3,159,13.14
Darius,2,15,13.14
Heimerdinger,2,31,13.14
Irelia,2,32,13.14
Karthus,2,39,13.14
Ryze,2,76,13.14
Taric,2,90,13.14
Zac,2,113,13.14
RekSai,2,122,13.14
Pyke,2,141,13.14
Sett,2,148,13.14
Chogath,1,13,13.14
Corki,1,14,13.14
Galio,1,25,13.14
Garen,1,27,13.14
Graves,1,29,13.14
Janna,1,33,13.14
Miss Fortune,1,57,13.14
Mordekaiser,1,58,13.14
Nidalee,1,63,13.14
Nunu,1,65,13.14
Rengar,1,73,13.14
Shyvana,1,80,13.14
Skarner,1,84,13.14
Swain,1,87,13.14
Udyr,1,98,13.14
Vayne,1,101,13.14
Veigar,1,102,13.14
Zed,1,114,13.14
Tahm Kench,1,126,13.14
Kled,1,132,13.14
Camille,1,134,13.14
Senna,1,146,13.14
Akshan,1,156,13.14
Vex,1,157,13.14
Belveth,1,160,13.14
Caitlyn,0,11,13.14
Diana,0,16,13.14
Elise,0,19,13.14
Kayle,0,42,13.14
Lux,0,52,13.14
Nami,0,60,13.14
Nasus,0,61,13.14
Pantheon,0,68,13.14
Riven,0,74,13.14
Singed,0,81,13.14
Soraka,0,86,13.14
Talon,0,89,13.14
Tryndamere,0,95,13.14
Twitch,0,97,13.14
Urgot,0,99,13.14
Volibear,0,106,13.14
Warwick,0,107,13.14
Zilean,0,116,13.14
Zyra,0,117,13.14
Bard,0,124,13.14
Illaoi,0,128,13.14
Jhin,0,129,13.14
Aurelion Sol,0,130,13.14
Kayn,0,137,13.14
Zoe,0,139,13.14
Qiyana,0,145,13.14
Rell,93,153,13.15
Xayah,91,135,13.15
Tristana,87,93,13.15
Renekton,80,72,13.15
Sejuani,78,77,13.15
Alistar,76,4,13.15
Maokai,75,55,13.15
Kaisa,72,140,13.15
LeBlanc,70,46,13.15
Rakan,68,136,13.15
Poppy,67,69,13.15
Rumble,63,75,13.15
Azir,63,120,13.15
Zeri,62,158,13.15
Nautilus,61,62,13.15
Jax,56,35,13.15
Jayce,55,36,13.15
Ivern,55,133,13.15
Taliyah,52,131,13.15
Neeko,43,142,13.15
KSante,43,162,13.15
Nocturne,40,64,13.15
Ahri,32,2,13.15
Ornn,26,138,13.15
Aatrox,25,1,13.15
Sivir,21,83,13.15
Braum,21,118,13.15
Kalista,20,121,13.15
Vi,18,103,13.15
Gwen,18,155,13.15
Syndra,17,88,13.15
Aphelios,17,147,13.15
Viego,17,154,13.15
Gnar,15,119,13.15
Ezreal,14,21,13.15
Olaf,14,66,13.15
Lulu,13,51,13.15
Varus,13,100,13.15
Yone,11,150,13.15
Trundle,10,94,13.15
Draven,9,18,13.15
Leona,9,48,13.15
Sylas,9,143,13.15
Nilah,9,161,13.15
Malphite,8,53,13.15
Blitzcrank,7,9,13.15
Jarvan IV,7,34,13.15
Wukong,7,108,13.15
Kled,7,132,13.15
Lee Sin,6,47,13.15
Sion,6,82,13.15
Amumu,5,5,13.15
Gangplank,5,26,13.15
Karthus,5,39,13.15
Lucian,5,50,13.15
Urgot,5,99,13.15
Xerath,5,109,13.15
Ziggs,5,115,13.15
Kindred,5,127,13.15
Camille,5,134,13.15
Lillia,5,149,13.15
Darius,4,15,13.15
Fiora,4,23,13.15
Viktor,4,104,13.15
Senna,4,146,13.15
Annie,3,7,13.15
Gragas,3,28,13.15
Irelia,3,32,13.15
Jinx,3,37,13.15
Kennen,3,43,13.15
KhaZix,3,44,13.15
KogMaw,3,45,13.15
Lissandra,3,49,13.15
Ryze,3,76,13.15
Swain,3,87,13.15
Vayne,3,101,13.15
Zac,3,113,13.15
Pyke,3,141,13.15
Renata Glasc,3,159,13.15
Akali,2,3,13.15
Cassiopeia,2,12,13.15
Orianna,2,67,13.15
Yasuo,2,111,13.15
Zilean,2,116,13.15
Samira,2,151,13.15
Seraphine,2,152,13.15
Milio,2,163,13.15
Ashe,1,8,13.15
Corki,1,14,13.15
Fiddlesticks,1,22,13.15
Galio,1,25,13.15
Graves,1,29,13.15
Heimerdinger,1,31,13.15
Karma,1,38,13.15
Pantheon,1,68,13.15
Taric,1,90,13.15
Volibear,1,106,13.15
Naafiri,1,164,13.15
Evelynn,0,20,13.15
Mordekaiser,0,58,13.15
Quinn,0,70,13.15
Shyvana,0,80,13.15
Skarner,0,84,13.15
Thresh,0,92,13.15
Tryndamere,0,95,13.15
Twisted Fate,0,96,13.15
Twitch,0,97,13.15
Xin Zhao,0,110,13.15
Yorick,0,112,13.15
Zyra,0,117,13.15
Illaoi,0,128,13.15
Akshan,0,156,13.15
Belveth,0,160,13.15
Renekton,98,72,13.17
Rell,97,153,13.17
Tristana,95,93,13.17
Xayah,91,135,13.17
Taliyah,88,131,13.17
Nautilus,76,62,13.17
Maokai,69,55,13.17
Rumble,64,75,13.17
LeBlanc,62,46,13.17
Azir,62,120,13.17
Poppy,57,69,13.17
Alistar,52,4,13.17
Rakan,52,136,13.17
Kaisa,52,140,13.17
Ornn,48,138,13.17
KSante,47,162,13.17
Ezreal,45,21,13.17
Jarvan IV,45,34,13.17
Zeri,43,158,13.17
Ahri,40,2,13.17
Sejuani,40,77,13.17
Vi,40,103,13.17
Jayce,36,36,13.17
Ivern,36,133,13.17
Gnar,31,119,13.17
Viego,31,154,13.17
Orianna,28,67,13.17
Sivir,26,83,13.17
Braum,26,118,13.17
Vayne,24,101,13.17
Leona,22,48,13.17
Nocturne,22,64,13.17
Neeko,22,142,13.17
Syndra,19,88,13.17
Olaf,17,66,13.17
Lissandra,16,49,13.17
Ziggs,16,115,13.17
Lillia,16,149,13.17
Xerath,14,109,13.17
Yone,14,150,13.17
Seraphine,14,152,13.17
Akali,12,3,13.17
Karthus,10,39,13.17
Xin Zhao,10,110,13.17
Belveth,10,160,13.17
Jax,9,35,13.17
KhaZix,9,44,13.17
Malphite,9,53,13.17
Trundle,9,94,13.17
Elise,7,19,13.17
Lee Sin,7,47,13.17
Sion,7,82,13.17
Sylas,7,143,13.17
Aphelios,7,147,13.17
Aatrox,5,1,13.17
Amumu,5,5,13.17
Ashe,5,8,13.17
Gragas,5,28,13.17
KogMaw,5,45,13.17
Tryndamere,5,95,13.17
Varus,5,100,13.17
Gwen,5,155,13.17
Blitzcrank,3,9,13.17
Cassiopeia,3,12,13.17
Chogath,3,13,13.17
Diana,3,16,13.17
Galio,3,25,13.17
Jinx,3,37,13.17
Lucian,3,50,13.17
Soraka,3,86,13.17
Wukong,3,108,13.17
Kalista,3,121,13.17
Nilah,3,161,13.17
Fiora,2,23,13.17
Gangplank,2,26,13.17
Graves,2,29,13.17
Lulu,2,51,13.17
Shaco,2,78,13.17
Swain,2,87,13.17
Zac,2,113,13.17
Kled,2,132,13.17
Camille,2,134,13.17
Sett,2,148,13.17
Renata Glasc,2,159,13.17
Orianna,94,67,13.19
Xayah,91,135,13.19
Maokai,84,55,13.19
Jarvan IV,81,34,13.19
Rumble,79,75,13.19
Neeko,77,142,13.19
Rakan,73,136,13.19
Rell,68,153,13.19
Azir,65,120,13.19
Kalista,65,121,13.19
Kaisa,65,140,13.19
Jax,59,35,13.19
KSante,56,162,13.19
Poppy,52,69,13.19
Renekton,51,72,13.19
Vi,49,103,13.19
Alistar,48,4,13.19
Nautilus,48,62,13.19
Sejuani,46,77,13.19
Lee Sin,42,47,13.19
Renata Glasc,42,159,13.19
Taliyah,36,131,13.19
Aatrox,33,1,13.19
Syndra,33,88,13.19
Aphelios,33,147,13.19
Jayce,32,36,13.19
Sylas,27,143,13.19
Viego,25,154,13.19
Caitlyn,24,11,13.19
Ahri,23,2,13.19
Akali,22,3,13.19
Nocturne,18,64,13.19
Wukong,17,108,13.19
Gnar,17,119,13.19
Zeri,17,158,13.19
Ashe,15,8,13.19
Kennen,15,43,13.19
Tristana,15,93,13.19
Senna,15,146,13.19
Olaf,14,66,13.19
Blitzcrank,13,9,13.19
Ezreal,13,21,13.19
LeBlanc,13,46,13.19
Yone,13,150,13.19
Darius,12,15,13.19
Draven,12,18,13.19
Ivern,11,133,13.19
Sivir,10,83,13.19
Varus,10,100,13.19
Tahm Kench,9,126,13.19
Belveth,9,160,13.19
Ornn,8,138,13.19
Gwen,8,155,13.19
Bard,7,124,13.19
Garen,6,27,13.19
Leona,6,48,13.19
Ziggs,6,115,13.19
Braum,6,118,13.19
Milio,6,163,13.19
Cassiopeia,4,12,13.19
Jinx,4,37,13.19
Lulu,4,51,13.19
Lux,4,52,13.19
Gragas,3,28,13.19
Heimerdinger,3,31,13.19
Lissandra,3,49,13.19
Malphite,3,53,13.19
Viktor,3,104,13.19
Pyke,3,141,13.19
Sett,3,148,13.19
KhaZix,2,44,13.19
Sion,2,82,13.19
Kindred,2,127,13.19
Nilah,2,161,13.19
Amumu,1,5,13.19
Graves,1,29,13.19
Karma,1,38,13.19
KogMaw,1,45,13.19
Lucian,1,50,13.19
Nidalee,1,63,13.19
Quinn,1,70,13.19
Ryze,1,76,13.19
Soraka,1,86,13.19
Taric,1,90,13.19
Thresh,1,92,13.19
Volibear,1,106,13.19
Yasuo,1,111,13.19
Zac,1,113,13.19
Jhin,1,129,13.19
Camille,1,134,13.19
Vex,1,157,13.19
