opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Gragas,18,4,58,82,88,22.22,1.78,3.22,4.56,4.89
Nidalee,6,0,6,48,12,0.0,0.38,1.0,8.0,2.0
Vladimir,20,10,96,104,40,50.0,1.31,4.8,5.2,2.0
Shen,4,4,20,24,28,100.0,2.0,5.0,6.0,7.0
Azir,6,4,14,8,14,66.67,3.5,2.33,1.33,2.33
Malphite,2,2,18,4,14,100.0,8.0,9.0,2.0,7.0
Smolder,2,2,8,0,4,100.0,12.0,4.0,0.0,2.0
Kayle,2,0,10,18,6,0.0,0.89,5.0,9.0,3.0
Briar,2,2,28,0,6,100.0,34.0,14.0,0.0,3.0
Teemo,12,0,0,72,48,0.0,0.67,0.0,6.0,4.0
Chogath,2,0,10,22,8,0.0,0.82,5.0,11.0,4.0
Tryndamere,2,2,12,6,26,100.0,6.33,6.0,3.0,13.0
Sylas,2,2,26,24,24,100.0,2.08,13.0,12.0,12.0
Aatrox,4,4,68,24,40,100.0,4.5,17.0,6.0,10.0
Cassiopeia,4,0,36,36,28,0.0,1.78,9.0,9.0,7.0
Jax,8,8,74,50,90,100.0,3.28,9.25,6.25,11.25
Jayce,10,6,48,82,36,60.0,1.02,4.8,8.2,3.6
Ryze,2,0,2,18,2,0.0,0.22,1.0,9.0,1.0
Aurora,16,16,96,64,48,100.0,2.25,6.0,4.0,3.0
Darius,4,0,4,8,0,0.0,0.5,1.0,2.0,0.0
Gwen,2,2,26,4,2,100.0,7.0,13.0,2.0,1.0
Syndra,4,0,12,20,20,0.0,1.6,3.0,5.0,5.0
Zoe,2,2,10,12,18,100.0,2.33,5.0,6.0,9.0
