opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Yunara,126,58,680,544,552,46.03,2.26,5.4,4.32,4.38
Senna,166,118,1606,1140,1014,71.08,2.3,9.67,6.87,6.11
Yasuo,32,4,190,216,190,12.5,1.76,5.94,6.75,5.94
Samira,48,10,358,318,240,20.83,1.88,7.46,6.62,5.0
Lucian,348,140,2066,2182,1828,40.23,1.78,5.94,6.27,5.25
Seraphine,16,4,98,138,106,25.0,1.48,6.12,8.62,6.62
Mel,54,10,304,498,318,18.52,1.25,5.63,9.22,5.89
Xayah,104,58,878,676,772,55.77,2.44,8.44,6.5,7.42
Tristana,114,76,666,630,678,66.67,2.13,5.84,5.53,5.95
Caitlyn,46,10,360,344,272,21.74,1.84,7.83,7.48,5.91
Sivir,70,22,498,406,422,31.43,2.27,7.11,5.8,6.03
Ezreal,266,132,2152,1712,1692,49.62,2.25,8.09,6.44,6.36
Ashe,134,56,946,944,734,41.79,1.78,7.06,7.04,5.48
Kaisa,188,112,1288,1018,1210,59.57,2.45,6.85,5.41,6.44
Draven,72,24,308,432,360,33.33,1.55,4.28,6.0,5.0
KogMaw,40,28,278,298,328,70.0,2.03,6.95,7.45,8.2
Aphelios,62,26,340,404,312,41.94,1.61,5.48,6.52,5.03
Ziggs,38,26,260,262,266,68.42,2.01,6.84,6.89,7.0
Jhin,144,80,812,1026,934,55.56,1.7,5.64,7.12,6.49
Zyra,2,0,10,18,8,0.0,1.0,5.0,9.0,4.0
Twitch,52,30,384,342,428,57.69,2.37,7.38,6.58,8.23
Varus,176,56,1040,1594,1156,31.82,1.38,5.91,9.06,6.57
Jinx,140,72,890,730,866,51.43,2.41,6.36,5.21,6.19
Miss Fortune,82,40,498,436,400,48.78,2.06,6.07,5.32,4.88
Corki,64,36,348,398,372,56.25,1.81,5.44,6.22,5.81
Zeri,36,20,284,248,306,55.56,2.38,7.89,6.89,8.5
Karthus,16,8,122,140,120,50.0,1.73,7.62,8.75,7.5
Syndra,4,2,12,6,6,50.0,3.0,3.0,1.5,1.5
Irelia,2,2,6,16,12,100.0,1.12,3.0,8.0,6.0
Vayne,38,34,398,180,268,89.47,3.7,10.47,4.74,7.05
Smolder,48,16,338,310,194,33.33,1.72,7.04,6.46,4.04
Swain,12,8,60,46,24,66.67,1.83,5.0,3.83,2.0
Nilah,52,10,336,414,280,19.23,1.49,6.46,7.96,5.38
Chogath,10,10,20,60,130,100.0,2.5,2.0,6.0,13.0
Hwei,42,22,252,214,244,52.38,2.32,6.0,5.1,5.81
Viktor,6,6,28,20,28,100.0,2.8,4.67,3.33,4.67
Malzahar,2,2,16,10,26,100.0,4.2,8.0,5.0,13.0
Cassiopeia,2,2,4,10,4,100.0,0.8,2.0,5.0,2.0
Aurelion Sol,12,0,42,142,20,0.0,0.44,3.5,11.83,1.67
Brand,10,6,72,86,104,60.0,2.05,7.2,8.6,10.4
Lux,6,2,20,26,28,33.33,1.85,3.33,4.33,4.67
Veigar,8,0,96,64,72,0.0,2.62,12.0,8.0,9.0
Fiora,16,16,134,86,152,100.0,3.33,8.38,5.38,9.5
Heimerdinger,2,0,2,14,0,0.0,0.14,1.0,7.0,0.0
Qiyana,2,2,10,2,10,100.0,10.0,5.0,1.0,5.0
