opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Riven,4,4,22,12,20,100.0,3.5,5.5,3.0,5.0
Gragas,6,0,18,18,6,0.0,1.33,3.0,3.0,1.0
Zilean,2,0,12,12,6,0.0,1.5,6.0,6.0,3.0
Gnar,2,2,4,8,8,100.0,1.5,2.0,4.0,4.0
Kled,2,0,16,14,12,0.0,2.0,8.0,7.0,6.0
Ambessa,6,6,30,24,18,100.0,2.0,5.0,4.0,3.0
Gangplank,16,0,192,160,144,0.0,2.1,12.0,10.0,9.0
Teemo,24,24,204,174,88,100.0,1.68,8.5,7.25,3.67
Sett,6,6,56,32,104,100.0,5.0,9.33,5.33,17.33
Renekton,2,0,0,16,0,0.0,0.0,0.0,8.0,0.0
LeBlanc,8,8,112,56,56,100.0,3.0,14.0,7.0,7.0
Azir,2,0,10,18,12,0.0,1.22,5.0,9.0,6.0
Aurora,2,0,26,22,18,0.0,2.0,13.0,11.0,9.0
Quinn,2,0,10,14,4,0.0,1.0,5.0,7.0,2.0
Ornn,2,2,12,14,16,100.0,2.0,6.0,7.0,8.0
Urgot,4,0,4,28,12,0.0,0.57,1.0,7.0,3.0
