opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Aurora,8,8,56,48,78,100.0,2.79,7.0,6.0,9.75
Smolder,8,8,128,40,56,100.0,4.6,16.0,5.0,7.0
Tryndamere,2,2,8,4,6,100.0,3.5,4.0,2.0,3.0
Azir,12,0,12,48,8,0.0,0.42,1.0,4.0,0.67
Poppy,2,0,14,20,12,0.0,1.3,7.0,10.0,6.0
Vayne,2,2,22,6,6,100.0,4.67,11.0,3.0,3.0
Anivia,4,0,32,20,8,0.0,2.0,8.0,5.0,2.0
Teemo,6,6,54,24,36,100.0,3.75,9.0,4.0,6.0
KogMaw,6,0,6,36,6,0.0,0.33,1.0,6.0,1.0
Chogath,2,0,4,4,0,0.0,1.0,2.0,2.0,0.0
Hwei,10,0,80,60,30,0.0,1.83,8.0,6.0,3.0
Gwen,2,0,6,8,2,0.0,1.0,3.0,4.0,1.0
Shen,2,0,8,10,12,0.0,2.0,4.0,5.0,6.0
