opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Naafiri,3,1,25,13,13,33.33,2.92,8.33,4.33,4.33,2025-05-09 16:08:30
Xin Zhao,7,4,48,47,51,57.14,2.11,6.86,6.71,7.29,2025-05-09 16:08:30
Rengar,2,0,4,10,4,0.0,0.8,2.0,5.0,2.0,2025-05-09 16:08:30
Vi,4,1,16,26,28,25.0,1.69,4.0,6.5,7.0,2025-05-09 16:08:30
Viego,8,4,42,41,65,50.0,2.61,5.25,5.12,8.12,2025-05-09 16:08:30
Nidalee,6,2,42,33,40,33.33,2.48,7.0,5.5,6.67,2025-05-09 16:08:30
Zyra,4,4,40,19,46,100.0,4.53,10.0,4.75,11.5,2025-05-09 16:08:30
Lee Sin,6,1,66,37,34,16.67,2.7,11.0,6.17,5.67,2025-05-09 16:08:30
Jarvan Iv,6,2,37,32,33,33.33,2.19,6.17,5.33,5.5,2025-05-09 16:08:30
Diana,2,1,11,9,18,50.0,3.22,5.5,4.5,9.0,2025-05-09 16:08:30
Kindred,7,3,45,35,40,42.86,2.43,6.43,5.0,5.71,2025-05-09 16:08:30
Zed,8,6,76,44,66,75.0,3.23,9.5,5.5,8.25,2025-05-09 16:08:30
Kayn,4,1,17,22,19,25.0,1.64,4.25,5.5,4.75,2025-05-09 16:08:30
Ekko,1,1,6,2,6,100.0,6.0,6.0,2.0,6.0,2025-05-09 16:08:30
Volibear,2,1,14,13,16,50.0,2.31,7.0,6.5,8.0,2025-05-09 16:08:30
Lillia,3,2,19,8,20,66.67,4.88,6.33,2.67,6.67,2025-05-09 16:08:30
Darius,2,1,6,8,23,50.0,3.62,3.0,4.0,11.5,2025-05-09 16:08:30
Master Yi,1,0,4,7,6,0.0,1.43,4.0,7.0,6.0,2025-05-09 16:08:30
Shaco,2,2,23,6,17,100.0,6.67,11.5,3.0,8.5,2025-05-09 16:08:30
Ambessa,2,0,11,19,19,0.0,1.58,5.5,9.5,9.5,2025-05-09 16:08:30
Reksai,1,1,7,3,14,100.0,7.0,7.0,3.0,14.0,2025-05-09 16:08:30
Pantheon,2,1,12,12,17,50.0,2.42,6.0,6.0,8.5,2025-05-09 16:08:30
Fiddlesticks,2,2,21,11,20,100.0,3.73,10.5,5.5,10.0,2025-05-09 16:08:30
Talon,2,1,17,14,13,50.0,2.14,8.5,7.0,6.5,2025-05-09 16:08:30
Gwen,1,1,7,1,7,100.0,14.0,7.0,1.0,7.0,2025-05-09 16:08:30
Ivern,1,0,1,3,8,0.0,3.0,1.0,3.0,8.0,2025-05-09 16:08:30
Taliyah,1,0,4,10,3,0.0,0.7,4.0,10.0,3.0,2025-05-09 16:08:30
Skarner,3,2,14,11,22,66.67,3.27,4.67,3.67,7.33,2025-05-09 16:08:30
Poppy,1,1,9,2,5,100.0,7.0,9.0,2.0,5.0,2025-05-09 16:08:30
Yasuo,1,0,1,8,4,0.0,0.62,1.0,8.0,4.0,2025-05-09 16:08:30
Rammus,4,2,39,30,35,50.0,2.47,9.75,7.5,8.75,2025-05-09 16:08:30
Belveth,1,1,7,4,9,100.0,4.0,7.0,4.0,9.0,2025-05-09 16:08:30
Dr. Mundo,2,0,16,16,17,0.0,2.06,8.0,8.0,8.5,2025-05-09 16:08:30
Qiyana,1,0,2,5,3,0.0,1.0,2.0,5.0,3.0,2025-05-09 16:08:30
Evelynn,1,1,6,4,19,100.0,6.25,6.0,4.0,19.0,2025-05-09 16:08:30
Neeko,1,0,15,10,11,0.0,2.6,15.0,10.0,11.0,2025-05-09 16:08:30
Urgot,1,0,4,4,2,0.0,1.5,4.0,4.0,2.0,2025-05-09 16:08:30
Elise,1,0,2,5,8,0.0,2.0,2.0,5.0,8.0,2025-05-09 16:08:30
Udyr,1,0,5,5,6,0.0,2.2,5.0,5.0,6.0,2025-05-09 16:08:30
Wukong,1,1,10,7,19,100.0,4.14,10.0,7.0,19.0,2025-05-09 16:08:30
