opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Corki,2,2,16,14,32,100.0,3.43,8.0,7.0,16.0,2025-05-09 16:08:30
Yone,3,1,14,12,15,33.33,2.42,4.67,4.0,5.0,2025-05-09 16:08:30
Sion,1,0,0,4,4,0.0,1.0,0.0,4.0,4.0,2025-05-09 16:08:30
Neeko,1,1,3,1,6,100.0,9.0,3.0,1.0,6.0,2025-05-09 16:08:30
Jayce,3,1,9,10,19,33.33,2.8,3.0,3.33,6.33,2025-05-09 16:08:30
Camille,1,0,3,12,13,0.0,1.33,3.0,12.0,13.0,2025-05-09 16:08:30
Gwen,1,0,4,7,8,0.0,1.71,4.0,7.0,8.0,2025-05-09 16:08:30
Pantheon,2,2,10,10,32,100.0,4.2,5.0,5.0,16.0,2025-05-09 16:08:30
VelKoz,1,0,2,5,0,0.0,0.4,2.0,5.0,0.0,2025-05-09 16:08:30
Yasuo,1,1,10,3,11,100.0,7.0,10.0,3.0,11.0,2025-05-09 16:08:30
Kled,1,1,2,3,2,100.0,1.33,2.0,3.0,2.0,2025-05-09 16:08:30
Mordekaiser,1,1,5,0,4,100.0,9.0,5.0,0.0,4.0,2025-05-09 16:08:30
Akali,1,0,4,3,1,0.0,1.67,4.0,3.0,1.0,2025-05-09 16:08:30
Tristana,1,1,10,7,13,100.0,3.29,10.0,7.0,13.0,2025-05-09 16:08:30
Zed,1,1,1,1,17,100.0,18.0,1.0,1.0,17.0,2025-05-09 16:08:30
Quinn,1,0,2,6,2,0.0,0.67,2.0,6.0,2.0,2025-05-09 16:08:30
Aurora,1,0,5,8,15,0.0,2.5,5.0,8.0,15.0,2025-05-09 16:08:30
Sylas,1,1,7,4,9,100.0,4.0,7.0,4.0,9.0,2025-05-09 16:08:30
Riven,3,1,15,10,18,33.33,3.3,5.0,3.33,6.0,2025-05-09 16:08:30
Sett,2,0,4,8,4,0.0,1.0,2.0,4.0,2.0,2025-05-09 16:08:30
Zac,1,0,2,9,7,0.0,1.0,2.0,9.0,7.0,2025-05-09 16:08:30
Urgot,1,0,2,9,4,0.0,0.67,2.0,9.0,4.0,2025-05-09 16:08:30
KSante,1,1,7,4,8,100.0,3.75,7.0,4.0,8.0,2025-05-09 16:08:30
Irelia,1,1,6,5,22,100.0,5.6,6.0,5.0,22.0,2025-05-09 16:08:30
Swain,1,1,4,8,11,100.0,1.88,4.0,8.0,11.0,2025-05-09 16:08:30
Jax,1,0,5,4,2,0.0,1.75,5.0,4.0,2.0,2025-05-09 16:08:30
Darius,1,1,11,0,10,100.0,21.0,11.0,0.0,10.0,2025-05-09 16:08:30
