opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Nunu & Willump,1,1,5,5,6,100.0,2.2,5.0,5.0,6.0,2025-05-09 16:08:30
Gwen,1,0,8,8,4,0.0,1.5,8.0,8.0,4.0,2025-05-09 16:08:30
Jhin,22,9,108,123,153,40.91,2.12,4.91,5.59,6.95,2025-05-09 16:08:30
Kaisa,35,17,223,191,252,48.57,2.49,6.37,5.46,7.2,2025-05-09 16:08:30
Syndra,3,0,10,19,9,0.0,1.0,3.33,6.33,3.0,2025-05-09 16:08:30
Viktor,4,2,17,14,14,50.0,2.21,4.25,3.5,3.5,2025-05-09 16:08:30
Lucian,23,14,129,102,138,60.87,2.62,5.61,4.43,6.0,2025-05-09 16:08:30
Varus,24,15,174,104,161,62.5,3.22,7.25,4.33,6.71,2025-05-09 16:08:30
Tristana,16,5,69,84,69,31.25,1.64,4.31,5.25,4.31,2025-05-09 16:08:30
Smolder,8,4,34,35,40,50.0,2.11,4.25,4.38,5.0,2025-05-09 16:08:30
Jinx,7,2,22,22,33,28.57,2.5,3.14,3.14,4.71,2025-05-09 16:08:30
Karthus,2,1,12,4,14,50.0,6.5,6.0,2.0,7.0,2025-05-09 16:08:30
Corki,9,5,78,37,79,55.56,4.24,8.67,4.11,8.78,2025-05-09 16:08:30
KogMaw,6,2,34,40,43,33.33,1.93,5.67,6.67,7.17,2025-05-09 16:08:30
Aphelios,10,4,32,45,60,40.0,2.04,3.2,4.5,6.0,2025-05-09 16:08:30
Ashe,9,4,62,54,65,44.44,2.35,6.89,6.0,7.22,2025-05-09 16:08:30
Lux,4,2,20,24,32,50.0,2.17,5.0,6.0,8.0,2025-05-09 16:08:30
Master Yi,1,1,6,0,8,100.0,14.0,6.0,0.0,8.0,2025-05-09 16:08:30
Draven,5,0,19,25,24,0.0,1.72,3.8,5.0,4.8,2025-05-09 16:08:30
Swain,4,2,12,20,18,50.0,1.5,3.0,5.0,4.5,2025-05-09 16:08:30
Miss Fortune,4,1,34,22,13,25.0,2.14,8.5,5.5,3.25,2025-05-09 16:08:30
Caitlyn,2,1,8,8,16,50.0,3.0,4.0,4.0,8.0,2025-05-09 16:08:30
Mel,3,1,14,19,14,33.33,1.47,4.67,6.33,4.67,2025-05-09 16:08:30
Seraphine,2,1,2,3,12,50.0,4.67,1.0,1.5,6.0,2025-05-09 16:08:30
Irelia,1,1,19,4,14,100.0,8.25,19.0,4.0,14.0,2025-05-09 16:08:30
Akshan,1,0,1,2,0,0.0,0.5,1.0,2.0,0.0,2025-05-09 16:08:30
Twitch,6,2,35,32,45,33.33,2.5,5.83,5.33,7.5,2025-05-09 16:08:30
Cassiopeia,1,1,1,4,13,100.0,3.5,1.0,4.0,13.0,2025-05-09 16:08:30
Kalista,2,1,16,13,24,50.0,3.08,8.0,6.5,12.0,2025-05-09 16:08:30
Vayne,3,2,22,19,36,66.67,3.05,7.33,6.33,12.0,2025-05-09 16:08:30
Aurora,3,2,22,8,26,66.67,6.0,7.33,2.67,8.67,2025-05-09 16:08:30
Hwei,4,4,37,11,35,100.0,6.55,9.25,2.75,8.75,2025-05-09 16:08:30
Riven,1,0,2,9,7,0.0,1.0,2.0,9.0,7.0,2025-05-09 16:08:30
Morgana,1,1,7,4,1,100.0,2.0,7.0,4.0,1.0,2025-05-09 16:08:30
Yasuo,3,0,13,18,21,0.0,1.89,4.33,6.0,7.0,2025-05-09 16:08:30
Lee Sin,1,1,5,6,4,100.0,1.5,5.0,6.0,4.0,2025-05-09 16:08:30
Lissandra,1,0,6,7,4,0.0,1.43,6.0,7.0,4.0,2025-05-09 16:08:30
Ziggs,2,1,3,19,8,50.0,0.58,1.5,9.5,4.0,2025-05-09 16:08:30
Jax,1,0,5,9,10,0.0,1.67,5.0,9.0,10.0,2025-05-09 16:08:30
Sivir,2,1,8,11,18,50.0,2.36,4.0,5.5,9.0,2025-05-09 16:08:30
