opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Syndra,1,0,2,10,1,0.0,0.3,2.0,10.0,1.0,2025-05-09 16:08:30
Azir,1,1,6,8,15,100.0,2.62,6.0,8.0,15.0,2025-05-09 16:08:30
LeBlanc,1,0,0,4,9,0.0,2.25,0.0,4.0,9.0,2025-05-09 16:08:30
Qiyana,1,0,3,5,7,0.0,2.0,3.0,5.0,7.0,2025-05-09 16:08:30
Camille,1,0,2,6,3,0.0,0.83,2.0,6.0,3.0,2025-05-09 16:08:30
Aurora,1,0,6,6,5,0.0,1.83,6.0,6.0,5.0,2025-05-09 16:08:30
Karma,1,0,4,5,11,0.0,3.0,4.0,5.0,11.0,2025-05-09 16:08:30
Kayle,1,1,11,2,16,100.0,13.5,11.0,2.0,16.0,2025-05-09 16:08:30
Nami,1,0,1,4,3,0.0,1.0,1.0,4.0,3.0,2025-05-09 16:08:30
Zoe,1,0,1,7,8,0.0,1.29,1.0,7.0,8.0,2025-05-09 16:08:30
Rell,1,1,3,5,14,100.0,3.4,3.0,5.0,14.0,2025-05-09 16:08:30
Pantheon,2,0,9,14,13,0.0,1.57,4.5,7.0,6.5,2025-05-09 16:08:30
Orianna,3,2,23,11,37,66.67,5.45,7.67,3.67,12.33,2025-05-09 16:08:30
Rakan,2,2,5,13,30,100.0,2.69,2.5,6.5,15.0,2025-05-09 16:08:30
Viktor,1,0,9,4,9,0.0,4.5,9.0,4.0,9.0,2025-05-09 16:08:30
Talon,1,0,17,6,10,0.0,4.5,17.0,6.0,10.0,2025-05-09 16:08:30
Vladimir,1,0,4,7,5,0.0,1.29,4.0,7.0,5.0,2025-05-09 16:08:30
Zed,1,0,3,5,8,0.0,2.2,3.0,5.0,8.0,2025-05-09 16:08:30
Veigar,2,2,16,4,20,100.0,9.0,8.0,2.0,10.0,2025-05-09 16:08:30
Janna,1,0,5,4,10,0.0,3.75,5.0,4.0,10.0,2025-05-09 16:08:30
Lucian,1,1,11,6,11,100.0,3.67,11.0,6.0,11.0,2025-05-09 16:08:30
Yuumi,1,1,5,4,13,100.0,4.5,5.0,4.0,13.0,2025-05-09 16:08:30
