opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Jarvan Iv,1,0,2,5,1,0.0,0.6,2.0,5.0,1.0,2025-05-09 16:08:30
Naafiri,4,2,30,15,13,50.0,2.87,7.5,3.75,3.25,2025-05-09 16:08:30
Kindred,1,1,19,2,9,100.0,14.0,19.0,2.0,9.0,2025-05-09 16:08:30
Viego,1,1,10,2,10,100.0,10.0,10.0,2.0,10.0,2025-05-09 16:08:30
Nidalee,1,0,4,1,3,0.0,7.0,4.0,1.0,3.0,2025-05-09 16:08:30
Qiyana,1,0,5,3,2,0.0,2.33,5.0,3.0,2.0,2025-05-09 16:08:30
Volibear,1,0,9,10,8,0.0,1.7,9.0,10.0,8.0,2025-05-09 16:08:30
Darius,1,0,13,3,5,0.0,6.0,13.0,3.0,5.0,2025-05-09 16:08:30
Xin Zhao,1,1,22,5,11,100.0,6.6,22.0,5.0,11.0,2025-05-09 16:08:30
Kayn,1,1,5,2,14,100.0,9.5,5.0,2.0,14.0,2025-05-09 16:08:30
Karthus,1,0,10,5,6,0.0,3.2,10.0,5.0,6.0,2025-05-09 16:08:30
Ahri,1,1,14,6,12,100.0,4.33,14.0,6.0,12.0,2025-05-09 16:08:30
Lillia,1,1,13,12,15,100.0,2.33,13.0,12.0,15.0,2025-05-09 16:08:30
Lee Sin,2,0,10,13,6,0.0,1.23,5.0,6.5,3.0,2025-05-09 16:08:30
Gwen,1,0,8,9,4,0.0,1.33,8.0,9.0,4.0,2025-05-09 16:08:30
Hecarim,1,0,11,10,7,0.0,1.8,11.0,10.0,7.0,2025-05-09 16:08:30
Fiddlesticks,1,0,7,3,4,0.0,3.67,7.0,3.0,4.0,2025-05-09 16:08:30
Belveth,1,1,11,2,9,100.0,10.0,11.0,2.0,9.0,2025-05-09 16:08:30
Ekko,1,1,4,2,5,100.0,4.5,4.0,2.0,5.0,2025-05-09 16:08:30
