opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Viego,1,1,2,5,12,100.0,2.8,2.0,5.0,12.0,2025-05-09 16:08:30
Naafiri,1,0,4,8,9,0.0,1.62,4.0,8.0,9.0,2025-05-09 16:08:30
Soraka,1,0,3,10,3,0.0,0.6,3.0,10.0,3.0,2025-05-09 16:08:30
Rakan,1,0,4,6,5,0.0,1.5,4.0,6.0,5.0,2025-05-09 16:08:30
Fiddlesticks,1,0,0,0,1,0.0,1.0,0.0,0.0,1.0,2025-05-09 16:08:30
Rell,1,0,2,10,8,0.0,1.0,2.0,10.0,8.0,2025-05-09 16:08:30
Xin Zhao,1,0,4,8,6,0.0,1.25,4.0,8.0,6.0,2025-05-09 16:08:30
Lee Sin,1,0,6,4,1,0.0,1.75,6.0,4.0,1.0,2025-05-09 16:08:30
Gragas,1,1,7,3,8,100.0,5.0,7.0,3.0,8.0,2025-05-09 16:08:30
Kindred,1,0,3,12,7,0.0,0.83,3.0,12.0,7.0,2025-05-09 16:08:30
Talon,1,1,4,3,11,100.0,5.0,4.0,3.0,11.0,2025-05-09 16:08:30
KhaZix,1,0,3,6,6,0.0,1.5,3.0,6.0,6.0,2025-05-09 16:08:30
