opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Gangplank,6,3,27,26,23,50.0,1.92,4.5,4.33,3.83,2025-05-09 16:08:30
Sett,3,1,8,18,28,33.33,2.0,2.67,6.0,9.33,2025-05-09 16:08:30
KogMaw,1,0,7,9,7,0.0,1.56,7.0,9.0,7.0,2025-05-09 16:08:30
Fiora,4,2,12,13,24,50.0,2.77,3.0,3.25,6.0,2025-05-09 16:08:30
Jayce,9,4,40,46,60,44.44,2.17,4.44,5.11,6.67,2025-05-09 16:08:30
KSante,3,2,18,15,17,66.67,2.33,6.0,5.0,5.67,2025-05-09 16:08:30
Mordekaiser,4,4,22,18,35,100.0,3.17,5.5,4.5,8.75,2025-05-09 16:08:30
Renekton,2,1,6,15,12,50.0,1.2,3.0,7.5,6.0,2025-05-09 16:08:30
Yone,5,1,18,26,7,20.0,0.96,3.6,5.2,1.4,2025-05-09 16:08:30
Gwen,3,1,9,25,14,33.33,0.92,3.0,8.33,4.67,2025-05-09 16:08:30
Heimerdinger,1,0,6,7,1,0.0,1.0,6.0,7.0,1.0,2025-05-09 16:08:30
Dr. Mundo,9,3,63,38,47,33.33,2.89,7.0,4.22,5.22,2025-05-09 16:08:30
Vladimir,6,3,31,41,30,50.0,1.49,5.17,6.83,5.0,2025-05-09 16:08:30
Ambessa,5,2,16,26,22,40.0,1.46,3.2,5.2,4.4,2025-05-09 16:08:30
Riven,4,1,15,27,13,25.0,1.04,3.75,6.75,3.25,2025-05-09 16:08:30
Camille,3,1,14,14,20,33.33,2.43,4.67,4.67,6.67,2025-05-09 16:08:30
Corki,3,1,25,19,17,33.33,2.21,8.33,6.33,5.67,2025-05-09 16:08:30
Udyr,1,1,5,2,1,100.0,3.0,5.0,2.0,1.0,2025-05-09 16:08:30
Singed,2,0,3,12,10,0.0,1.08,1.5,6.0,5.0,2025-05-09 16:08:30
Sion,3,1,14,16,14,33.33,1.75,4.67,5.33,4.67,2025-05-09 16:08:30
Akali,4,1,13,23,10,25.0,1.0,3.25,5.75,2.5,2025-05-09 16:08:30
Volibear,1,1,8,4,10,100.0,4.5,8.0,4.0,10.0,2025-05-09 16:08:30
Jax,2,2,8,10,10,100.0,1.8,4.0,5.0,5.0,2025-05-09 16:08:30
Zac,2,0,8,16,8,0.0,1.0,4.0,8.0,4.0,2025-05-09 16:08:30
Zoe,2,1,10,14,12,50.0,1.57,5.0,7.0,6.0,2025-05-09 16:08:30
Sylas,2,1,19,16,14,50.0,2.06,9.5,8.0,7.0,2025-05-09 16:08:30
Aurora,3,2,17,13,18,66.67,2.69,5.67,4.33,6.0,2025-05-09 16:08:30
LeBlanc,1,1,4,2,3,100.0,3.5,4.0,2.0,3.0,2025-05-09 16:08:30
Orianna,1,1,4,5,7,100.0,2.2,4.0,5.0,7.0,2025-05-09 16:08:30
Lucian,1,0,17,6,11,0.0,4.67,17.0,6.0,11.0,2025-05-09 16:08:30
Qiyana,2,1,13,3,9,50.0,7.33,6.5,1.5,4.5,2025-05-09 16:08:30
Lee Sin,1,1,6,2,3,100.0,4.5,6.0,2.0,3.0,2025-05-09 16:08:30
Yasuo,1,0,4,9,7,0.0,1.22,4.0,9.0,7.0,2025-05-09 16:08:30
Gragas,4,1,13,30,17,25.0,1.0,3.25,7.5,4.25,2025-05-09 16:08:30
Viktor,1,1,2,0,4,100.0,6.0,2.0,0.0,4.0,2025-05-09 16:08:30
Kennen,1,1,12,3,12,100.0,8.0,12.0,3.0,12.0,2025-05-09 16:08:30
Swain,1,0,3,8,7,0.0,1.25,3.0,8.0,7.0,2025-05-09 16:08:30
Garen,2,0,12,14,8,0.0,1.43,6.0,7.0,4.0,2025-05-09 16:08:30
Urgot,2,0,5,8,10,0.0,1.88,2.5,4.0,5.0,2025-05-09 16:08:30
Poppy,2,1,4,10,15,50.0,1.9,2.0,5.0,7.5,2025-05-09 16:08:30
Kayle,1,1,6,5,9,100.0,3.0,6.0,5.0,9.0,2025-05-09 16:08:30
Sejuani,1,0,10,7,12,0.0,3.14,10.0,7.0,12.0,2025-05-09 16:08:30
Gnar,3,1,17,19,8,33.33,1.32,5.67,6.33,2.67,2025-05-09 16:08:30
Darius,2,0,6,13,11,0.0,1.31,3.0,6.5,5.5,2025-05-09 16:08:30
Ryze,1,0,6,11,5,0.0,1.0,6.0,11.0,5.0,2025-05-09 16:08:30
Quinn,1,0,7,7,8,0.0,2.14,7.0,7.0,8.0,2025-05-09 16:08:30
Kled,2,1,15,8,7,50.0,2.75,7.5,4.0,3.5,2025-05-09 16:08:30
Shen,1,0,2,4,0,0.0,0.5,2.0,4.0,0.0,2025-05-09 16:08:30
Trundle,2,2,20,16,8,100.0,1.75,10.0,8.0,4.0,2025-05-09 16:08:30
Wukong,2,0,3,10,4,0.0,0.7,1.5,5.0,2.0,2025-05-09 16:08:30
Vayne,1,0,2,5,1,0.0,0.6,2.0,5.0,1.0,2025-05-09 16:08:30
Irelia,1,0,6,8,6,0.0,1.5,6.0,8.0,6.0,2025-05-09 16:08:30
