opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Nunu & Willump,2,0,14,14,12,0.0,1.86,7.0,7.0,6.0,2025-05-09 16:08:30
KhaZix,8,5,48,32,87,62.5,4.22,6.0,4.0,10.88,2025-05-09 16:08:30
Volibear,4,2,17,17,29,50.0,2.71,4.25,4.25,7.25,2025-05-09 16:08:30
Belveth,2,1,8,10,16,50.0,2.4,4.0,5.0,8.0,2025-05-09 16:08:30
Lee Sin,14,10,69,53,106,71.43,3.3,4.93,3.79,7.57,2025-05-09 16:08:30
Nocturne,3,2,13,11,14,66.67,2.45,4.33,3.67,4.67,2025-05-09 16:08:30
Gwen,4,1,26,25,34,25.0,2.4,6.5,6.25,8.5,2025-05-09 16:08:30
Gragas,4,2,14,12,44,50.0,4.83,3.5,3.0,11.0,2025-05-09 16:08:30
Udyr,7,0,47,42,66,0.0,2.69,6.71,6.0,9.43,2025-05-09 16:08:30
Ambessa,1,1,14,1,15,100.0,29.0,14.0,1.0,15.0,2025-05-09 16:08:30
Tristana,1,0,9,6,10,0.0,3.17,9.0,6.0,10.0,2025-05-09 16:08:30
Poppy,2,1,13,6,10,50.0,3.83,6.5,3.0,5.0,2025-05-09 16:08:30
Master Yi,2,0,12,12,16,0.0,2.33,6.0,6.0,8.0,2025-05-09 16:08:30
Taliyah,3,0,15,28,17,0.0,1.14,5.0,9.33,5.67,2025-05-09 16:08:30
Viego,10,5,47,51,106,50.0,3.0,4.7,5.1,10.6,2025-05-09 16:08:30
Neeko,2,2,4,6,12,100.0,2.67,2.0,3.0,6.0,2025-05-09 16:08:30
Garen,1,1,4,6,9,100.0,2.17,4.0,6.0,9.0,2025-05-09 16:08:30
Darius,1,1,4,4,13,100.0,4.25,4.0,4.0,13.0,2025-05-09 16:08:30
Naafiri,8,6,47,26,79,75.0,4.85,5.88,3.25,9.88,2025-05-09 16:08:30
Hecarim,4,3,22,18,40,75.0,3.44,5.5,4.5,10.0,2025-05-09 16:08:30
Skarner,2,1,15,15,15,50.0,2.0,7.5,7.5,7.5,2025-05-09 16:08:30
Ekko,3,1,19,13,22,33.33,3.15,6.33,4.33,7.33,2025-05-09 16:08:30
Qiyana,4,1,21,21,25,25.0,2.19,5.25,5.25,6.25,2025-05-09 16:08:30
Kayn,8,3,44,44,43,37.5,1.98,5.5,5.5,5.38,2025-05-09 16:08:30
Zed,12,8,73,46,71,66.67,3.13,6.08,3.83,5.92,2025-05-09 16:08:30
Jarvan Iv,10,7,81,59,92,70.0,2.93,8.1,5.9,9.2,2025-05-09 16:08:30
Pantheon,4,1,31,20,38,25.0,3.45,7.75,5.0,9.5,2025-05-09 16:08:30
Xin Zhao,5,3,28,20,44,60.0,3.6,5.6,4.0,8.8,2025-05-09 16:08:30
Singed,2,1,16,12,15,50.0,2.58,8.0,6.0,7.5,2025-05-09 16:08:30
Lillia,3,2,18,15,34,66.67,3.47,6.0,5.0,11.33,2025-05-09 16:08:30
Shaco,2,2,8,8,30,100.0,4.75,4.0,4.0,15.0,2025-05-09 16:08:30
Zac,1,1,10,2,15,100.0,12.5,10.0,2.0,15.0,2025-05-09 16:08:30
Graves,3,1,17,19,17,33.33,1.79,5.67,6.33,5.67,2025-05-09 16:08:30
Ivern,2,2,25,9,27,100.0,5.78,12.5,4.5,13.5,2025-05-09 16:08:30
Kindred,3,1,19,11,20,33.33,3.55,6.33,3.67,6.67,2025-05-09 16:08:30
Talon,4,1,20,31,24,25.0,1.42,5.0,7.75,6.0,2025-05-09 16:08:30
Maokai,1,0,3,7,4,0.0,1.0,3.0,7.0,4.0,2025-05-09 16:08:30
Wukong,2,1,10,10,18,50.0,2.8,5.0,5.0,9.0,2025-05-09 16:08:30
Rengar,3,2,24,7,21,66.67,6.43,8.0,2.33,7.0,2025-05-09 16:08:30
Karthus,1,0,2,2,5,0.0,3.5,2.0,2.0,5.0,2025-05-09 16:08:30
Reksai,2,1,4,7,7,50.0,1.57,2.0,3.5,3.5,2025-05-09 16:08:30
Warwick,1,0,8,11,9,0.0,1.55,8.0,11.0,9.0,2025-05-09 16:08:30
Aurelion Sol,1,0,16,9,4,0.0,2.22,16.0,9.0,4.0,2025-05-09 16:08:30
Briar,1,0,8,8,7,0.0,1.88,8.0,8.0,7.0,2025-05-09 16:08:30
Zyra,1,1,9,1,9,100.0,18.0,9.0,1.0,9.0,2025-05-09 16:08:30
Rammus,3,2,9,9,22,66.67,3.44,3.0,3.0,7.33,2025-05-09 16:08:30
Riven,1,0,2,9,4,0.0,0.67,2.0,9.0,4.0,2025-05-09 16:08:30
Dr. Mundo,1,0,0,7,5,0.0,0.71,0.0,7.0,5.0,2025-05-09 16:08:30
Elise,1,1,9,6,16,100.0,4.17,9.0,6.0,16.0,2025-05-09 16:08:30
Nidalee,1,1,7,7,12,100.0,2.71,7.0,7.0,12.0,2025-05-09 16:08:30
Nasus,1,1,12,3,9,100.0,7.0,12.0,3.0,9.0,2025-05-09 16:08:30
