opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Lucian,2,2,10,6,27,100.0,6.17,5.0,3.0,13.5,2025-05-09 16:08:30
Rakan,1,0,6,8,13,0.0,2.38,6.0,8.0,13.0,2025-05-09 16:08:30
Caitlyn,1,0,3,7,9,0.0,1.71,3.0,7.0,9.0,2025-05-09 16:08:30
Syndra,2,0,8,8,6,0.0,1.75,4.0,4.0,3.0,2025-05-09 16:08:30
Karma,1,1,8,3,10,100.0,6.0,8.0,3.0,10.0,2025-05-09 16:08:30
Janna,1,0,1,3,6,0.0,2.33,1.0,3.0,6.0,2025-05-09 16:08:30
Tristana,1,1,8,5,16,100.0,4.8,8.0,5.0,16.0,2025-05-09 16:08:30
Ryze,4,1,29,25,46,25.0,3.0,7.25,6.25,11.5,2025-05-09 16:08:30
Smolder,1,0,7,4,9,0.0,4.0,7.0,4.0,9.0,2025-05-09 16:08:30
Jinx,1,1,7,4,10,100.0,4.25,7.0,4.0,10.0,2025-05-09 16:08:30
Miss Fortune,1,1,4,2,9,100.0,6.5,4.0,2.0,9.0,2025-05-09 16:08:30
Aatrox,1,1,5,3,19,100.0,8.0,5.0,3.0,19.0,2025-05-09 16:08:30
Xayah,1,1,3,1,6,100.0,9.0,3.0,1.0,6.0,2025-05-09 16:08:30
Ezreal,4,2,26,10,28,50.0,5.4,6.5,2.5,7.0,2025-05-09 16:08:30
Lulu,2,0,3,17,19,0.0,1.29,1.5,8.5,9.5,2025-05-09 16:08:30
Alistar,1,1,8,5,13,100.0,4.2,8.0,5.0,13.0,2025-05-09 16:08:30
Ahri,1,1,2,1,6,100.0,8.0,2.0,1.0,6.0,2025-05-09 16:08:30
Aphelios,1,1,4,5,5,100.0,1.8,4.0,5.0,5.0,2025-05-09 16:08:30
Sona,1,0,7,11,14,0.0,1.91,7.0,11.0,14.0,2025-05-09 16:08:30
Braum,1,0,1,8,7,0.0,1.0,1.0,8.0,7.0,2025-05-09 16:08:30
Aurelion Sol,1,0,4,13,13,0.0,1.31,4.0,13.0,13.0,2025-05-09 16:08:30
Orianna,1,1,6,6,17,100.0,3.83,6.0,6.0,17.0,2025-05-09 16:08:30
Zac,1,1,4,3,6,100.0,3.33,4.0,3.0,6.0,2025-05-09 16:08:30
Shen,2,1,11,14,26,50.0,2.64,5.5,7.0,13.0,2025-05-09 16:08:30
Sivir,1,0,3,8,6,0.0,1.12,3.0,8.0,6.0,2025-05-09 16:08:30
Yuumi,2,0,8,12,30,0.0,3.17,4.0,6.0,15.0,2025-05-09 16:08:30
Varus,1,0,5,13,18,0.0,1.77,5.0,13.0,18.0,2025-05-09 16:08:30
Sylas,1,0,1,4,5,0.0,1.5,1.0,4.0,5.0,2025-05-09 16:08:30
Azir,1,0,1,12,3,0.0,0.33,1.0,12.0,3.0,2025-05-09 16:08:30
Fiora,1,1,3,2,8,100.0,5.5,3.0,2.0,8.0,2025-05-09 16:08:30
Rell,1,1,3,12,12,100.0,1.25,3.0,12.0,12.0,2025-05-09 16:08:30
Neeko,1,0,5,10,1,0.0,0.6,5.0,10.0,1.0,2025-05-09 16:08:30
Seraphine,1,0,0,3,2,0.0,0.67,0.0,3.0,2.0,2025-05-09 16:08:30
Corki,1,0,5,7,4,0.0,1.29,5.0,7.0,4.0,2025-05-09 16:08:30
Sion,1,0,4,4,8,0.0,3.0,4.0,4.0,8.0,2025-05-09 16:08:30
Malphite,1,0,7,8,8,0.0,1.88,7.0,8.0,8.0,2025-05-09 16:08:30
Vladimir,1,1,6,1,6,100.0,12.0,6.0,1.0,6.0,2025-05-09 16:08:30
Yorick,1,0,0,4,3,0.0,0.75,0.0,4.0,3.0,2025-05-09 16:08:30
Darius,1,1,7,2,13,100.0,10.0,7.0,2.0,13.0,2025-05-09 16:08:30
Reksai,1,1,6,4,12,100.0,4.5,6.0,4.0,12.0,2025-05-09 16:08:30
Taliyah,1,0,4,9,3,0.0,0.78,4.0,9.0,3.0,2025-05-09 16:08:30
