opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Rengar,1,1,3,3,8,100.0,3.67,3.0,3.0,8.0,2025-05-09 16:08:30
Vi,8,5,63,31,55,62.5,3.81,7.88,3.88,6.88,2025-05-09 16:08:30
Zyra,5,1,21,40,25,20.0,1.15,4.2,8.0,5.0,2025-05-09 16:08:30
KhaZix,5,4,43,21,38,80.0,3.86,8.6,4.2,7.6,2025-05-09 16:08:30
Graves,6,5,50,25,39,83.33,3.56,8.33,4.17,6.5,2025-05-09 16:08:30
Naafiri,10,6,65,45,67,60.0,2.93,6.5,4.5,6.7,2025-05-09 16:08:30
Hecarim,4,3,29,18,23,75.0,2.89,7.25,4.5,5.75,2025-05-09 16:08:30
Gwen,4,3,29,18,39,75.0,3.78,7.25,4.5,9.75,2025-05-09 16:08:30
Viego,11,4,65,63,67,36.36,2.1,5.91,5.73,6.09,2025-05-09 16:08:30
Maokai,2,1,22,8,19,50.0,5.12,11.0,4.0,9.5,2025-05-09 16:08:30
Karthus,2,1,11,8,9,50.0,2.5,5.5,4.0,4.5,2025-05-09 16:08:30
Lillia,2,1,26,13,19,50.0,3.46,13.0,6.5,9.5,2025-05-09 16:08:30
Ekko,6,4,34,14,26,66.67,4.29,5.67,2.33,4.33,2025-05-09 16:08:30
Volibear,2,1,18,11,14,50.0,2.91,9.0,5.5,7.0,2025-05-09 16:08:30
Ivern,2,2,11,4,17,100.0,7.0,5.5,2.0,8.5,2025-05-09 16:08:30
Evelynn,1,0,5,9,1,0.0,0.67,5.0,9.0,1.0,2025-05-09 16:08:30
Kindred,3,0,7,18,16,0.0,1.28,2.33,6.0,5.33,2025-05-09 16:08:30
Jarvan Iv,4,2,30,17,20,50.0,2.94,7.5,4.25,5.0,2025-05-09 16:08:30
Dr. Mundo,1,1,10,3,11,100.0,7.0,10.0,3.0,11.0,2025-05-09 16:08:30
Ambessa,2,2,22,4,8,100.0,7.5,11.0,2.0,4.0,2025-05-09 16:08:30
Ryze,1,0,9,4,4,0.0,3.25,9.0,4.0,4.0,2025-05-09 16:08:30
Xin Zhao,3,1,20,21,21,33.33,1.95,6.67,7.0,7.0,2025-05-09 16:08:30
Talon,4,2,66,33,30,50.0,2.91,16.5,8.25,7.5,2025-05-09 16:08:30
Nunu & Willump,2,2,11,9,21,100.0,3.56,5.5,4.5,10.5,2025-05-09 16:08:30
Fiddlesticks,3,2,31,14,16,66.67,3.36,10.33,4.67,5.33,2025-05-09 16:08:30
Nidalee,3,0,9,12,5,0.0,1.17,3.0,4.0,1.67,2025-05-09 16:08:30
Lee Sin,5,1,58,40,35,20.0,2.33,11.6,8.0,7.0,2025-05-09 16:08:30
Pantheon,3,1,27,15,19,33.33,3.07,9.0,5.0,6.33,2025-05-09 16:08:30
Nocturne,1,1,11,3,13,100.0,8.0,11.0,3.0,13.0,2025-05-09 16:08:30
Rammus,4,1,21,25,13,25.0,1.36,5.25,6.25,3.25,2025-05-09 16:08:30
Belveth,1,1,7,2,4,100.0,5.5,7.0,2.0,4.0,2025-05-09 16:08:30
Zed,3,1,28,20,18,33.33,2.3,9.33,6.67,6.0,2025-05-09 16:08:30
Elise,3,2,27,20,33,66.67,3.0,9.0,6.67,11.0,2025-05-09 16:08:30
KSante,1,0,2,11,1,0.0,0.27,2.0,11.0,1.0,2025-05-09 16:08:30
Qiyana,1,0,2,6,6,0.0,1.33,2.0,6.0,6.0,2025-05-09 16:08:30
Poppy,1,1,18,8,4,100.0,2.75,18.0,8.0,4.0,2025-05-09 16:08:30
Zac,1,1,9,1,15,100.0,24.0,9.0,1.0,15.0,2025-05-09 16:08:30
Thresh,1,1,12,7,13,100.0,3.57,12.0,7.0,13.0,2025-05-09 16:08:30
Diana,2,2,11,5,12,100.0,4.6,5.5,2.5,6.0,2025-05-09 16:08:30
Yasuo,1,0,2,11,6,0.0,0.73,2.0,11.0,6.0,2025-05-09 16:08:30
Master Yi,1,1,19,2,2,100.0,10.5,19.0,2.0,2.0,2025-05-09 16:08:30
Taliyah,1,1,11,9,13,100.0,2.67,11.0,9.0,13.0,2025-05-09 16:08:30
