opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Darius,1,1,5,7,19,100.0,3.43,5.0,7.0,19.0,2025-05-09 16:08:30
Zoe,2,0,4,10,13,0.0,1.7,2.0,5.0,6.5,2025-05-09 16:08:30
Tristana,1,1,5,6,30,100.0,5.83,5.0,6.0,30.0,2025-05-09 16:08:30
Akali,1,1,8,5,7,100.0,3.0,8.0,5.0,7.0,2025-05-09 16:08:30
Ekko,1,1,4,1,6,100.0,10.0,4.0,1.0,6.0,2025-05-09 16:08:30
Bard,2,0,6,10,32,0.0,3.8,3.0,5.0,16.0,2025-05-09 16:08:30
Ryze,1,0,2,4,6,0.0,2.0,2.0,4.0,6.0,2025-05-09 16:08:30
Ezreal,1,0,3,3,8,0.0,3.67,3.0,3.0,8.0,2025-05-09 16:08:30
Syndra,1,1,5,1,11,100.0,16.0,5.0,1.0,11.0,2025-05-09 16:08:30
Diana,1,0,3,7,2,0.0,0.71,3.0,7.0,2.0,2025-05-09 16:08:30
Rakan,1,1,5,4,12,100.0,4.25,5.0,4.0,12.0,2025-05-09 16:08:30
Jhin,1,0,7,7,3,0.0,1.43,7.0,7.0,3.0,2025-05-09 16:08:30
Lulu,1,1,1,6,11,100.0,2.0,1.0,6.0,11.0,2025-05-09 16:08:30
Karma,1,1,1,3,21,100.0,7.33,1.0,3.0,21.0,2025-05-09 16:08:30
Rell,1,0,0,12,3,0.0,0.25,0.0,12.0,3.0,2025-05-09 16:08:30
