opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Nidalee,2,1,5,7,7,50.0,1.71,2.5,3.5,3.5,2025-05-09 16:08:30
Jarvan Iv,3,1,25,15,27,33.33,3.47,8.33,5.0,9.0,2025-05-09 16:08:30
Kindred,3,1,10,12,2,33.33,1.0,3.33,4.0,0.67,2025-05-09 16:08:30
Gwen,5,3,45,18,30,60.0,4.17,9.0,3.6,6.0,2025-05-09 16:08:30
Vi,1,0,2,4,3,0.0,1.25,2.0,4.0,3.0,2025-05-09 16:08:30
Wukong,1,1,6,2,1,100.0,3.5,6.0,2.0,1.0,2025-05-09 16:08:30
Azir,1,1,2,9,5,100.0,0.78,2.0,9.0,5.0,2025-05-09 16:08:30
Viego,4,1,30,24,33,25.0,2.62,7.5,6.0,8.25,2025-05-09 16:08:30
Quinn,2,1,18,7,15,50.0,4.71,9.0,3.5,7.5,2025-05-09 16:08:30
Rengar,1,1,9,10,10,100.0,1.9,9.0,10.0,10.0,2025-05-09 16:08:30
Xin Zhao,3,3,31,16,42,100.0,4.56,10.33,5.33,14.0,2025-05-09 16:08:30
Evelynn,1,1,12,4,13,100.0,6.25,12.0,4.0,13.0,2025-05-09 16:08:30
Udyr,1,0,14,9,9,0.0,2.56,14.0,9.0,9.0,2025-05-09 16:08:30
Lee Sin,4,3,50,14,29,75.0,5.64,12.5,3.5,7.25,2025-05-09 16:08:30
Dr. Mundo,2,2,16,5,8,100.0,4.8,8.0,2.5,4.0,2025-05-09 16:08:30
Zac,1,0,2,6,4,0.0,1.0,2.0,6.0,4.0,2025-05-09 16:08:30
Sejuani,2,2,18,14,38,100.0,4.0,9.0,7.0,19.0,2025-05-09 16:08:30
Reksai,2,2,10,6,12,100.0,3.67,5.0,3.0,6.0,2025-05-09 16:08:30
Hecarim,2,1,12,11,6,50.0,1.64,6.0,5.5,3.0,2025-05-09 16:08:30
Morgana,1,0,14,7,6,0.0,2.86,14.0,7.0,6.0,2025-05-09 16:08:30
Poppy,2,1,17,9,7,50.0,2.67,8.5,4.5,3.5,2025-05-09 16:08:30
Galio,1,0,4,6,1,0.0,0.83,4.0,6.0,1.0,2025-05-09 16:08:30
Yasuo,2,2,21,6,7,100.0,4.67,10.5,3.0,3.5,2025-05-09 16:08:30
Rammus,2,0,12,14,40,0.0,3.71,6.0,7.0,20.0,2025-05-09 16:08:30
Akali,1,0,7,8,1,0.0,1.0,7.0,8.0,1.0,2025-05-09 16:08:30
Ryze,2,1,18,5,6,50.0,4.8,9.0,2.5,3.0,2025-05-09 16:08:30
Teemo,2,0,12,6,4,0.0,2.67,6.0,3.0,2.0,2025-05-09 16:08:30
Karthus,1,0,18,10,14,0.0,3.2,18.0,10.0,14.0,2025-05-09 16:08:30
Sion,2,1,2,9,1,50.0,0.33,1.0,4.5,0.5,2025-05-09 16:08:30
Jax,4,1,29,22,14,25.0,1.95,7.25,5.5,3.5,2025-05-09 16:08:30
Aurora,2,1,12,11,6,50.0,1.64,6.0,5.5,3.0,2025-05-09 16:08:30
Kennen,1,0,1,4,1,0.0,0.5,1.0,4.0,1.0,2025-05-09 16:08:30
Kayle,1,1,5,1,8,100.0,13.0,5.0,1.0,8.0,2025-05-09 16:08:30
Gragas,2,1,9,6,11,50.0,3.33,4.5,3.0,5.5,2025-05-09 16:08:30
Vladimir,3,1,17,19,9,33.33,1.37,5.67,6.33,3.0,2025-05-09 16:08:30
Naafiri,4,1,30,21,28,25.0,2.76,7.5,5.25,7.0,2025-05-09 16:08:30
KSante,3,3,22,8,17,100.0,4.88,7.33,2.67,5.67,2025-05-09 16:08:30
Ambessa,2,1,16,8,5,50.0,2.62,8.0,4.0,2.5,2025-05-09 16:08:30
Shen,1,1,6,0,2,100.0,8.0,6.0,0.0,2.0,2025-05-09 16:08:30
Gangplank,2,1,22,13,9,50.0,2.38,11.0,6.5,4.5,2025-05-09 16:08:30
Fiora,1,0,3,1,1,0.0,4.0,3.0,1.0,1.0,2025-05-09 16:08:30
Riven,4,2,16,29,8,50.0,0.83,4.0,7.25,2.0,2025-05-09 16:08:30
Gnar,2,1,10,7,7,50.0,2.43,5.0,3.5,3.5,2025-05-09 16:08:30
Aatrox,2,2,11,11,15,100.0,2.36,5.5,5.5,7.5,2025-05-09 16:08:30
Yone,2,2,21,3,6,100.0,9.0,10.5,1.5,3.0,2025-05-09 16:08:30
Garen,3,1,25,22,10,33.33,1.59,8.33,7.33,3.33,2025-05-09 16:08:30
Jayce,4,1,15,27,13,25.0,1.04,3.75,6.75,3.25,2025-05-09 16:08:30
Skarner,2,2,11,9,11,100.0,2.44,5.5,4.5,5.5,2025-05-09 16:08:30
Qiyana,1,1,6,0,1,100.0,7.0,6.0,0.0,1.0,2025-05-09 16:08:30
Volibear,1,1,3,0,6,100.0,9.0,3.0,0.0,6.0,2025-05-09 16:08:30
Renekton,1,0,2,7,2,0.0,0.57,2.0,7.0,2.0,2025-05-09 16:08:30
Camille,2,0,8,11,8,0.0,1.45,4.0,5.5,4.0,2025-05-09 16:08:30
Urgot,1,0,2,3,0,0.0,0.67,2.0,3.0,0.0,2025-05-09 16:08:30
Diana,1,1,11,3,6,100.0,5.67,11.0,3.0,6.0,2025-05-09 16:08:30
Pantheon,1,0,6,9,2,0.0,0.89,6.0,9.0,2.0,2025-05-09 16:08:30
Mordekaiser,2,0,9,8,5,0.0,1.75,4.5,4.0,2.5,2025-05-09 16:08:30
Malzahar,1,1,1,3,4,100.0,1.67,1.0,3.0,4.0,2025-05-09 16:08:30
Warwick,1,0,1,8,3,0.0,0.5,1.0,8.0,3.0,2025-05-09 16:08:30
Irelia,5,1,32,42,24,20.0,1.33,6.4,8.4,4.8,2025-05-09 16:08:30
Rumble,1,0,4,7,3,0.0,1.0,4.0,7.0,3.0,2025-05-09 16:08:30
Yorick,3,2,17,16,10,66.67,1.69,5.67,5.33,3.33,2025-05-09 16:08:30
Swain,1,0,5,5,2,0.0,1.4,5.0,5.0,2.0,2025-05-09 16:08:30
Malphite,1,0,4,10,5,0.0,0.9,4.0,10.0,5.0,2025-05-09 16:08:30
Singed,1,0,5,10,3,0.0,0.8,5.0,10.0,3.0,2025-05-09 16:08:30
Zyra,1,1,21,3,12,100.0,11.0,21.0,3.0,12.0,2025-05-09 16:08:30
Maokai,1,0,12,2,8,0.0,10.0,12.0,2.0,8.0,2025-05-09 16:08:30
Graves,1,1,5,0,1,100.0,6.0,5.0,0.0,1.0,2025-05-09 16:08:30
Sylas,1,1,8,2,4,100.0,6.0,8.0,2.0,4.0,2025-05-09 16:08:30
