opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Belveth,1,1,4,1,16,100.0,20.0,4.0,1.0,16.0,2025-05-09 16:08:30
Ekko,1,1,2,0,7,100.0,9.0,2.0,0.0,7.0,2025-05-09 16:08:30
Lulu,5,4,11,23,70,80.0,3.52,2.2,4.6,14.0,2025-05-09 16:08:30
Anivia,1,0,1,5,1,0.0,0.4,1.0,5.0,1.0,2025-05-09 16:08:30
Vi,2,1,7,7,20,50.0,3.86,3.5,3.5,10.0,2025-05-09 16:08:30
Pantheon,9,3,22,60,100,33.33,2.03,2.44,6.67,11.11,2025-05-09 16:08:30
Rell,13,3,32,81,153,23.08,2.28,2.46,6.23,11.77,2025-05-09 16:08:30
Milio,2,0,5,7,11,0.0,2.29,2.5,3.5,5.5,2025-05-09 16:08:30
Lee Sin,3,1,23,10,24,33.33,4.7,7.67,3.33,8.0,2025-05-09 16:08:30
Azir,2,1,5,7,8,50.0,1.86,2.5,3.5,4.0,2025-05-09 16:08:30
Jarvan Iv,3,2,13,14,44,66.67,4.07,4.33,4.67,14.67,2025-05-09 16:08:30
Zilean,1,0,11,4,12,0.0,5.75,11.0,4.0,12.0,2025-05-09 16:08:30
Naafiri,3,1,19,16,18,33.33,2.31,6.33,5.33,6.0,2025-05-09 16:08:30
Qiyana,1,1,5,1,17,100.0,22.0,5.0,1.0,17.0,2025-05-09 16:08:30
Volibear,1,0,3,7,8,0.0,1.57,3.0,7.0,8.0,2025-05-09 16:08:30
Nautilus,3,2,15,22,37,66.67,2.36,5.0,7.33,12.33,2025-05-09 16:08:30
Camille,5,4,19,25,46,80.0,2.6,3.8,5.0,9.2,2025-05-09 16:08:30
Leona,3,1,4,27,54,33.33,2.15,1.33,9.0,18.0,2025-05-09 16:08:30
Darius,2,1,4,11,16,50.0,1.82,2.0,5.5,8.0,2025-05-09 16:08:30
Sylas,1,1,8,9,13,100.0,2.33,8.0,9.0,13.0,2025-05-09 16:08:30
Jayce,1,1,6,0,10,100.0,16.0,6.0,0.0,10.0,2025-05-09 16:08:30
Yasuo,1,1,6,3,13,100.0,6.33,6.0,3.0,13.0,2025-05-09 16:08:30
Ambessa,2,2,12,3,21,100.0,11.0,6.0,1.5,10.5,2025-05-09 16:08:30
Trundle,3,1,8,17,22,33.33,1.76,2.67,5.67,7.33,2025-05-09 16:08:30
Tryndamere,3,2,11,4,9,66.67,5.0,3.67,1.33,3.0,2025-05-09 16:08:30
Heimerdinger,1,1,6,0,4,100.0,10.0,6.0,0.0,4.0,2025-05-09 16:08:30
