opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Volibear,2,2,16,12,24,100.0,3.33,8.0,6.0,12.0,2025-05-09 16:08:30
Xin Zhao,4,0,24,33,24,0.0,1.45,6.0,8.25,6.0,2025-05-09 16:08:30
Naafiri,9,6,81,53,74,66.67,2.92,9.0,5.89,8.22,2025-05-09 16:08:30
Taliyah,3,1,14,18,17,33.33,1.72,4.67,6.0,5.67,2025-05-09 16:08:30
Belveth,1,0,7,5,2,0.0,1.8,7.0,5.0,2.0,2025-05-09 16:08:30
Gwen,2,2,11,14,23,100.0,2.43,5.5,7.0,11.5,2025-05-09 16:08:30
Zed,2,2,18,3,16,100.0,11.33,9.0,1.5,8.0,2025-05-09 16:08:30
Rammus,4,0,38,40,24,0.0,1.55,9.5,10.0,6.0,2025-05-09 16:08:30
Rengar,3,1,28,11,19,33.33,4.27,9.33,3.67,6.33,2025-05-09 16:08:30
Viego,6,2,32,33,46,33.33,2.36,5.33,5.5,7.67,2025-05-09 16:08:30
Kayn,6,1,41,37,30,16.67,1.92,6.83,6.17,5.0,2025-05-09 16:08:30
Dr. Mundo,2,0,11,10,8,0.0,1.9,5.5,5.0,4.0,2025-05-09 16:08:30
Shaco,1,1,14,2,7,100.0,10.5,14.0,2.0,7.0,2025-05-09 16:08:30
Kindred,3,3,35,15,31,100.0,4.4,11.67,5.0,10.33,2025-05-09 16:08:30
Lillia,2,0,3,10,3,0.0,0.6,1.5,5.0,1.5,2025-05-09 16:08:30
Ekko,3,3,40,11,23,100.0,5.73,13.33,3.67,7.67,2025-05-09 16:08:30
Vi,3,2,19,16,24,66.67,2.69,6.33,5.33,8.0,2025-05-09 16:08:30
Skarner,2,1,28,14,17,50.0,3.21,14.0,7.0,8.5,2025-05-09 16:08:30
Reksai,1,0,5,7,4,0.0,1.29,5.0,7.0,4.0,2025-05-09 16:08:30
Jarvan Iv,3,2,40,16,19,66.67,3.69,13.33,5.33,6.33,2025-05-09 16:08:30
Lee Sin,6,3,44,24,32,50.0,3.17,7.33,4.0,5.33,2025-05-09 16:08:30
Qiyana,1,0,6,9,9,0.0,1.67,6.0,9.0,9.0,2025-05-09 16:08:30
Nidalee,3,1,17,8,16,33.33,4.12,5.67,2.67,5.33,2025-05-09 16:08:30
Master Yi,1,1,12,1,6,100.0,18.0,12.0,1.0,6.0,2025-05-09 16:08:30
Wukong,1,1,9,1,8,100.0,17.0,9.0,1.0,8.0,2025-05-09 16:08:30
KhaZix,1,1,20,3,10,100.0,10.0,20.0,3.0,10.0,2025-05-09 16:08:30
Diana,1,1,13,5,12,100.0,5.0,13.0,5.0,12.0,2025-05-09 16:08:30
Talon,2,1,16,9,7,50.0,2.56,8.0,4.5,3.5,2025-05-09 16:08:30
Warwick,1,0,10,7,7,0.0,2.43,10.0,7.0,7.0,2025-05-09 16:08:30
Fiddlesticks,1,1,13,4,11,100.0,6.0,13.0,4.0,11.0,2025-05-09 16:08:30
Darius,1,0,0,2,1,0.0,0.5,0.0,2.0,1.0,2025-05-09 16:08:30
Udyr,1,1,19,4,5,100.0,6.0,19.0,4.0,5.0,2025-05-09 16:08:30
Nocturne,1,0,1,6,3,0.0,0.67,1.0,6.0,3.0,2025-05-09 16:08:30
Singed,1,1,10,5,5,100.0,3.0,10.0,5.0,5.0,2025-05-09 16:08:30
