opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Qiyana,2,2,13,8,16,100.0,3.62,6.5,4.0,8.0,2025-05-09 16:08:30
Lee Sin,6,5,51,22,60,83.33,5.05,8.5,3.67,10.0,2025-05-09 16:08:30
Volibear,1,0,4,11,5,0.0,0.82,4.0,11.0,5.0,2025-05-09 16:08:30
KhaZix,4,2,21,22,30,50.0,2.32,5.25,5.5,7.5,2025-05-09 16:08:30
Jarvan Iv,7,2,43,41,65,28.57,2.63,6.14,5.86,9.29,2025-05-09 16:08:30
Graves,4,4,33,17,61,100.0,5.53,8.25,4.25,15.25,2025-05-09 16:08:30
Jax,2,0,11,14,25,0.0,2.57,5.5,7.0,12.5,2025-05-09 16:08:30
Naafiri,6,2,36,36,33,33.33,1.92,6.0,6.0,5.5,2025-05-09 16:08:30
Hecarim,7,3,43,35,57,42.86,2.86,6.14,5.0,8.14,2025-05-09 16:08:30
Lillia,6,3,45,46,81,50.0,2.74,7.5,7.67,13.5,2025-05-09 16:08:30
Kindred,4,4,30,20,53,100.0,4.15,7.5,5.0,13.25,2025-05-09 16:08:30
Galio,1,0,5,10,14,0.0,1.9,5.0,10.0,14.0,2025-05-09 16:08:30
Ekko,2,1,24,8,27,50.0,6.38,12.0,4.0,13.5,2025-05-09 16:08:30
Karthus,3,2,25,12,39,66.67,5.33,8.33,4.0,13.0,2025-05-09 16:08:30
Darius,3,0,26,29,17,0.0,1.48,8.67,9.67,5.67,2025-05-09 16:08:30
Belveth,2,2,19,6,14,100.0,5.5,9.5,3.0,7.0,2025-05-09 16:08:30
Dr. Mundo,1,1,4,7,16,100.0,2.86,4.0,7.0,16.0,2025-05-09 16:08:30
Vi,5,2,20,23,30,40.0,2.17,4.0,4.6,6.0,2025-05-09 16:08:30
Evelynn,1,0,18,10,19,0.0,3.7,18.0,10.0,19.0,2025-05-09 16:08:30
Zyra,1,0,5,8,14,0.0,2.38,5.0,8.0,14.0,2025-05-09 16:08:30
Shaco,1,0,1,5,2,0.0,0.6,1.0,5.0,2.0,2025-05-09 16:08:30
Rammus,2,1,14,10,20,50.0,3.4,7.0,5.0,10.0,2025-05-09 16:08:30
Udyr,1,0,10,4,13,0.0,5.75,10.0,4.0,13.0,2025-05-09 16:08:30
Master Yi,1,1,9,3,7,100.0,5.33,9.0,3.0,7.0,2025-05-09 16:08:30
Zed,3,1,14,14,11,33.33,1.79,4.67,4.67,3.67,2025-05-09 16:08:30
Viego,3,1,14,21,17,33.33,1.48,4.67,7.0,5.67,2025-05-09 16:08:30
Reksai,1,1,10,4,15,100.0,6.25,10.0,4.0,15.0,2025-05-09 16:08:30
Nocturne,2,0,8,16,18,0.0,1.62,4.0,8.0,9.0,2025-05-09 16:08:30
Gragas,2,1,12,8,13,50.0,3.12,6.0,4.0,6.5,2025-05-09 16:08:30
Kayn,3,2,22,13,36,66.67,4.46,7.33,4.33,12.0,2025-05-09 16:08:30
Renekton,1,1,6,9,6,100.0,1.33,6.0,9.0,6.0,2025-05-09 16:08:30
Nidalee,1,0,3,11,7,0.0,0.91,3.0,11.0,7.0,2025-05-09 16:08:30
Amumu,1,1,13,3,13,100.0,8.67,13.0,3.0,13.0,2025-05-09 16:08:30
Poppy,1,1,9,2,16,100.0,12.5,9.0,2.0,16.0,2025-05-09 16:08:30
Gwen,1,1,12,7,15,100.0,3.86,12.0,7.0,15.0,2025-05-09 16:08:30
Talon,1,1,4,1,5,100.0,9.0,4.0,1.0,5.0,2025-05-09 16:08:30
Sejuani,1,1,5,4,13,100.0,4.5,5.0,4.0,13.0,2025-05-09 16:08:30
Sett,1,1,4,2,5,100.0,4.5,4.0,2.0,5.0,2025-05-09 16:08:30
Diana,1,1,4,0,4,100.0,8.0,4.0,0.0,4.0,2025-05-09 16:08:30
