opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Sona,4,1,4,26,41,25.0,1.73,1.0,6.5,10.25,2025-05-09 16:08:30
Rell,11,8,40,58,175,72.73,3.71,3.64,5.27,15.91,2025-05-09 16:08:30
Zyra,3,2,8,15,52,66.67,4.0,2.67,5.0,17.33,2025-05-09 16:08:30
Alistar,6,3,18,33,91,50.0,3.3,3.0,5.5,15.17,2025-05-09 16:08:30
Janna,8,5,17,25,94,62.5,4.44,2.12,3.12,11.75,2025-05-09 16:08:30
Rakan,7,4,22,45,94,57.14,2.58,3.14,6.43,13.43,2025-05-09 16:08:30
Jarvan Iv,2,0,0,8,24,0.0,3.0,0.0,4.0,12.0,2025-05-09 16:08:30
Nautilus,8,5,17,49,112,62.5,2.63,2.12,6.12,14.0,2025-05-09 16:08:30
Pantheon,4,1,15,25,67,25.0,3.28,3.75,6.25,16.75,2025-05-09 16:08:30
Nami,7,4,25,41,124,57.14,3.63,3.57,5.86,17.71,2025-05-09 16:08:30
Karma,9,6,20,39,126,66.67,3.74,2.22,4.33,14.0,2025-05-09 16:08:30
Zilean,5,2,12,20,70,40.0,4.1,2.4,4.0,14.0,2025-05-09 16:08:30
Thresh,8,3,22,44,121,37.5,3.25,2.75,5.5,15.12,2025-05-09 16:08:30
Lulu,7,2,23,42,77,28.57,2.38,3.29,6.0,11.0,2025-05-09 16:08:30
Lux,2,2,4,8,40,100.0,5.5,2.0,4.0,20.0,2025-05-09 16:08:30
Senna,5,1,18,28,53,20.0,2.54,3.6,5.6,10.6,2025-05-09 16:08:30
Braum,2,0,7,13,27,0.0,2.62,3.5,6.5,13.5,2025-05-09 16:08:30
Ekko,1,0,2,9,2,0.0,0.44,2.0,9.0,2.0,2025-05-09 16:08:30
LeBlanc,1,1,2,6,31,100.0,5.5,2.0,6.0,31.0,2025-05-09 16:08:30
Morgana,2,2,9,11,25,100.0,3.09,4.5,5.5,12.5,2025-05-09 16:08:30
Leona,4,3,13,18,60,75.0,4.06,3.25,4.5,15.0,2025-05-09 16:08:30
Yuumi,2,1,0,11,37,50.0,3.36,0.0,5.5,18.5,2025-05-09 16:08:30
Seraphine,1,1,1,3,11,100.0,4.0,1.0,3.0,11.0,2025-05-09 16:08:30
Anivia,1,1,6,5,16,100.0,4.4,6.0,5.0,16.0,2025-05-09 16:08:30
Neeko,2,1,1,13,17,50.0,1.38,0.5,6.5,8.5,2025-05-09 16:08:30
Maokai,2,1,8,14,29,50.0,2.64,4.0,7.0,14.5,2025-05-09 16:08:30
Pyke,6,3,18,27,83,50.0,3.74,3.0,4.5,13.83,2025-05-09 16:08:30
Blitzcrank,2,2,3,12,47,100.0,4.17,1.5,6.0,23.5,2025-05-09 16:08:30
Singed,1,1,3,1,1,100.0,4.0,3.0,1.0,1.0,2025-05-09 16:08:30
Ryze,1,0,3,9,21,0.0,2.67,3.0,9.0,21.0,2025-05-09 16:08:30
Zoe,2,0,7,18,20,0.0,1.5,3.5,9.0,10.0,2025-05-09 16:08:30
Soraka,1,1,2,1,10,100.0,12.0,2.0,1.0,10.0,2025-05-09 16:08:30
Poppy,2,2,7,6,25,100.0,5.33,3.5,3.0,12.5,2025-05-09 16:08:30
Mel,1,0,0,5,13,0.0,2.6,0.0,5.0,13.0,2025-05-09 16:08:30
Renata,1,1,3,3,19,100.0,7.33,3.0,3.0,19.0,2025-05-09 16:08:30
Milio,1,1,8,4,23,100.0,7.75,8.0,4.0,23.0,2025-05-09 16:08:30
