opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Jhin,13,9,71,57,107,69.23,3.12,5.46,4.38,8.23,2025-05-09 16:08:30
Caitlyn,3,0,17,22,27,0.0,2.0,5.67,7.33,9.0,2025-05-09 16:08:30
Tristana,5,2,20,26,31,40.0,1.96,4.0,5.2,6.2,2025-05-09 16:08:30
Corki,7,3,27,41,53,42.86,1.95,3.86,5.86,7.57,2025-05-09 16:08:30
Miss Fortune,3,3,13,8,14,100.0,3.38,4.33,2.67,4.67,2025-05-09 16:08:30
Varus,8,4,45,53,53,50.0,1.85,5.62,6.62,6.62,2025-05-09 16:08:30
Hwei,2,2,14,12,19,100.0,2.75,7.0,6.0,9.5,2025-05-09 16:08:30
Ezreal,9,5,40,54,88,55.56,2.37,4.44,6.0,9.78,2025-05-09 16:08:30
Mel,1,0,4,4,3,0.0,1.75,4.0,4.0,3.0,2025-05-09 16:08:30
Aurora,1,0,1,7,12,0.0,1.86,1.0,7.0,12.0,2025-05-09 16:08:30
Veigar,1,1,6,3,21,100.0,9.0,6.0,3.0,21.0,2025-05-09 16:08:30
Kayle,1,0,4,7,13,0.0,2.43,4.0,7.0,13.0,2025-05-09 16:08:30
Aphelios,2,0,11,15,16,0.0,1.8,5.5,7.5,8.0,2025-05-09 16:08:30
Lucian,4,3,29,19,34,75.0,3.32,7.25,4.75,8.5,2025-05-09 16:08:30
KogMaw,3,1,11,19,21,33.33,1.68,3.67,6.33,7.0,2025-05-09 16:08:30
Kaisa,11,6,61,66,85,54.55,2.21,5.55,6.0,7.73,2025-05-09 16:08:30
Kalista,5,2,20,34,38,40.0,1.71,4.0,6.8,7.6,2025-05-09 16:08:30
Jinx,4,2,10,15,31,50.0,2.73,2.5,3.75,7.75,2025-05-09 16:08:30
Twitch,2,0,13,12,11,0.0,2.0,6.5,6.0,5.5,2025-05-09 16:08:30
Seraphine,1,1,7,3,7,100.0,4.67,7.0,3.0,7.0,2025-05-09 16:08:30
Sivir,2,1,8,5,13,50.0,4.2,4.0,2.5,6.5,2025-05-09 16:08:30
Smolder,2,0,15,7,22,0.0,5.29,7.5,3.5,11.0,2025-05-09 16:08:30
Viktor,2,1,3,9,26,50.0,3.22,1.5,4.5,13.0,2025-05-09 16:08:30
Xayah,2,0,10,22,6,0.0,0.73,5.0,11.0,3.0,2025-05-09 16:08:30
Elise,1,1,1,11,17,100.0,1.64,1.0,11.0,17.0,2025-05-09 16:08:30
Senna,1,1,2,3,9,100.0,3.67,2.0,3.0,9.0,2025-05-09 16:08:30
Vayne,1,0,6,14,13,0.0,1.36,6.0,14.0,13.0,2025-05-09 16:08:30
Chogath,1,1,4,10,6,100.0,1.0,4.0,10.0,6.0,2025-05-09 16:08:30
