opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Katarina,14,0,70,150,82,0.0,1.01,5.0,10.71,5.86
Azir,2,2,8,12,12,100.0,1.67,4.0,6.0,6.0
Taliyah,2,0,12,22,6,0.0,0.82,6.0,11.0,3.0
Syndra,8,0,36,68,16,0.0,0.76,4.5,8.5,2.0
Corki,4,4,44,20,32,100.0,3.8,11.0,5.0,8.0
Ryze,6,0,30,42,18,0.0,1.14,5.0,7.0,3.0
Kassadin,16,0,160,160,112,0.0,1.7,10.0,10.0,7.0
Sylas,4,0,8,36,4,0.0,0.33,2.0,9.0,1.0
Talon,2,2,16,4,4,100.0,5.0,8.0,2.0,2.0
Lucian,16,2,70,134,76,12.5,1.09,4.38,8.38,4.75
Malzahar,2,2,8,20,6,100.0,0.7,4.0,10.0,3.0
Ahri,2,2,22,12,20,100.0,3.5,11.0,6.0,10.0
Smolder,14,14,168,14,56,100.0,16.0,12.0,1.0,4.0
Galio,8,8,46,32,58,100.0,3.25,5.75,4.0,7.25
Twisted Fate,2,0,12,16,10,0.0,1.38,6.0,8.0,5.0
