opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Yunara,434,210,3070,2758,2474,48.39,2.01,7.07,6.35,5.7
Aphelios,326,152,2352,1718,1856,46.63,2.45,7.21,5.27,5.69
Jhin,462,250,3508,2852,2532,54.11,2.12,7.59,6.17,5.48
Corki,294,138,1744,1552,1354,46.94,2.0,5.93,5.28,4.61
Veigar,36,10,104,96,156,27.78,2.71,2.89,2.67,4.33
Lucian,714,358,4714,4280,4258,50.14,2.1,6.6,5.99,5.96
Kaisa,426,208,3156,2544,2704,48.83,2.3,7.41,5.97,6.35
Sivir,294,100,1750,1750,1432,34.01,1.82,5.95,5.95,4.87
Karthus,84,30,508,500,456,35.71,1.93,6.05,5.95,5.43
Twitch,380,226,2756,2248,2374,59.47,2.28,7.25,5.92,6.25
Varus,402,208,2914,2620,2444,51.74,2.05,7.25,6.52,6.08
Zyra,48,20,318,226,142,41.67,2.04,6.62,4.71,2.96
Tristana,198,86,1282,1122,1100,43.43,2.12,6.47,5.67,5.56
Seraphine,76,18,538,478,280,23.68,1.71,7.08,6.29,3.68
Ezreal,760,414,5714,3834,3624,54.47,2.44,7.52,5.04,4.77
Miss Fortune,184,86,1104,974,956,46.74,2.11,6.0,5.29,5.2
Smolder,254,126,1710,1360,1260,49.61,2.18,6.73,5.35,4.96
Mel,198,120,1524,1228,1068,60.61,2.11,7.7,6.2,5.39
Senna,228,94,1482,1442,1210,41.23,1.87,6.5,6.32,5.31
Caitlyn,292,176,2196,1708,1566,60.27,2.2,7.52,5.85,5.36
Hwei,114,52,808,664,724,45.61,2.31,7.09,5.82,6.35
Lux,90,46,560,530,458,51.11,1.92,6.22,5.89,5.09
Ziggs,238,96,1858,1430,1308,40.34,2.21,7.81,6.01,5.5
Jinx,252,112,1748,1552,1630,44.44,2.18,6.94,6.16,6.47
KogMaw,126,46,884,716,680,36.51,2.18,7.02,5.68,5.4
Azir,12,10,58,144,30,83.33,0.61,4.83,12.0,2.5
Urgot,6,0,18,60,12,0.0,0.5,3.0,10.0,2.0
Kled,8,6,30,44,30,75.0,1.36,3.75,5.5,3.75
Zilean,12,12,36,72,108,100.0,2.0,3.0,6.0,9.0
Ashe,198,110,1322,1192,1168,55.56,2.09,6.68,6.02,5.9
Zeri,188,110,1258,944,1166,58.51,2.57,6.69,5.02,6.2
Syndra,8,2,58,42,36,25.0,2.24,7.25,5.25,4.5
Xerath,14,8,146,88,68,57.14,2.43,10.43,6.29,4.86
Kalista,72,48,532,304,360,66.67,2.93,7.39,4.22,5.0
Taliyah,10,0,52,84,70,0.0,1.45,5.2,8.4,7.0
Yasuo,60,30,490,426,418,50.0,2.13,8.17,7.1,6.97
Cassiopeia,6,0,12,30,0,0.0,0.4,2.0,5.0,0.0
Vayne,104,58,514,616,568,55.77,1.76,4.94,5.92,5.46
Viktor,20,16,86,108,124,80.0,1.94,4.3,5.4,6.2
Singed,16,16,144,48,32,100.0,3.67,9.0,3.0,2.0
Xayah,66,30,496,428,352,45.45,1.98,7.52,6.48,5.33
Samira,72,46,522,430,600,63.89,2.61,7.25,5.97,8.33
Yone,6,6,74,10,20,100.0,9.4,12.33,1.67,3.33
Aurelion Sol,26,0,276,204,148,0.0,2.08,10.62,7.85,5.69
VelKoz,4,4,32,14,22,100.0,3.86,8.0,3.5,5.5
Anivia,6,0,48,54,50,0.0,1.81,8.0,9.0,8.33
Brand,36,18,276,272,290,50.0,2.08,7.67,7.56,8.06
Tahm Kench,2,0,12,16,4,0.0,1.0,6.0,8.0,2.0
Nilah,90,50,372,596,562,55.56,1.57,4.13,6.62,6.24
Morgana,2,0,20,20,14,0.0,1.7,10.0,10.0,7.0
Karma,2,2,14,10,18,100.0,3.2,7.0,5.0,9.0
Zac,4,4,32,12,24,100.0,4.67,8.0,3.0,6.0
Aurora,2,2,10,12,14,100.0,2.0,5.0,6.0,7.0
Swain,26,2,208,252,204,7.69,1.63,8.0,9.69,7.85
Neeko,2,2,26,10,8,100.0,3.4,13.0,5.0,4.0
Ahri,2,2,34,12,14,100.0,4.0,17.0,6.0,7.0
Zed,2,2,10,22,16,100.0,1.18,5.0,11.0,8.0
Chogath,2,0,2,8,0,0.0,0.25,1.0,4.0,0.0
Nautilus,2,2,20,10,20,100.0,4.0,10.0,5.0,10.0
Vladimir,4,4,16,8,24,100.0,5.0,4.0,2.0,6.0
Sylas,4,0,24,32,12,0.0,1.12,6.0,8.0,3.0
Tryndamere,8,0,104,48,32,0.0,2.83,13.0,6.0,4.0
Akshan,4,2,36,14,14,50.0,3.57,9.0,3.5,3.5
LeBlanc,2,2,2,2,2,100.0,2.0,1.0,1.0,1.0
Heimerdinger,8,8,24,8,0,100.0,3.0,3.0,1.0,0.0
Fiora,4,4,28,28,44,100.0,2.57,7.0,7.0,11.0
Malzahar,4,4,42,14,16,100.0,4.14,10.5,3.5,4.0
Olaf,2,0,0,10,12,0.0,1.2,0.0,5.0,6.0
Kayle,12,0,36,60,48,0.0,1.4,3.0,5.0,4.0
Sion,2,2,24,20,14,100.0,1.9,12.0,10.0,7.0
Rengar,2,0,18,16,10,0.0,1.75,9.0,8.0,5.0
