opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
KSante,16,16,112,80,240,100.0,4.4,7.0,5.0,15.0
Renekton,2,0,6,10,8,0.0,1.4,3.0,5.0,4.0
Dr. Mundo,10,0,0,70,50,0.0,0.71,0.0,7.0,5.0
Smolder,2,2,14,18,14,100.0,1.56,7.0,9.0,7.0
Aurora,8,8,48,48,80,100.0,2.67,6.0,6.0,10.0
Hwei,2,2,8,2,12,100.0,10.0,4.0,1.0,6.0
Xerath,6,6,24,0,66,100.0,90.0,4.0,0.0,11.0
Talon,2,2,4,16,10,100.0,0.88,2.0,8.0,5.0
Ekko,2,0,28,20,48,0.0,3.8,14.0,10.0,24.0
