opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Jinx,24,22,20,122,284,91.67,2.49,0.83,5.08,11.83
Draven,12,0,24,48,120,0.0,3.0,2.0,4.0,10.0
Jhin,44,14,236,242,398,31.82,2.62,5.36,5.5,9.05
Varus,8,4,28,16,64,50.0,5.75,3.5,2.0,8.0
Ziggs,10,10,0,40,170,100.0,4.25,0.0,4.0,17.0
Lucian,12,6,12,34,68,50.0,2.35,1.0,2.83,5.67
Vayne,4,4,4,8,56,100.0,7.5,1.0,2.0,14.0
Senna,2,0,14,12,28,0.0,3.5,7.0,6.0,14.0
Karma,2,2,6,2,24,100.0,15.0,3.0,1.0,12.0
Sivir,6,0,22,38,30,0.0,1.37,3.67,6.33,5.0
Smolder,8,8,22,10,64,100.0,8.6,2.75,1.25,8.0
Tristana,12,0,36,60,120,0.0,2.6,3.0,5.0,10.0
Caitlyn,2,0,4,4,20,0.0,6.0,2.0,2.0,10.0
Zeri,8,8,22,18,128,100.0,8.33,2.75,2.25,16.0
VelKoz,4,0,4,18,42,0.0,2.56,1.0,4.5,10.5
Ezreal,20,8,70,70,204,40.0,3.91,3.5,3.5,10.2
Vladimir,2,0,2,6,24,0.0,4.33,1.0,3.0,12.0
Xayah,10,10,40,70,220,100.0,3.71,4.0,7.0,22.0
Nilah,8,8,36,16,100,100.0,8.5,4.5,2.0,12.5
Corki,10,0,10,0,20,0.0,30.0,1.0,0.0,2.0
Katarina,2,0,4,10,6,0.0,1.0,2.0,5.0,3.0
