opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Azir,66,38,380,356,444,57.58,2.31,5.76,5.39,6.73
Swain,46,24,282,306,382,52.17,2.17,6.13,6.65,8.3
Malphite,220,136,1332,1102,1470,61.82,2.54,6.05,5.01,6.68
Lissandra,8,4,32,44,28,50.0,1.36,4.0,5.5,3.5
Chogath,64,18,366,412,370,28.12,1.79,5.72,6.44,5.78
Jax,6,6,36,48,78,100.0,2.38,6.0,8.0,13.0
Nidalee,8,0,22,52,52,0.0,1.42,2.75,6.5,6.5
Aurora,82,48,552,502,538,58.54,2.17,6.73,6.12,6.56
Ambessa,98,40,316,474,538,40.82,1.8,3.22,4.84,5.49
Gnar,106,86,716,580,690,81.13,2.42,6.75,5.47,6.51
Gragas,64,40,402,308,406,62.5,2.62,6.28,4.81,6.34
Rumble,16,8,60,84,70,50.0,1.55,3.75,5.25,4.38
Zed,8,4,44,50,50,50.0,1.88,5.5,6.25,6.25
Shen,56,22,264,332,268,39.29,1.6,4.71,5.93,4.79
Teemo,26,22,94,102,126,84.62,2.16,3.62,3.92,4.85
Kennen,48,24,262,188,204,50.0,2.48,5.46,3.92,4.25
Nasus,16,8,92,96,90,50.0,1.9,5.75,6.0,5.62
Yasuo,18,0,76,144,100,0.0,1.22,4.22,8.0,5.56
Urgot,10,10,68,36,48,100.0,3.22,6.8,3.6,4.8
Quinn,6,6,78,36,72,100.0,4.17,13.0,6.0,12.0
Renekton,20,10,30,122,110,50.0,1.15,1.5,6.1,5.5
Dr. Mundo,28,16,148,94,128,57.14,2.94,5.29,3.36,4.57
Fiora,20,6,138,86,102,30.0,2.79,6.9,4.3,5.1
Riven,24,6,150,120,114,25.0,2.2,6.25,5.0,4.75
Ahri,6,4,42,36,40,66.67,2.28,7.0,6.0,6.67
Reksai,2,2,12,10,16,100.0,2.8,6.0,5.0,8.0
Aatrox,12,0,68,98,38,0.0,1.08,5.67,8.17,3.17
Singed,8,8,48,32,88,100.0,4.25,6.0,4.0,11.0
Yone,16,0,44,134,114,0.0,1.18,2.75,8.38,7.12
Akali,62,8,288,448,206,12.9,1.1,4.65,7.23,3.32
Gangplank,24,18,156,128,200,75.0,2.78,6.5,5.33,8.33
Ornn,44,26,246,286,390,59.09,2.22,5.59,6.5,8.86
Vladimir,46,32,322,218,280,69.57,2.76,7.0,4.74,6.09
Sion,30,18,148,108,202,60.0,3.24,4.93,3.6,6.73
KSante,16,10,40,52,34,62.5,1.42,2.5,3.25,2.12
Irelia,14,12,74,114,90,85.71,1.44,5.29,8.14,6.43
Lux,2,2,4,16,4,100.0,0.5,2.0,8.0,2.0
Kassadin,2,0,30,18,20,0.0,2.78,15.0,9.0,10.0
Olaf,4,2,20,22,28,50.0,2.18,5.0,5.5,7.0
Udyr,4,2,24,36,24,50.0,1.33,6.0,9.0,6.0
Jayce,22,6,90,156,72,27.27,1.04,4.09,7.09,3.27
Mordekaiser,10,10,120,68,88,100.0,3.06,12.0,6.8,8.8
Kayle,24,10,126,76,86,41.67,2.79,5.25,3.17,3.58
Poppy,8,0,28,64,54,0.0,1.28,3.5,8.0,6.75
Orianna,2,2,8,14,16,100.0,1.71,4.0,7.0,8.0
Graves,10,0,110,120,50,0.0,1.33,11.0,12.0,5.0
Sett,20,12,126,128,138,60.0,2.06,6.3,6.4,6.9
Kindred,14,14,42,42,56,100.0,2.33,3.0,3.0,4.0
Varus,12,12,84,48,12,100.0,2.0,7.0,4.0,1.0
Gwen,28,18,92,176,216,64.29,1.75,3.29,6.29,7.71
Camille,12,0,70,122,146,0.0,1.77,5.83,10.17,12.17
Wukong,2,0,12,14,6,0.0,1.29,6.0,7.0,3.0
Lulu,4,4,20,24,8,100.0,1.17,5.0,6.0,2.0
Heimerdinger,4,4,28,28,28,100.0,2.0,7.0,7.0,7.0
Garen,10,6,24,12,44,60.0,5.67,2.4,1.2,4.4
Warwick,14,14,102,142,88,100.0,1.34,7.29,10.14,6.29
Tahm Kench,2,2,28,14,18,100.0,3.29,14.0,7.0,9.0
Tryndamere,24,12,84,174,142,50.0,1.3,3.5,7.25,5.92
Taliyah,4,0,12,12,12,0.0,2.0,3.0,3.0,3.0
LeBlanc,2,0,0,18,0,0.0,0.0,0.0,9.0,0.0
Kled,12,6,42,78,26,50.0,0.87,3.5,6.5,2.17
Pantheon,12,0,0,60,12,0.0,0.2,0.0,5.0,1.0
Smolder,10,10,70,40,40,100.0,2.75,7.0,4.0,4.0
Volibear,10,6,50,60,84,60.0,2.23,5.0,6.0,8.4
Xin Zhao,6,0,42,60,60,0.0,1.7,7.0,10.0,10.0
Trundle,4,4,28,8,32,100.0,7.5,7.0,2.0,8.0
Rengar,2,0,26,8,20,0.0,5.75,13.0,4.0,10.0
Yunara,14,14,154,84,224,100.0,4.5,11.0,6.0,16.0
Darius,6,0,6,24,0,0.0,0.25,1.0,4.0,0.0
Akshan,2,0,6,22,12,0.0,0.82,3.0,11.0,6.0
Zac,2,0,6,24,8,0.0,0.58,3.0,12.0,4.0
