opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Yone,18,6,78,48,36,33.33,2.38,4.33,2.67,2.0
Twisted Fate,6,6,82,16,32,100.0,7.12,13.67,2.67,5.33
Aatrox,2,2,38,10,12,100.0,5.0,19.0,5.0,6.0
Corki,2,2,14,10,28,100.0,4.2,7.0,5.0,14.0
Ekko,4,0,40,40,24,0.0,1.6,10.0,10.0,6.0
Yasuo,2,0,22,20,8,0.0,1.5,11.0,10.0,4.0
Viktor,6,0,56,40,46,0.0,2.55,9.33,6.67,7.67
Swain,2,2,12,8,8,100.0,2.5,6.0,4.0,4.0
Galio,12,4,96,110,102,33.33,1.8,8.0,9.17,8.5
Mel,2,0,2,6,8,0.0,1.67,1.0,3.0,4.0
Twitch,2,0,6,10,0,0.0,0.6,3.0,5.0,0.0
Sylas,24,16,146,176,190,66.67,1.91,6.08,7.33,7.92
Zed,2,0,8,20,12,0.0,1.0,4.0,10.0,6.0
Vladimir,6,6,54,54,48,100.0,1.89,9.0,9.0,8.0
Malphite,2,0,2,10,14,0.0,1.6,1.0,5.0,7.0
Karma,6,6,30,42,24,100.0,1.29,5.0,7.0,4.0
Taliyah,6,2,18,12,24,33.33,3.5,3.0,2.0,4.0
Hwei,10,10,92,42,96,100.0,4.48,9.2,4.2,9.6
Annie,2,0,16,10,6,0.0,2.2,8.0,5.0,3.0
Qiyana,2,2,24,26,16,100.0,1.54,12.0,13.0,8.0
Azir,10,0,68,74,58,0.0,1.7,6.8,7.4,5.8
Lissandra,2,2,14,12,12,100.0,2.17,7.0,6.0,6.0
Vex,2,2,10,6,6,100.0,2.67,5.0,3.0,3.0
Aurelion Sol,4,4,52,12,28,100.0,6.67,13.0,3.0,7.0
Cassiopeia,10,0,10,40,0,0.0,0.25,1.0,4.0,0.0
Orianna,18,4,56,112,84,22.22,1.25,3.11,6.22,4.67
Nautilus,2,2,10,4,8,100.0,4.5,5.0,2.0,4.0
Irelia,2,0,0,2,6,0.0,3.0,0.0,1.0,3.0
Olaf,2,0,8,18,16,0.0,1.33,4.0,9.0,8.0
Ahri,2,2,32,24,20,100.0,2.17,16.0,12.0,10.0
Heimerdinger,2,0,2,10,2,0.0,0.4,1.0,5.0,1.0
Zoe,4,2,16,14,14,50.0,2.14,4.0,3.5,3.5
Syndra,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
