opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Bard,18,0,18,126,108,0.0,1.0,1.0,7.0,6.0
Alistar,8,8,16,32,88,100.0,3.25,2.0,4.0,11.0
Morgana,14,14,0,70,196,100.0,2.8,0.0,5.0,14.0
Braum,24,22,34,126,412,91.67,3.54,1.42,5.25,17.17
Rakan,8,0,30,38,44,0.0,1.95,3.75,4.75,5.5
Camille,8,8,32,40,224,100.0,6.4,4.0,5.0,28.0
Sona,20,20,108,72,244,100.0,4.89,5.4,3.6,12.2
Poppy,16,2,16,90,120,12.5,1.51,1.0,5.62,7.5
Rell,8,0,16,72,100,0.0,1.61,2.0,9.0,12.5
Janna,4,4,8,16,44,100.0,3.25,2.0,4.0,11.0
Nautilus,4,0,0,16,12,0.0,0.75,0.0,4.0,3.0
Karma,4,4,8,12,64,100.0,6.0,2.0,3.0,16.0
Lulu,10,10,14,64,190,100.0,3.19,1.4,6.4,19.0
Thresh,2,2,4,0,18,100.0,22.0,2.0,0.0,9.0
Neeko,10,0,66,88,90,0.0,1.77,6.6,8.8,9.0
