opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Riven,142,80,1056,944,728,56.34,1.89,7.44,6.65,5.13
Jax,158,82,996,1120,720,51.9,1.53,6.3,7.09,4.56
Renekton,110,50,720,610,606,45.45,2.17,6.55,5.55,5.51
Ambessa,158,96,1260,800,880,60.76,2.67,7.97,5.06,5.57
Gnar,62,12,420,524,390,19.35,1.55,6.77,8.45,6.29
Akali,40,24,278,292,286,60.0,1.93,6.95,7.3,7.15
Jayce,106,50,820,654,588,47.17,2.15,7.74,6.17,5.55
Malphite,158,92,1264,1056,1174,58.23,2.31,8.0,6.68,7.43
Heimerdinger,24,8,174,190,210,33.33,2.02,7.25,7.92,8.75
Urgot,80,46,470,584,558,57.5,1.76,5.88,7.3,6.97
Sett,48,18,272,306,350,37.5,2.03,5.67,6.38,7.29
Ornn,110,72,606,604,782,65.45,2.3,5.51,5.49,7.11
Mordekaiser,34,24,340,186,194,70.59,2.87,10.0,5.47,5.71
Ryze,36,10,200,206,228,27.78,2.08,5.56,5.72,6.33
Varus,20,12,110,126,146,60.0,2.03,5.5,6.3,7.3
Trundle,6,4,20,22,20,66.67,1.82,3.33,3.67,3.33
Yorick,98,56,706,628,714,57.14,2.26,7.2,6.41,7.29
Azir,16,6,112,146,124,37.5,1.62,7.0,9.12,7.75
Kennen,56,26,362,394,258,46.43,1.57,6.46,7.04,4.61
Irelia,66,18,410,468,388,27.27,1.71,6.21,7.09,5.88
Gangplank,122,64,1282,812,870,52.46,2.65,10.51,6.66,7.13
Aurora,46,18,348,364,292,39.13,1.76,7.57,7.91,6.35
Sion,88,34,602,594,538,38.64,1.92,6.84,6.75,6.11
Annie,2,2,2,4,6,100.0,2.0,1.0,2.0,3.0
Tryndamere,46,28,354,288,370,60.87,2.51,7.7,6.26,8.04
Nasus,30,24,186,148,284,80.0,3.18,6.2,4.93,9.47
Kled,60,40,360,322,444,66.67,2.5,6.0,5.37,7.4
Smolder,14,4,112,84,70,28.57,2.17,8.0,6.0,5.0
Aatrox,102,44,624,680,728,43.14,1.99,6.12,6.67,7.14
Yasuo,82,42,608,512,522,51.22,2.21,7.41,6.24,6.37
Camille,40,30,372,328,346,75.0,2.19,9.3,8.2,8.65
Gragas,60,16,486,348,344,26.67,2.39,8.1,5.8,5.73
Teemo,72,52,518,534,654,72.22,2.19,7.19,7.42,9.08
Yone,38,18,290,246,248,47.37,2.19,7.63,6.47,6.53
Gwen,24,2,82,144,100,8.33,1.26,3.42,6.0,4.17
Vladimir,62,38,404,354,332,61.29,2.08,6.52,5.71,5.35
KSante,70,30,354,484,412,42.86,1.58,5.06,6.91,5.89
Nidalee,12,12,70,80,108,100.0,2.23,5.83,6.67,9.0
Poppy,26,18,192,148,202,69.23,2.66,7.38,5.69,7.77
