opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Neeko,16,8,48,80,256,50.0,3.8,3.0,5.0,16.0
Senna,4,0,12,32,40,0.0,1.62,3.0,8.0,10.0
Fiddlesticks,4,4,0,4,16,100.0,4.0,0.0,1.0,4.0
Braum,10,0,20,64,102,0.0,1.91,2.0,6.4,10.2
Rakan,2,2,6,2,32,100.0,19.0,3.0,1.0,16.0
Nautilus,8,6,8,26,130,75.0,5.31,1.0,3.25,16.25
Teemo,4,4,12,20,48,100.0,3.0,3.0,5.0,12.0
Milio,6,4,16,24,92,66.67,4.5,2.67,4.0,15.33
Leona,2,0,4,4,10,0.0,3.5,2.0,2.0,5.0
Zyra,2,2,12,14,28,100.0,2.86,6.0,7.0,14.0
Zilean,4,0,4,32,20,0.0,0.75,1.0,8.0,5.0
Pantheon,4,0,8,40,84,0.0,2.3,2.0,10.0,21.0
Pyke,10,2,30,28,140,20.0,6.07,3.0,2.8,14.0
Sylas,6,0,24,42,60,0.0,2.0,4.0,7.0,10.0
Soraka,16,12,8,88,72,75.0,0.91,0.5,5.5,4.5
Karma,8,6,18,34,108,75.0,3.71,2.25,4.25,13.5
Swain,4,0,24,48,32,0.0,1.17,6.0,12.0,8.0
Seraphine,2,2,2,10,8,100.0,1.0,1.0,5.0,4.0
Blitzcrank,4,0,12,36,62,0.0,2.06,3.0,9.0,15.5
Lulu,2,2,8,4,42,100.0,12.5,4.0,2.0,21.0
Sona,6,0,12,66,90,0.0,1.55,2.0,11.0,15.0
Bard,2,2,0,6,36,100.0,6.0,0.0,3.0,18.0
Alistar,4,2,10,28,54,50.0,2.29,2.5,7.0,13.5
Nami,4,4,16,8,80,100.0,12.0,4.0,2.0,20.0
Taric,6,6,12,18,90,100.0,5.67,2.0,3.0,15.0
Janna,2,0,2,16,22,0.0,1.5,1.0,8.0,11.0
Shaco,2,2,8,8,20,100.0,3.5,4.0,4.0,10.0
