opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Rell,6,6,12,54,120,100.0,2.44,2.0,9.0,20.0
Leona,4,0,8,24,20,0.0,1.17,2.0,6.0,5.0
Syndra,4,0,0,20,24,0.0,1.2,0.0,5.0,6.0
Yuumi,10,2,22,106,102,20.0,1.17,2.2,10.6,10.2
Milio,6,0,18,44,50,0.0,1.55,3.0,7.33,8.33
Alistar,4,4,16,52,100,100.0,2.23,4.0,13.0,25.0
Karma,2,0,4,16,24,0.0,1.75,2.0,8.0,12.0
Senna,2,0,0,16,6,0.0,0.38,0.0,8.0,3.0
Pyke,10,0,40,50,60,0.0,2.0,4.0,5.0,6.0
Lulu,12,0,72,168,144,0.0,1.29,6.0,14.0,12.0
Thresh,4,0,32,22,30,0.0,2.82,8.0,5.5,7.5
