opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists
Samira,68,28,308,284,250,41.18,1.96,4.53,4.18,3.68
Sivir,490,230,2918,2426,2724,46.94,2.33,5.96,4.95,5.56
Annie,2,2,12,8,16,100.0,3.5,6.0,4.0,8.0
Twitch,282,138,1878,1594,1652,48.94,2.21,6.66,5.65,5.86
Jhin,1096,442,5766,6586,5790,40.33,1.75,5.26,6.01,5.28
Tristana,328,158,1786,1760,1756,48.17,2.01,5.45,5.37,5.35
Yunara,788,344,4830,4566,4528,43.65,2.05,6.13,5.79,5.75
Lux,132,46,626,930,584,34.85,1.3,4.74,7.05,4.42
Lucian,1036,498,5646,6318,6524,48.07,1.93,5.45,6.1,6.3
Draven,292,116,1792,1654,1710,39.73,2.12,6.14,5.66,5.86
Ezreal,786,400,4446,4054,4044,50.89,2.09,5.66,5.16,5.15
Corki,376,162,2414,1834,1854,43.09,2.33,6.42,4.88,4.93
Karthus,100,46,584,676,638,46.0,1.81,5.84,6.76,6.38
Zyra,32,16,176,148,208,50.0,2.59,5.5,4.62,6.5
Heimerdinger,32,28,282,134,196,87.5,3.57,8.81,4.19,6.12
Senna,314,138,1736,1804,1812,43.95,1.97,5.53,5.75,5.77
Xayah,240,142,1482,1284,1512,59.17,2.33,6.17,5.35,6.3
Varus,562,298,2896,2934,3020,53.02,2.02,5.15,5.22,5.37
Vayne,196,78,1124,1124,1084,39.8,1.96,5.73,5.73,5.53
Ziggs,154,68,780,762,670,44.16,1.9,5.06,4.95,4.35
Kaisa,756,388,4748,4142,4342,51.32,2.19,6.28,5.48,5.74
Kled,8,2,34,70,50,25.0,1.2,4.25,8.75,6.25
Yasuo,40,8,206,280,196,20.0,1.44,5.15,7.0,4.9
Aphelios,558,332,3860,2896,3306,59.5,2.47,6.92,5.19,5.92
Kalista,46,36,418,348,416,78.26,2.4,9.09,7.57,9.04
KogMaw,138,90,734,698,862,65.22,2.29,5.32,5.06,6.25
Karma,12,12,180,60,60,100.0,4.0,15.0,5.0,5.0
Mel,156,82,876,862,988,52.56,2.16,5.62,5.53,6.33
Morgana,20,8,102,88,172,40.0,3.11,5.1,4.4,8.6
Jinx,546,276,3440,2630,3164,50.55,2.51,6.3,4.82,5.79
Smolder,438,200,2656,2324,2380,45.66,2.17,6.06,5.31,5.43
Zeri,292,122,1586,1572,1516,41.78,1.97,5.43,5.38,5.19
Irelia,12,8,32,72,62,66.67,1.31,2.67,6.0,5.17
Hwei,98,44,498,454,414,44.9,2.01,5.08,4.63,4.22
Azir,4,0,12,16,4,0.0,1.0,3.0,4.0,1.0
Akshan,2,0,2,12,8,0.0,0.83,1.0,6.0,4.0
Ashe,380,220,2544,2168,2064,57.89,2.13,6.69,5.71,5.43
Miss Fortune,286,126,1980,1806,1796,44.06,2.09,6.92,6.31,6.28
Veigar,32,18,162,204,188,56.25,1.72,5.06,6.38,5.88
VelKoz,12,10,90,48,90,83.33,3.75,7.5,4.0,7.5
Swain,28,14,166,168,176,50.0,2.04,5.93,6.0,6.29
Diana,6,0,90,60,48,0.0,2.3,15.0,10.0,8.0
Syndra,26,18,116,110,74,69.23,1.73,4.46,4.23,2.85
Malphite,8,8,40,8,56,100.0,12.0,5.0,1.0,7.0
Soraka,2,0,14,4,8,0.0,5.5,7.0,2.0,4.0
Seraphine,58,40,290,248,270,68.97,2.26,5.0,4.28,4.66
Aurelion Sol,44,18,162,132,100,40.91,1.98,3.68,3.0,2.27
Yone,4,4,22,28,32,100.0,1.93,5.5,7.0,8.0
Viktor,42,22,262,190,220,52.38,2.54,6.24,4.52,5.24
Xerath,10,10,84,18,30,100.0,6.33,8.4,1.8,3.0
Sona,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0
Lissandra,2,0,30,14,18,0.0,3.43,15.0,7.0,9.0
Cassiopeia,36,8,48,180,136,22.22,1.02,1.33,5.0,3.78
Chogath,16,16,128,112,160,100.0,2.57,8.0,7.0,10.0
Nilah,96,70,580,468,566,72.92,2.45,6.04,4.88,5.9
Zilean,2,2,6,10,8,100.0,1.4,3.0,5.0,4.0
Vladimir,4,0,20,16,32,0.0,3.25,5.0,4.0,8.0
Malzahar,2,0,2,6,6,0.0,1.33,1.0,3.0,3.0
Anivia,2,2,12,6,12,100.0,4.0,6.0,3.0,6.0
Brand,26,8,114,158,176,30.77,1.84,4.38,6.08,6.77
Ahri,6,4,26,28,34,66.67,2.14,4.33,4.67,5.67
Neeko,4,0,24,36,24,0.0,1.33,6.0,9.0,6.0
Gwen,4,0,12,36,4,0.0,0.44,3.0,9.0,1.0
Vex,4,0,8,36,48,0.0,1.56,2.0,9.0,12.0
Kindred,2,2,6,6,8,100.0,2.33,3.0,3.0,4.0
Katarina,2,0,10,10,2,0.0,1.2,5.0,5.0,1.0
Ryze,6,0,12,36,12,0.0,0.67,2.0,6.0,2.0
Singed,2,2,18,14,8,100.0,1.86,9.0,7.0,4.0
Fiora,2,0,8,12,10,0.0,1.5,4.0,6.0,5.0
Ekko,2,0,18,16,4,0.0,1.38,9.0,8.0,2.0
Tryndamere,2,0,4,8,10,0.0,1.75,2.0,4.0,5.0
Qiyana,2,0,12,24,12,0.0,1.0,6.0,12.0,6.0
