opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Mel,2,0,2,12,4,0.0,0.5,1.0,6.0,2.0,2025-05-09 16:08:30
Vayne,1,1,13,3,6,100.0,6.33,13.0,3.0,6.0,2025-05-09 16:08:30
Sivir,1,1,11,8,7,100.0,2.25,11.0,8.0,7.0,2025-05-09 16:08:30
Varus,2,0,9,11,8,0.0,1.55,4.5,5.5,4.0,2025-05-09 16:08:30
Caitlyn,1,0,2,6,3,0.0,0.83,2.0,6.0,3.0,2025-05-09 16:08:30
Seraphine,1,1,10,3,2,100.0,4.0,10.0,3.0,2.0,2025-05-09 16:08:30
Aphelios,1,0,5,11,8,0.0,1.18,5.0,11.0,8.0,2025-05-09 16:08:30
Lucian,4,1,33,32,15,25.0,1.5,8.25,8.0,3.75,2025-05-09 16:08:30
Corki,2,1,6,7,5,50.0,1.57,3.0,3.5,2.5,2025-05-09 16:08:30
Ezreal,1,1,4,2,3,100.0,3.5,4.0,2.0,3.0,2025-05-09 16:08:30
Jhin,3,2,23,16,14,66.67,2.31,7.67,5.33,4.67,2025-05-09 16:08:30
Kaisa,2,2,4,24,30,100.0,1.42,2.0,12.0,15.0,2025-05-09 16:08:30
Miss Fortune,2,0,16,16,10,0.0,1.62,8.0,8.0,5.0,2025-05-09 16:08:30
Swain,1,1,4,2,10,100.0,7.0,4.0,2.0,10.0,2025-05-09 16:08:30
Draven,1,1,6,7,7,100.0,1.86,6.0,7.0,7.0,2025-05-09 16:08:30
Samira,1,0,6,9,4,0.0,1.11,6.0,9.0,4.0,2025-05-09 16:08:30
Ashe,2,0,13,10,10,0.0,2.3,6.5,5.0,5.0,2025-05-09 16:08:30
Zilean,1,0,7,6,8,0.0,2.5,7.0,6.0,8.0,2025-05-09 16:08:30
Smolder,1,0,3,7,6,0.0,1.29,3.0,7.0,6.0,2025-05-09 16:08:30
Syndra,1,0,8,6,4,0.0,2.0,8.0,6.0,4.0,2025-05-09 16:08:30
