opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Taliyah,11,6,70,43,35,54.55,2.44,6.36,3.91,3.18,2025-05-09 16:08:30
Quinn,4,4,34,34,56,100.0,2.65,8.5,8.5,14.0,2025-05-09 16:08:30
Diana,3,1,17,19,16,33.33,1.74,5.67,6.33,5.33,2025-05-09 16:08:30
Yasuo,9,4,64,46,69,44.44,2.89,7.11,5.11,7.67,2025-05-09 16:08:30
Gnar,2,0,10,12,10,0.0,1.67,5.0,6.0,5.0,2025-05-09 16:08:30
Bard,1,0,0,8,9,0.0,1.12,0.0,8.0,9.0,2025-05-09 16:08:30
Sion,2,2,8,16,22,100.0,1.88,4.0,8.0,11.0,2025-05-09 16:08:30
Ahri,8,2,36,36,50,25.0,2.39,4.5,4.5,6.25,2025-05-09 16:08:30
Orianna,7,3,13,44,51,42.86,1.45,1.86,6.29,7.29,2025-05-09 16:08:30
Syndra,5,3,18,19,19,60.0,1.95,3.6,3.8,3.8,2025-05-09 16:08:30
Viktor,5,4,32,36,57,80.0,2.47,6.4,7.2,11.4,2025-05-09 16:08:30
Twisted Fate,6,5,48,20,58,83.33,5.3,8.0,3.33,9.67,2025-05-09 16:08:30
Gwen,2,0,4,4,2,0.0,1.5,2.0,2.0,1.0,2025-05-09 16:08:30
Corki,5,5,45,29,60,100.0,3.62,9.0,5.8,12.0,2025-05-09 16:08:30
Neeko,2,0,8,20,36,0.0,2.2,4.0,10.0,18.0,2025-05-09 16:08:30
Sylas,6,2,25,37,37,33.33,1.68,4.17,6.17,6.17,2025-05-09 16:08:30
Lucian,4,0,10,18,10,0.0,1.11,2.5,4.5,2.5,2025-05-09 16:08:30
LeBlanc,2,1,8,10,3,50.0,1.1,4.0,5.0,1.5,2025-05-09 16:08:30
Galio,8,6,50,37,65,75.0,3.11,6.25,4.62,8.12,2025-05-09 16:08:30
Xerath,8,4,41,36,48,50.0,2.47,5.12,4.5,6.0,2025-05-09 16:08:30
Lux,5,4,25,21,55,80.0,3.81,5.0,4.2,11.0,2025-05-09 16:08:30
Yone,14,9,111,84,145,64.29,3.05,7.93,6.0,10.36,2025-05-09 16:08:30
Aurora,3,2,16,27,24,66.67,1.48,5.33,9.0,8.0,2025-05-09 16:08:30
Heimerdinger,1,0,4,5,6,0.0,2.0,4.0,5.0,6.0,2025-05-09 16:08:30
Ambessa,3,1,8,22,19,33.33,1.23,2.67,7.33,6.33,2025-05-09 16:08:30
Renekton,1,0,2,5,0,0.0,0.4,2.0,5.0,0.0,2025-05-09 16:08:30
Fiora,1,0,3,6,4,0.0,1.17,3.0,6.0,4.0,2025-05-09 16:08:30
Vladimir,1,0,1,4,7,0.0,2.0,1.0,4.0,7.0,2025-05-09 16:08:30
Samira,2,0,2,14,4,0.0,0.43,1.0,7.0,2.0,2025-05-09 16:08:30
Hwei,2,0,8,11,11,0.0,1.73,4.0,5.5,5.5,2025-05-09 16:08:30
Tristana,1,0,6,7,5,0.0,1.57,6.0,7.0,5.0,2025-05-09 16:08:30
Azir,7,5,52,51,60,71.43,2.2,7.43,7.29,8.57,2025-05-09 16:08:30
Sett,2,0,4,18,8,0.0,0.67,2.0,9.0,4.0,2025-05-09 16:08:30
Mel,6,1,23,34,33,16.67,1.65,3.83,5.67,5.5,2025-05-09 16:08:30
Ryze,1,1,5,4,11,100.0,4.0,5.0,4.0,11.0,2025-05-09 16:08:30
Malzahar,3,2,22,17,23,66.67,2.65,7.33,5.67,7.67,2025-05-09 16:08:30
Karma,2,2,6,12,44,100.0,4.17,3.0,6.0,22.0,2025-05-09 16:08:30
Katarina,5,4,40,34,47,80.0,2.56,8.0,6.8,9.4,2025-05-09 16:08:30
Cassiopeia,2,1,17,9,8,50.0,2.78,8.5,4.5,4.0,2025-05-09 16:08:30
Zed,8,4,64,64,102,50.0,2.59,8.0,8.0,12.75,2025-05-09 16:08:30
VelKoz,3,0,8,27,14,0.0,0.81,2.67,9.0,4.67,2025-05-09 16:08:30
Alistar,2,2,10,10,58,100.0,6.8,5.0,5.0,29.0,2025-05-09 16:08:30
Akali,2,0,8,9,13,0.0,2.33,4.0,4.5,6.5,2025-05-09 16:08:30
