opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Qiyana,5,2,55,40,52,40.0,2.67,11.0,8.0,10.4,2025-05-09 16:08:30
Lillia,8,5,76,37,47,62.5,3.32,9.5,4.62,5.88,2025-05-09 16:08:30
Xin Zhao,13,7,126,66,117,53.85,3.68,9.69,5.08,9.0,2025-05-09 16:08:30
Gwen,6,3,37,37,37,50.0,2.0,6.17,6.17,6.17,2025-05-09 16:08:30
Taliyah,1,1,5,2,10,100.0,7.5,5.0,2.0,10.0,2025-05-09 16:08:30
Vi,7,5,52,27,54,71.43,3.93,7.43,3.86,7.71,2025-05-09 16:08:30
Nocturne,4,0,24,23,12,0.0,1.57,6.0,5.75,3.0,2025-05-09 16:08:30
Orianna,2,0,4,16,2,0.0,0.38,2.0,8.0,1.0,2025-05-09 16:08:30
Shen,2,2,30,8,18,100.0,6.0,15.0,4.0,9.0,2025-05-09 16:08:30
Nunu & Willump,3,1,22,23,9,33.33,1.35,7.33,7.67,3.0,2025-05-09 16:08:30
Jarvan Iv,2,1,14,8,12,50.0,3.25,7.0,4.0,6.0,2025-05-09 16:08:30
Fiddlesticks,5,4,56,28,47,80.0,3.68,11.2,5.6,9.4,2025-05-09 16:08:30
Volibear,3,2,46,8,16,66.67,7.75,15.33,2.67,5.33,2025-05-09 16:08:30
Morgana,1,1,13,2,6,100.0,9.5,13.0,2.0,6.0,2025-05-09 16:08:30
Ekko,3,2,27,19,20,66.67,2.47,9.0,6.33,6.67,2025-05-09 16:08:30
Naafiri,13,8,100,75,89,61.54,2.52,7.69,5.77,6.85,2025-05-09 16:08:30
Viego,10,6,53,36,51,60.0,2.89,5.3,3.6,5.1,2025-05-09 16:08:30
Reksai,3,2,25,15,21,66.67,3.07,8.33,5.0,7.0,2025-05-09 16:08:30
Dr. Mundo,1,1,11,10,10,100.0,2.1,11.0,10.0,10.0,2025-05-09 16:08:30
Pantheon,4,2,24,26,31,50.0,2.12,6.0,6.5,7.75,2025-05-09 16:08:30
Jax,1,1,5,3,4,100.0,3.0,5.0,3.0,4.0,2025-05-09 16:08:30
Lee Sin,5,3,42,47,51,60.0,1.98,8.4,9.4,10.2,2025-05-09 16:08:30
Wukong,3,1,21,11,15,33.33,3.27,7.0,3.67,5.0,2025-05-09 16:08:30
Talon,9,3,59,64,51,33.33,1.72,6.56,7.11,5.67,2025-05-09 16:08:30
Mel,1,0,0,3,1,0.0,0.33,0.0,3.0,1.0,2025-05-09 16:08:30
Shyvana,1,0,9,10,8,0.0,1.7,9.0,10.0,8.0,2025-05-09 16:08:30
Poppy,3,0,28,20,22,0.0,2.5,9.33,6.67,7.33,2025-05-09 16:08:30
Nidalee,3,0,34,23,33,0.0,2.91,11.33,7.67,11.0,2025-05-09 16:08:30
KhaZix,5,1,34,31,21,20.0,1.77,6.8,6.2,4.2,2025-05-09 16:08:30
Zyra,2,1,18,13,21,50.0,3.0,9.0,6.5,10.5,2025-05-09 16:08:30
Diana,3,0,11,21,13,0.0,1.14,3.67,7.0,4.33,2025-05-09 16:08:30
Sylas,1,1,8,4,12,100.0,5.0,8.0,4.0,12.0,2025-05-09 16:08:30
Hecarim,3,2,25,17,27,66.67,3.06,8.33,5.67,9.0,2025-05-09 16:08:30
Elise,1,0,20,2,10,0.0,15.0,20.0,2.0,10.0,2025-05-09 16:08:30
Evelynn,3,3,47,13,39,100.0,6.62,15.67,4.33,13.0,2025-05-09 16:08:30
Rammus,1,0,9,11,6,0.0,1.36,9.0,11.0,6.0,2025-05-09 16:08:30
Rengar,1,1,2,5,8,100.0,2.0,2.0,5.0,8.0,2025-05-09 16:08:30
Udyr,2,1,11,16,28,50.0,2.44,5.5,8.0,14.0,2025-05-09 16:08:30
Sejuani,1,1,8,4,5,100.0,3.25,8.0,4.0,5.0,2025-05-09 16:08:30
Shaco,5,2,42,32,32,40.0,2.31,8.4,6.4,6.4,2025-05-09 16:08:30
Kindred,7,5,50,34,52,71.43,3.0,7.14,4.86,7.43,2025-05-09 16:08:30
Zed,1,0,13,9,3,0.0,1.78,13.0,9.0,3.0,2025-05-09 16:08:30
Neeko,2,2,34,2,16,100.0,25.0,17.0,1.0,8.0,2025-05-09 16:08:30
Mordekaiser,2,2,16,12,16,100.0,2.67,8.0,6.0,8.0,2025-05-09 16:08:30
Skarner,1,1,14,7,10,100.0,3.43,14.0,7.0,10.0,2025-05-09 16:08:30
Ivern,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025-05-09 16:08:30
Karthus,1,1,17,2,6,100.0,11.5,17.0,2.0,6.0,2025-05-09 16:08:30
Master Yi,1,1,6,6,15,100.0,3.5,6.0,6.0,15.0,2025-05-09 16:08:30
Brand,1,0,15,7,8,0.0,3.29,15.0,7.0,8.0,2025-05-09 16:08:30
Nasus,1,0,5,4,7,0.0,3.0,5.0,4.0,7.0,2025-05-09 16:08:30
Maokai,1,1,3,10,5,100.0,0.8,3.0,10.0,5.0,2025-05-09 16:08:30
Graves,1,0,1,4,0,0.0,0.25,1.0,4.0,0.0,2025-05-09 16:08:30
