opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Sejuani,5,3,27,25,44,60.0,2.84,5.4,5.0,8.8,2025-05-09 16:08:30
Nunu & Willump,9,8,65,23,89,88.89,6.7,7.22,2.56,9.89,2025-05-09 16:08:30
Qiyana,4,2,26,18,16,50.0,2.33,6.5,4.5,4.0,2025-05-09 16:08:30
Nocturne,18,5,143,130,163,27.78,2.35,7.94,7.22,9.06,2025-05-09 16:08:30
Lillia,23,13,209,75,157,56.52,4.88,9.09,3.26,6.83,2025-05-09 16:08:30
Fiddlesticks,6,4,46,14,36,66.67,5.86,7.67,2.33,6.0,2025-05-09 16:08:30
Ivern,7,3,49,30,64,42.86,3.77,7.0,4.29,9.14,2025-05-09 16:08:30
Xin Zhao,27,12,189,126,205,44.44,3.13,7.0,4.67,7.59,2025-05-09 16:08:30
Master Yi,2,0,10,6,18,0.0,4.67,5.0,3.0,9.0,2025-05-09 16:08:30
Zed,15,9,120,58,125,60.0,4.22,8.0,3.87,8.33,2025-05-09 16:08:30
Kindred,8,3,69,50,49,37.5,2.36,8.62,6.25,6.12,2025-05-09 16:08:30
Vi,35,17,242,143,277,48.57,3.63,6.91,4.09,7.91,2025-05-09 16:08:30
Ekko,5,1,36,43,30,20.0,1.53,7.2,8.6,6.0,2025-05-09 16:08:30
Jarvan Iv,7,6,49,18,50,85.71,5.5,7.0,2.57,7.14,2025-05-09 16:08:30
Poppy,14,8,84,68,162,57.14,3.62,6.0,4.86,11.57,2025-05-09 16:08:30
Reksai,6,2,43,31,39,33.33,2.65,7.17,5.17,6.5,2025-05-09 16:08:30
Skarner,10,6,46,22,68,60.0,5.18,4.6,2.2,6.8,2025-05-09 16:08:30
Brand,2,2,34,2,26,100.0,30.0,17.0,1.0,13.0,2025-05-09 16:08:30
Pantheon,5,1,47,18,39,20.0,4.78,9.4,3.6,7.8,2025-05-09 16:08:30
Gwen,9,4,71,44,48,44.44,2.7,7.89,4.89,5.33,2025-05-09 16:08:30
Corki,2,0,12,20,12,0.0,1.2,6.0,10.0,6.0,2025-05-09 16:08:30
Viktor,1,0,10,6,11,0.0,3.5,10.0,6.0,11.0,2025-05-09 16:08:30
Nidalee,4,3,34,13,25,75.0,4.54,8.5,3.25,6.25,2025-05-09 16:08:30
Volibear,17,0,106,109,130,0.0,2.17,6.24,6.41,7.65,2025-05-09 16:08:30
Viego,8,6,73,18,60,75.0,7.39,9.12,2.25,7.5,2025-05-09 16:08:30
Talon,18,11,192,92,126,61.11,3.46,10.67,5.11,7.0,2025-05-09 16:08:30
KhaZix,3,1,19,11,14,33.33,3.0,6.33,3.67,4.67,2025-05-09 16:08:30
Vex,1,0,0,2,0,0.0,0.0,0.0,2.0,0.0,2025-05-09 16:08:30
Aurora,1,0,3,5,14,0.0,3.4,3.0,5.0,14.0,2025-05-09 16:08:30
Shen,3,0,9,24,3,0.0,0.5,3.0,8.0,1.0,2025-05-09 16:08:30
Taliyah,3,2,25,13,20,66.67,3.46,8.33,4.33,6.67,2025-05-09 16:08:30
Hecarim,9,8,83,37,86,88.89,4.57,9.22,4.11,9.56,2025-05-09 16:08:30
Zyra,4,3,42,14,33,75.0,5.36,10.5,3.5,8.25,2025-05-09 16:08:30
Udyr,5,2,15,17,15,40.0,1.76,3.0,3.4,3.0,2025-05-09 16:08:30
Belveth,1,1,7,2,12,100.0,9.5,7.0,2.0,12.0,2025-05-09 16:08:30
Karthus,2,1,15,11,17,50.0,2.91,7.5,5.5,8.5,2025-05-09 16:08:30
Lee Sin,10,2,59,54,65,20.0,2.3,5.9,5.4,6.5,2025-05-09 16:08:30
Kayn,13,5,94,58,85,38.46,3.09,7.23,4.46,6.54,2025-05-09 16:08:30
Rammus,5,4,55,34,43,80.0,2.88,11.0,6.8,8.6,2025-05-09 16:08:30
Warwick,1,0,4,8,8,0.0,1.5,4.0,8.0,8.0,2025-05-09 16:08:30
Diana,2,1,22,7,6,50.0,4.0,11.0,3.5,3.0,2025-05-09 16:08:30
Jax,1,1,9,4,18,100.0,6.75,9.0,4.0,18.0,2025-05-09 16:08:30
Twisted Fate,1,1,6,2,10,100.0,8.0,6.0,2.0,10.0,2025-05-09 16:08:30
Ambessa,2,2,24,8,12,100.0,4.5,12.0,4.0,6.0,2025-05-09 16:08:30
Kled,1,0,2,5,6,0.0,1.6,2.0,5.0,6.0,2025-05-09 16:08:30
Orianna,1,1,6,1,9,100.0,15.0,6.0,1.0,9.0,2025-05-09 16:08:30
Olaf,1,1,22,8,12,100.0,4.25,22.0,8.0,12.0,2025-05-09 16:08:30
Shaco,9,2,49,49,46,22.22,1.94,5.44,5.44,5.11,2025-05-09 16:08:30
Gragas,1,0,0,2,1,0.0,0.5,0.0,2.0,1.0,2025-05-09 16:08:30
Briar,5,4,50,14,43,80.0,6.64,10.0,2.8,8.6,2025-05-09 16:08:30
Evelynn,2,2,18,18,16,100.0,1.89,9.0,9.0,8.0,2025-05-09 16:08:30
Elise,2,2,22,4,4,100.0,6.5,11.0,2.0,2.0,2025-05-09 16:08:30
Graves,4,2,28,11,31,50.0,5.36,7.0,2.75,7.75,2025-05-09 16:08:30
Rengar,1,1,9,2,5,100.0,7.0,9.0,2.0,5.0,2025-05-09 16:08:30
Zac,2,2,22,8,30,100.0,6.5,11.0,4.0,15.0,2025-05-09 16:08:30
Mel,1,0,3,8,1,0.0,0.5,3.0,8.0,1.0,2025-05-09 16:08:30
Yone,1,1,6,5,6,100.0,2.4,6.0,5.0,6.0,2025-05-09 16:08:30
