opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Naafiri,2,2,8,10,12,100.0,2.0,4.0,5.0,6.0,2025-05-09 16:08:30
Morgana,1,1,10,2,4,100.0,7.0,10.0,2.0,4.0,2025-05-09 16:08:30
Gwen,4,3,59,18,16,75.0,4.17,14.75,4.5,4.0,2025-05-09 16:08:30
Lillia,5,0,24,32,15,0.0,1.22,4.8,6.4,3.0,2025-05-09 16:08:30
Ivern,3,3,35,16,35,100.0,4.38,11.67,5.33,11.67,2025-05-09 16:08:30
Yasuo,2,0,18,10,2,0.0,2.0,9.0,5.0,1.0,2025-05-09 16:08:30
Zyra,2,0,2,8,2,0.0,0.5,1.0,4.0,1.0,2025-05-09 16:08:30
Reksai,1,1,10,4,3,100.0,3.25,10.0,4.0,3.0,2025-05-09 16:08:30
Jax,1,0,3,8,2,0.0,0.62,3.0,8.0,2.0,2025-05-09 16:08:30
Karthus,1,1,10,2,3,100.0,6.5,10.0,2.0,3.0,2025-05-09 16:08:30
Fiddlesticks,1,0,6,7,4,0.0,1.43,6.0,7.0,4.0,2025-05-09 16:08:30
Hecarim,1,0,14,5,9,0.0,4.6,14.0,5.0,9.0,2025-05-09 16:08:30
Jarvan Iv,1,0,14,5,5,0.0,3.8,14.0,5.0,5.0,2025-05-09 16:08:30
Viego,3,3,26,9,18,100.0,4.89,8.67,3.0,6.0,2025-05-09 16:08:30
Zed,1,0,4,7,7,0.0,1.57,4.0,7.0,7.0,2025-05-09 16:08:30
Nidalee,1,0,8,6,4,0.0,2.0,8.0,6.0,4.0,2025-05-09 16:08:30
Shaco,1,0,8,8,2,0.0,1.25,8.0,8.0,2.0,2025-05-09 16:08:30
Xin Zhao,2,1,30,10,8,50.0,3.8,15.0,5.0,4.0,2025-05-09 16:08:30
Volibear,2,1,12,17,11,50.0,1.35,6.0,8.5,5.5,2025-05-09 16:08:30
Kayn,1,0,7,8,3,0.0,1.25,7.0,8.0,3.0,2025-05-09 16:08:30
Graves,1,1,19,2,1,100.0,10.0,19.0,2.0,1.0,2025-05-09 16:08:30
Kindred,1,1,28,7,8,100.0,5.14,28.0,7.0,8.0,2025-05-09 16:08:30
Talon,1,0,12,10,11,0.0,2.3,12.0,10.0,11.0,2025-05-09 16:08:30
KhaZix,1,0,3,4,2,0.0,1.25,3.0,4.0,2.0,2025-05-09 16:08:30
Udyr,1,0,3,5,1,0.0,0.8,3.0,5.0,1.0,2025-05-09 16:08:30
Briar,1,1,14,5,13,100.0,5.4,14.0,5.0,13.0,2025-05-09 16:08:30
Gragas,1,0,2,8,2,0.0,0.5,2.0,8.0,2.0,2025-05-09 16:08:30
Wukong,1,0,7,4,3,0.0,2.5,7.0,4.0,3.0,2025-05-09 16:08:30
Neeko,1,0,15,7,4,0.0,2.71,15.0,7.0,4.0,2025-05-09 16:08:30
