opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Gwen,2,0,8,10,10,0.0,1.8,4.0,5.0,5.0,2025-05-09 16:08:30
Soraka,1,1,3,7,10,100.0,1.86,3.0,7.0,10.0,2025-05-09 16:08:30
Cassiopeia,1,1,5,9,3,100.0,0.89,5.0,9.0,3.0,2025-05-09 16:08:30
Corki,2,2,18,8,16,100.0,4.25,9.0,4.0,8.0,2025-05-09 16:08:30
Nidalee,1,0,7,13,12,0.0,1.46,7.0,13.0,12.0,2025-05-09 16:08:30
Hecarim,2,2,20,8,8,100.0,3.5,10.0,4.0,4.0,2025-05-09 16:08:30
Gragas,2,2,20,10,10,100.0,3.0,10.0,5.0,5.0,2025-05-09 16:08:30
Taliyah,1,0,6,10,16,0.0,2.2,6.0,10.0,16.0,2025-05-09 16:08:30
Olaf,1,0,3,3,4,0.0,2.33,3.0,3.0,4.0,2025-05-09 16:08:30
Ambessa,3,3,13,14,17,100.0,2.14,4.33,4.67,5.67,2025-05-09 16:08:30
Riven,3,1,26,18,17,33.33,2.39,8.67,6.0,5.67,2025-05-09 16:08:30
Jax,1,0,2,8,3,0.0,0.62,2.0,8.0,3.0,2025-05-09 16:08:30
Kaisa,1,1,17,2,3,100.0,10.0,17.0,2.0,3.0,2025-05-09 16:08:30
Fiora,2,1,9,12,11,50.0,1.67,4.5,6.0,5.5,2025-05-09 16:08:30
Vi,3,0,2,22,18,0.0,0.91,0.67,7.33,6.0,2025-05-09 16:08:30
Ivern,3,2,27,14,32,66.67,4.21,9.0,4.67,10.67,2025-05-09 16:08:30
Rumble,2,1,12,11,8,50.0,1.82,6.0,5.5,4.0,2025-05-09 16:08:30
Evelynn,1,0,2,3,9,0.0,3.67,2.0,3.0,9.0,2025-05-09 16:08:30
Urgot,2,1,20,14,12,50.0,2.29,10.0,7.0,6.0,2025-05-09 16:08:30
Yasuo,2,1,12,15,3,50.0,1.0,6.0,7.5,1.5,2025-05-09 16:08:30
Kayn,3,2,19,11,21,66.67,3.64,6.33,3.67,7.0,2025-05-09 16:08:30
Viego,3,1,22,13,21,33.33,3.31,7.33,4.33,7.0,2025-05-09 16:08:30
Volibear,6,0,45,40,33,0.0,1.95,7.5,6.67,5.5,2025-05-09 16:08:30
KhaZix,2,1,11,6,15,50.0,4.33,5.5,3.0,7.5,2025-05-09 16:08:30
Elise,1,1,15,10,7,100.0,2.2,15.0,10.0,7.0,2025-05-09 16:08:30
Zyra,2,0,6,6,0,0.0,1.0,3.0,3.0,0.0,2025-05-09 16:08:30
Rengar,1,1,12,3,11,100.0,7.67,12.0,3.0,11.0,2025-05-09 16:08:30
Pantheon,2,2,10,2,4,100.0,7.0,5.0,1.0,2.0,2025-05-09 16:08:30
Lillia,7,2,39,51,55,28.57,1.84,5.57,7.29,7.86,2025-05-09 16:08:30
Nocturne,1,0,3,9,12,0.0,1.67,3.0,9.0,12.0,2025-05-09 16:08:30
Neeko,2,2,8,18,16,100.0,1.33,4.0,9.0,8.0,2025-05-09 16:08:30
Jarvan Iv,2,1,4,9,3,50.0,0.78,2.0,4.5,1.5,2025-05-09 16:08:30
Akali,2,2,0,0,0,100.0,0.0,0.0,0.0,0.0,2025-05-09 16:08:30
Talon,3,1,23,21,25,33.33,2.29,7.67,7.0,8.33,2025-05-09 16:08:30
Zed,1,1,9,2,11,100.0,10.0,9.0,2.0,11.0,2025-05-09 16:08:30
Xin Zhao,2,2,14,7,19,100.0,4.71,7.0,3.5,9.5,2025-05-09 16:08:30
Master Yi,1,1,3,5,8,100.0,2.2,3.0,5.0,8.0,2025-05-09 16:08:30
Malzahar,2,2,19,12,14,100.0,2.75,9.5,6.0,7.0,2025-05-09 16:08:30
Ekko,1,1,6,4,5,100.0,2.75,6.0,4.0,5.0,2025-05-09 16:08:30
Sett,1,1,8,0,4,100.0,12.0,8.0,0.0,4.0,2025-05-09 16:08:30
Darius,2,2,21,8,16,100.0,4.62,10.5,4.0,8.0,2025-05-09 16:08:30
Kennen,1,1,9,6,6,100.0,2.5,9.0,6.0,6.0,2025-05-09 16:08:30
Irelia,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025-05-09 16:08:30
Nunu & Willump,1,0,9,7,6,0.0,2.14,9.0,7.0,6.0,2025-05-09 16:08:30
Diana,1,1,4,4,11,100.0,3.75,4.0,4.0,11.0,2025-05-09 16:08:30
Karthus,1,1,3,2,6,100.0,4.5,3.0,2.0,6.0,2025-05-09 16:08:30
Lee Sin,1,0,6,7,7,0.0,1.86,6.0,7.0,7.0,2025-05-09 16:08:30
