opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Pantheon,9,6,75,51,92,66.67,3.27,8.33,5.67,10.22,2025-05-09 16:08:30
Rengar,8,3,55,42,87,37.5,3.38,6.88,5.25,10.88,2025-05-09 16:08:30
Hecarim,4,1,37,24,33,25.0,2.92,9.25,6.0,8.25,2025-05-09 16:08:30
Gwen,8,1,52,39,59,12.5,2.85,6.5,4.88,7.38,2025-05-09 16:08:30
Corki,1,0,1,9,5,0.0,0.67,1.0,9.0,5.0,2025-05-09 16:08:30
Nidalee,10,4,56,70,95,40.0,2.16,5.6,7.0,9.5,2025-05-09 16:08:30
Sylas,2,2,16,14,28,100.0,3.14,8.0,7.0,14.0,2025-05-09 16:08:30
Morgana,2,0,2,10,14,0.0,1.6,1.0,5.0,7.0,2025-05-09 16:08:30
Zyra,4,1,21,20,24,25.0,2.25,5.25,5.0,6.0,2025-05-09 16:08:30
Karthus,4,2,32,22,35,50.0,3.05,8.0,5.5,8.75,2025-05-09 16:08:30
Nunu & Willump,2,1,18,8,15,50.0,4.12,9.0,4.0,7.5,2025-05-09 16:08:30
Vi,12,3,99,79,120,25.0,2.77,8.25,6.58,10.0,2025-05-09 16:08:30
Rumble,1,1,4,2,5,100.0,4.5,4.0,2.0,5.0,2025-05-09 16:08:30
Volibear,5,1,35,36,58,20.0,2.58,7.0,7.2,11.6,2025-05-09 16:08:30
Naafiri,10,8,61,34,103,80.0,4.82,6.1,3.4,10.3,2025-05-09 16:08:30
Lillia,9,6,57,37,80,66.67,3.7,6.33,4.11,8.89,2025-05-09 16:08:30
Talon,9,3,69,48,66,33.33,2.81,7.67,5.33,7.33,2025-05-09 16:08:30
Belveth,2,0,11,12,8,0.0,1.58,5.5,6.0,4.0,2025-05-09 16:08:30
Reksai,1,0,5,5,3,0.0,1.6,5.0,5.0,3.0,2025-05-09 16:08:30
Fiddlesticks,1,1,5,9,18,100.0,2.56,5.0,9.0,18.0,2025-05-09 16:08:30
Xin Zhao,12,4,113,76,114,33.33,2.99,9.42,6.33,9.5,2025-05-09 16:08:30
Kayn,5,2,42,35,61,40.0,2.94,8.4,7.0,12.2,2025-05-09 16:08:30
Yone,2,2,26,10,18,100.0,4.4,13.0,5.0,9.0,2025-05-09 16:08:30
Jinx,2,0,8,14,6,0.0,1.0,4.0,7.0,3.0,2025-05-09 16:08:30
Jax,1,1,5,5,9,100.0,2.8,5.0,5.0,9.0,2025-05-09 16:08:30
Viego,9,7,66,32,113,77.78,5.59,7.33,3.56,12.56,2025-05-09 16:08:30
Zed,6,4,71,29,71,66.67,4.9,11.83,4.83,11.83,2025-05-09 16:08:30
Shaco,10,7,116,40,109,70.0,5.62,11.6,4.0,10.9,2025-05-09 16:08:30
Akali,2,2,20,4,6,100.0,6.5,10.0,2.0,3.0,2025-05-09 16:08:30
Graves,4,2,30,16,35,50.0,4.06,7.5,4.0,8.75,2025-05-09 16:08:30
Riven,1,0,4,7,3,0.0,1.0,4.0,7.0,3.0,2025-05-09 16:08:30
Udyr,2,0,10,16,10,0.0,1.25,5.0,8.0,5.0,2025-05-09 16:08:30
Ryze,1,1,9,5,10,100.0,3.8,9.0,5.0,10.0,2025-05-09 16:08:30
Shen,2,0,18,18,20,0.0,2.11,9.0,9.0,10.0,2025-05-09 16:08:30
Nocturne,2,2,36,8,34,100.0,8.75,18.0,4.0,17.0,2025-05-09 16:08:30
Sejuani,1,1,8,1,15,100.0,23.0,8.0,1.0,15.0,2025-05-09 16:08:30
Kindred,2,1,17,5,11,50.0,5.6,8.5,2.5,5.5,2025-05-09 16:08:30
Zoe,1,0,16,14,12,0.0,2.0,16.0,14.0,12.0,2025-05-09 16:08:30
Neeko,1,0,7,7,2,0.0,1.29,7.0,7.0,2.0,2025-05-09 16:08:30
KhaZix,4,1,16,21,21,25.0,1.76,4.0,5.25,5.25,2025-05-09 16:08:30
Ekko,1,0,1,8,2,0.0,0.38,1.0,8.0,2.0,2025-05-09 16:08:30
Sion,1,1,4,5,7,100.0,2.2,4.0,5.0,7.0,2025-05-09 16:08:30
Skarner,1,1,6,1,11,100.0,17.0,6.0,1.0,11.0,2025-05-09 16:08:30
Jarvan Iv,1,0,6,9,6,0.0,1.33,6.0,9.0,6.0,2025-05-09 16:08:30
Wukong,1,1,4,6,9,100.0,2.17,4.0,6.0,9.0,2025-05-09 16:08:30
