opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Riven,2,0,0,18,2,0.0,0.11,0.0,9.0,1.0,2025-05-09 16:08:30
Nidalee,1,0,9,11,7,0.0,1.45,9.0,11.0,7.0,2025-05-09 16:08:30
Ambessa,2,2,6,2,6,100.0,6.0,3.0,1.0,3.0,2025-05-09 16:08:30
Quinn,1,0,4,12,5,0.0,0.75,4.0,12.0,5.0,2025-05-09 16:08:30
Naafiri,1,1,10,6,7,100.0,2.83,10.0,6.0,7.0,2025-05-09 16:08:30
Urgot,1,1,12,1,12,100.0,24.0,12.0,1.0,12.0,2025-05-09 16:08:30
Yorick,1,1,8,8,9,100.0,2.12,8.0,8.0,9.0,2025-05-09 16:08:30
Renekton,1,0,9,7,2,0.0,1.57,9.0,7.0,2.0,2025-05-09 16:08:30
Sylas,2,2,14,14,36,100.0,3.57,7.0,7.0,18.0,2025-05-09 16:08:30
Irelia,4,4,29,21,35,100.0,3.05,7.25,5.25,8.75,2025-05-09 16:08:30
Shaco,2,0,16,28,26,0.0,1.5,8.0,14.0,13.0,2025-05-09 16:08:30
Jayce,2,1,9,6,12,50.0,3.5,4.5,3.0,6.0,2025-05-09 16:08:30
Diana,1,1,11,3,7,100.0,6.0,11.0,3.0,7.0,2025-05-09 16:08:30
Aurora,1,1,1,2,2,100.0,1.5,1.0,2.0,2.0,2025-05-09 16:08:30
Lillia,2,0,8,16,14,0.0,1.38,4.0,8.0,7.0,2025-05-09 16:08:30
Jax,1,0,6,11,6,0.0,1.09,6.0,11.0,6.0,2025-05-09 16:08:30
Yone,1,0,1,8,0,0.0,0.12,1.0,8.0,0.0,2025-05-09 16:08:30
Pantheon,1,0,0,13,3,0.0,0.23,0.0,13.0,3.0,2025-05-09 16:08:30
