opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Rell,3,1,3,12,35,33.33,3.17,1.0,4.0,11.67,2025-05-09 16:08:30
Zoe,2,0,0,12,28,0.0,2.33,0.0,6.0,14.0,2025-05-09 16:08:30
Alistar,6,4,9,35,77,66.67,2.46,1.5,5.83,12.83,2025-05-09 16:08:30
Poppy,1,1,5,11,27,100.0,2.91,5.0,11.0,27.0,2025-05-09 16:08:30
Nautilus,2,0,4,14,26,0.0,2.14,2.0,7.0,13.0,2025-05-09 16:08:30
Bard,5,3,9,37,97,60.0,2.86,1.8,7.4,19.4,2025-05-09 16:08:30
Leona,2,0,1,15,26,0.0,1.8,0.5,7.5,13.0,2025-05-09 16:08:30
Rakan,5,3,5,30,103,60.0,3.6,1.0,6.0,20.6,2025-05-09 16:08:30
Lulu,2,0,5,14,21,0.0,1.86,2.5,7.0,10.5,2025-05-09 16:08:30
VelKoz,1,1,0,4,13,100.0,3.25,0.0,4.0,13.0,2025-05-09 16:08:30
Senna,2,0,0,10,10,0.0,1.0,0.0,5.0,5.0,2025-05-09 16:08:30
Ashe,1,1,0,7,20,100.0,2.86,0.0,7.0,20.0,2025-05-09 16:08:30
Thresh,1,1,1,2,15,100.0,8.0,1.0,2.0,15.0,2025-05-09 16:08:30
