opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Aurora,1,0,6,9,12,0.0,2.0,6.0,9.0,12.0,2025-05-09 16:08:30
Syndra,1,1,4,2,4,100.0,4.0,4.0,2.0,4.0,2025-05-09 16:08:30
Annie,1,1,5,7,3,100.0,1.14,5.0,7.0,3.0,2025-05-09 16:08:30
Varus,1,0,2,5,1,0.0,0.6,2.0,5.0,1.0,2025-05-09 16:08:30
Shen,1,0,4,7,8,0.0,1.71,4.0,7.0,8.0,2025-05-09 16:08:30
Yasuo,1,0,2,9,4,0.0,0.67,2.0,9.0,4.0,2025-05-09 16:08:30
Yone,1,1,0,1,0,100.0,0.0,0.0,1.0,0.0,2025-05-09 16:08:30
Teemo,1,0,4,10,6,0.0,1.0,4.0,10.0,6.0,2025-05-09 16:08:30
Rumble,1,1,4,6,11,100.0,2.5,4.0,6.0,11.0,2025-05-09 16:08:30
Caitlyn,1,0,4,4,4,0.0,2.0,4.0,4.0,4.0,2025-05-09 16:08:30
Dr. Mundo,1,1,9,6,3,100.0,2.0,9.0,6.0,3.0,2025-05-09 16:08:30
Urgot,1,0,2,9,1,0.0,0.33,2.0,9.0,1.0,2025-05-09 16:08:30
Akshan,1,0,5,7,4,0.0,1.29,5.0,7.0,4.0,2025-05-09 16:08:30
Galio,1,1,8,2,8,100.0,8.0,8.0,2.0,8.0,2025-05-09 16:08:30
Ryze,1,0,4,4,1,0.0,1.25,4.0,4.0,1.0,2025-05-09 16:08:30
Viktor,1,1,6,1,7,100.0,13.0,6.0,1.0,7.0,2025-05-09 16:08:30
Nami,1,0,0,7,4,0.0,0.57,0.0,7.0,4.0,2025-05-09 16:08:30
Malphite,1,0,2,11,2,0.0,0.36,2.0,11.0,2.0,2025-05-09 16:08:30
Jayce,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025-05-09 16:08:30
