opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Ryze,4,1,18,30,15,25.0,1.1,4.5,7.5,3.75,2025-05-09 16:08:30
Corki,2,1,26,17,16,50.0,2.47,13.0,8.5,8.0,2025-05-09 16:08:30
Yorick,5,4,20,22,18,80.0,1.73,4.0,4.4,3.6,2025-05-09 16:08:30
Renekton,3,1,15,21,4,33.33,0.9,5.0,7.0,1.33,2025-05-09 16:08:30
Ambessa,8,4,53,52,21,50.0,1.42,6.62,6.5,2.62,2025-05-09 16:08:30
Nidalee,8,5,56,46,34,62.5,1.96,7.0,5.75,4.25,2025-05-09 16:08:30
Jayce,15,4,52,102,40,26.67,0.9,3.47,6.8,2.67,2025-05-09 16:08:30
Yasuo,8,7,65,52,51,87.5,2.23,8.12,6.5,6.38,2025-05-09 16:08:30
Aurelion Sol,1,1,7,11,6,100.0,1.18,7.0,11.0,6.0,2025-05-09 16:08:30
Hwei,5,0,21,40,11,0.0,0.8,4.2,8.0,2.2,2025-05-09 16:08:30
Teemo,3,1,17,18,20,33.33,2.06,5.67,6.0,6.67,2025-05-09 16:08:30
KSante,3,2,19,24,33,66.67,2.17,6.33,8.0,11.0,2025-05-09 16:08:30
Zed,4,2,16,28,30,50.0,1.64,4.0,7.0,7.5,2025-05-09 16:08:30
Jax,2,1,3,15,4,50.0,0.47,1.5,7.5,2.0,2025-05-09 16:08:30
Sylas,4,1,21,31,28,25.0,1.58,5.25,7.75,7.0,2025-05-09 16:08:30
Poppy,2,0,8,22,8,0.0,0.73,4.0,11.0,4.0,2025-05-09 16:08:30
Rumble,5,3,33,7,23,60.0,8.0,6.6,1.4,4.6,2025-05-09 16:08:30
Aatrox,4,2,41,22,17,50.0,2.64,10.25,5.5,4.25,2025-05-09 16:08:30
Sett,2,1,12,17,7,50.0,1.12,6.0,8.5,3.5,2025-05-09 16:08:30
Gangplank,4,2,27,25,14,50.0,1.64,6.75,6.25,3.5,2025-05-09 16:08:30
Azir,1,0,4,10,8,0.0,1.2,4.0,10.0,8.0,2025-05-09 16:08:30
Ornn,3,2,18,15,13,66.67,2.07,6.0,5.0,4.33,2025-05-09 16:08:30
Jinx,2,0,4,10,10,0.0,1.4,2.0,5.0,5.0,2025-05-09 16:08:30
Urgot,3,3,15,24,9,100.0,1.0,5.0,8.0,3.0,2025-05-09 16:08:30
Fiora,3,2,17,22,14,66.67,1.41,5.67,7.33,4.67,2025-05-09 16:08:30
Syndra,7,4,62,50,33,57.14,1.9,8.86,7.14,4.71,2025-05-09 16:08:30
Akali,8,4,31,52,47,50.0,1.5,3.88,6.5,5.88,2025-05-09 16:08:30
KogMaw,2,0,14,18,10,0.0,1.33,7.0,9.0,5.0,2025-05-09 16:08:30
Camille,3,2,35,24,20,66.67,2.29,11.67,8.0,6.67,2025-05-09 16:08:30
Olaf,1,1,9,5,8,100.0,3.4,9.0,5.0,8.0,2025-05-09 16:08:30
Zac,1,1,5,8,3,100.0,1.0,5.0,8.0,3.0,2025-05-09 16:08:30
Sion,2,2,12,6,8,100.0,3.33,6.0,3.0,4.0,2025-05-09 16:08:30
Varus,2,2,10,19,13,100.0,1.21,5.0,9.5,6.5,2025-05-09 16:08:30
Orianna,2,2,38,14,14,100.0,3.71,19.0,7.0,7.0,2025-05-09 16:08:30
Yone,5,3,26,26,10,60.0,1.38,5.2,5.2,2.0,2025-05-09 16:08:30
Riven,5,3,25,23,25,60.0,2.17,5.0,4.6,5.0,2025-05-09 16:08:30
Akshan,3,2,36,20,17,66.67,2.65,12.0,6.67,5.67,2025-05-09 16:08:30
Zilean,1,0,4,6,0,0.0,0.67,4.0,6.0,0.0,2025-05-09 16:08:30
Zoe,1,1,8,3,4,100.0,4.0,8.0,3.0,4.0,2025-05-09 16:08:30
Cassiopeia,1,0,0,3,0,0.0,0.0,0.0,3.0,0.0,2025-05-09 16:08:30
Warwick,4,0,21,39,13,0.0,0.87,5.25,9.75,3.25,2025-05-09 16:08:30
Quinn,1,1,6,7,2,100.0,1.14,6.0,7.0,2.0,2025-05-09 16:08:30
Vladimir,1,1,0,5,6,100.0,1.2,0.0,5.0,6.0,2025-05-09 16:08:30
Gnar,4,2,20,16,17,50.0,2.31,5.0,4.0,4.25,2025-05-09 16:08:30
Xin Zhao,2,2,22,6,8,100.0,5.0,11.0,3.0,4.0,2025-05-09 16:08:30
Mel,2,2,8,4,12,100.0,5.0,4.0,2.0,6.0,2025-05-09 16:08:30
Annie,3,2,18,7,8,66.67,3.71,6.0,2.33,2.67,2025-05-09 16:08:30
Anivia,1,1,1,3,2,100.0,1.0,1.0,3.0,2.0,2025-05-09 16:08:30
Gragas,2,1,9,19,5,50.0,0.74,4.5,9.5,2.5,2025-05-09 16:08:30
