opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Syndra,9,5,29,35,44,55.56,2.09,3.22,3.89,4.89,2025-05-09 16:08:30
Zed,13,7,60,80,57,53.85,1.46,4.62,6.15,4.38,2025-05-09 16:08:30
Ambessa,10,6,56,76,76,60.0,1.74,5.6,7.6,7.6,2025-05-09 16:08:30
Viktor,13,10,57,46,74,76.92,2.85,4.38,3.54,5.69,2025-05-09 16:08:30
Orianna,8,3,43,46,44,37.5,1.89,5.38,5.75,5.5,2025-05-09 16:08:30
Riven,9,5,33,74,38,55.56,0.96,3.67,8.22,4.22,2025-05-09 16:08:30
Xerath,5,1,42,29,31,20.0,2.52,8.4,5.8,6.2,2025-05-09 16:08:30
Garen,2,2,19,1,5,100.0,24.0,9.5,0.5,2.5,2025-05-09 16:08:30
Gragas,2,0,20,12,10,0.0,2.5,10.0,6.0,5.0,2025-05-09 16:08:30
Gangplank,6,4,32,28,31,66.67,2.25,5.33,4.67,5.17,2025-05-09 16:08:30
Yorick,3,2,27,5,19,66.67,9.2,9.0,1.67,6.33,2025-05-09 16:08:30
Kennen,2,2,12,10,14,100.0,2.6,6.0,5.0,7.0,2025-05-09 16:08:30
Zeri,1,0,1,4,1,0.0,0.5,1.0,4.0,1.0,2025-05-09 16:08:30
Sylas,16,2,110,126,96,12.5,1.63,6.88,7.88,6.0,2025-05-09 16:08:30
Malphite,3,2,17,16,20,66.67,2.31,5.67,5.33,6.67,2025-05-09 16:08:30
Corki,11,5,54,64,81,45.45,2.11,4.91,5.82,7.36,2025-05-09 16:08:30
Qiyana,3,2,5,12,15,66.67,1.67,1.67,4.0,5.0,2025-05-09 16:08:30
Aurelion Sol,1,0,3,8,8,0.0,1.38,3.0,8.0,8.0,2025-05-09 16:08:30
Azir,12,6,48,69,42,50.0,1.3,4.0,5.75,3.5,2025-05-09 16:08:30
Mel,7,4,30,48,48,57.14,1.62,4.29,6.86,6.86,2025-05-09 16:08:30
KSante,1,1,6,6,8,100.0,2.33,6.0,6.0,8.0,2025-05-09 16:08:30
Zac,7,4,21,42,60,57.14,1.93,3.0,6.0,8.57,2025-05-09 16:08:30
Zoe,9,3,29,45,42,33.33,1.58,3.22,5.0,4.67,2025-05-09 16:08:30
Aatrox,4,0,14,31,16,0.0,0.97,3.5,7.75,4.0,2025-05-09 16:08:30
Nasus,2,2,10,6,12,100.0,3.67,5.0,3.0,6.0,2025-05-09 16:08:30
Tristana,4,3,36,10,22,75.0,5.8,9.0,2.5,5.5,2025-05-09 16:08:30
Annie,14,5,88,98,77,35.71,1.68,6.29,7.0,5.5,2025-05-09 16:08:30
Ekko,2,1,20,10,8,50.0,2.8,10.0,5.0,4.0,2025-05-09 16:08:30
Ahri,12,10,59,60,81,83.33,2.33,4.92,5.0,6.75,2025-05-09 16:08:30
Nunu & Willump,1,1,7,2,10,100.0,8.5,7.0,2.0,10.0,2025-05-09 16:08:30
Sion,9,4,39,70,66,44.44,1.5,4.33,7.78,7.33,2025-05-09 16:08:30
Diana,2,2,20,10,23,100.0,4.3,10.0,5.0,11.5,2025-05-09 16:08:30
Renekton,4,2,9,29,21,50.0,1.03,2.25,7.25,5.25,2025-05-09 16:08:30
Aurora,12,2,72,82,64,16.67,1.66,6.0,6.83,5.33,2025-05-09 16:08:30
Rumble,1,1,7,3,6,100.0,4.33,7.0,3.0,6.0,2025-05-09 16:08:30
Caitlyn,1,1,14,2,6,100.0,10.0,14.0,2.0,6.0,2025-05-09 16:08:30
Malzahar,1,1,6,12,14,100.0,1.67,6.0,12.0,14.0,2025-05-09 16:08:30
Yasuo,7,1,30,44,24,14.29,1.23,4.29,6.29,3.43,2025-05-09 16:08:30
Vladimir,6,4,31,28,40,66.67,2.54,5.17,4.67,6.67,2025-05-09 16:08:30
Lux,3,2,20,9,20,66.67,4.44,6.67,3.0,6.67,2025-05-09 16:08:30
Jax,3,0,8,16,9,0.0,1.06,2.67,5.33,3.0,2025-05-09 16:08:30
Jayce,4,2,33,28,24,50.0,2.04,8.25,7.0,6.0,2025-05-09 16:08:30
Galio,2,0,6,19,10,0.0,0.84,3.0,9.5,5.0,2025-05-09 16:08:30
Varus,3,3,7,24,15,100.0,0.92,2.33,8.0,5.0,2025-05-09 16:08:30
Smolder,6,1,26,23,15,16.67,1.78,4.33,3.83,2.5,2025-05-09 16:08:30
Hwei,7,4,40,36,53,57.14,2.58,5.71,5.14,7.57,2025-05-09 16:08:30
Akali,12,5,43,55,39,41.67,1.49,3.58,4.58,3.25,2025-05-09 16:08:30
Jinx,1,0,2,5,6,0.0,1.6,2.0,5.0,6.0,2025-05-09 16:08:30
Shen,3,2,8,22,20,66.67,1.27,2.67,7.33,6.67,2025-05-09 16:08:30
Heimerdinger,1,0,1,0,0,0.0,1.0,1.0,0.0,0.0,2025-05-09 16:08:30
Jhin,1,1,5,6,9,100.0,2.33,5.0,6.0,9.0,2025-05-09 16:08:30
Camille,1,1,9,5,5,100.0,2.8,9.0,5.0,5.0,2025-05-09 16:08:30
Vex,1,1,6,3,8,100.0,4.67,6.0,3.0,8.0,2025-05-09 16:08:30
Morgana,2,0,6,8,6,0.0,1.5,3.0,4.0,3.0,2025-05-09 16:08:30
Lee Sin,2,0,2,20,12,0.0,0.7,1.0,10.0,6.0,2025-05-09 16:08:30
Fiora,1,1,10,5,4,100.0,2.8,10.0,5.0,4.0,2025-05-09 16:08:30
Ryze,2,1,8,9,6,50.0,1.56,4.0,4.5,3.0,2025-05-09 16:08:30
Ezreal,2,2,6,6,12,100.0,3.0,3.0,3.0,6.0,2025-05-09 16:08:30
Irelia,5,2,19,27,18,40.0,1.37,3.8,5.4,3.6,2025-05-09 16:08:30
Taliyah,4,4,29,11,26,100.0,5.0,7.25,2.75,6.5,2025-05-09 16:08:30
Nidalee,1,0,0,8,2,0.0,0.25,0.0,8.0,2.0,2025-05-09 16:08:30
Katarina,1,0,7,8,11,0.0,2.25,7.0,8.0,11.0,2025-05-09 16:08:30
Lissandra,1,0,2,8,4,0.0,0.75,2.0,8.0,4.0,2025-05-09 16:08:30
Kayle,3,0,10,19,12,0.0,1.16,3.33,6.33,4.0,2025-05-09 16:08:30
Gnar,2,2,8,2,16,100.0,12.0,4.0,1.0,8.0,2025-05-09 16:08:30
VelKoz,2,2,18,8,12,100.0,3.75,9.0,4.0,6.0,2025-05-09 16:08:30
KogMaw,1,0,6,12,5,0.0,0.92,6.0,12.0,5.0,2025-05-09 16:08:30
Karthus,1,1,9,5,9,100.0,3.6,9.0,5.0,9.0,2025-05-09 16:08:30
Zilean,1,0,0,8,8,0.0,1.0,0.0,8.0,8.0,2025-05-09 16:08:30
Pantheon,2,2,7,6,7,100.0,2.33,3.5,3.0,3.5,2025-05-09 16:08:30
Neeko,3,1,11,24,11,33.33,0.92,3.67,8.0,3.67,2025-05-09 16:08:30
Tryndamere,1,1,25,5,5,100.0,6.0,25.0,5.0,5.0,2025-05-09 16:08:30
Urgot,1,0,1,7,2,0.0,0.43,1.0,7.0,2.0,2025-05-09 16:08:30
Kassadin,1,0,5,7,5,0.0,1.43,5.0,7.0,5.0,2025-05-09 16:08:30
Veigar,2,0,1,18,2,0.0,0.17,0.5,9.0,1.0,2025-05-09 16:08:30
Warwick,1,1,7,2,7,100.0,7.0,7.0,2.0,7.0,2025-05-09 16:08:30
Naafiri,1,0,16,5,4,0.0,4.0,16.0,5.0,4.0,2025-05-09 16:08:30
Twisted Fate,1,0,3,10,2,0.0,0.5,3.0,10.0,2.0,2025-05-09 16:08:30
Gwen,1,1,12,3,2,100.0,4.67,12.0,3.0,2.0,2025-05-09 16:08:30
