opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Ashe,18,13,79,60,104,72.22,3.05,4.39,3.33,5.78,2025-05-09 16:08:30
Miss Fortune,8,0,28,72,42,0.0,0.97,3.5,9.0,5.25,2025-05-09 16:08:30
Tristana,17,13,117,71,132,76.47,3.51,6.88,4.18,7.76,2025-05-09 16:08:30
Irelia,2,1,19,20,15,50.0,1.7,9.5,10.0,7.5,2025-05-09 16:08:30
Kaisa,15,7,94,68,98,46.67,2.82,6.27,4.53,6.53,2025-05-09 16:08:30
Syndra,5,3,28,11,26,60.0,4.91,5.6,2.2,5.2,2025-05-09 16:08:30
Taliyah,6,2,40,24,32,33.33,3.0,6.67,4.0,5.33,2025-05-09 16:08:30
Mel,7,3,29,36,41,42.86,1.94,4.14,5.14,5.86,2025-05-09 16:08:30
Lucian,28,9,157,186,159,32.14,1.7,5.61,6.64,5.68,2025-05-09 16:08:30
Zyra,4,2,29,22,23,50.0,2.36,7.25,5.5,5.75,2025-05-09 16:08:30
Draven,9,5,59,51,84,55.56,2.8,6.56,5.67,9.33,2025-05-09 16:08:30
Vi,3,3,20,14,21,100.0,2.93,6.67,4.67,7.0,2025-05-09 16:08:30
Ambessa,4,2,30,22,22,50.0,2.36,7.5,5.5,5.5,2025-05-09 16:08:30
Diana,3,1,14,18,7,33.33,1.17,4.67,6.0,2.33,2025-05-09 16:08:30
Gwen,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025-05-09 16:08:30
Pantheon,5,5,55,17,44,100.0,5.82,11.0,3.4,8.8,2025-05-09 16:08:30
Aurelion Sol,2,1,11,12,9,50.0,1.67,5.5,6.0,4.5,2025-05-09 16:08:30
Yorick,1,1,9,2,7,100.0,8.0,9.0,2.0,7.0,2025-05-09 16:08:30
Kled,1,1,4,4,1,100.0,1.25,4.0,4.0,1.0,2025-05-09 16:08:30
Nidalee,1,1,9,2,8,100.0,8.5,9.0,2.0,8.0,2025-05-09 16:08:30
Talon,3,1,14,17,10,33.33,1.41,4.67,5.67,3.33,2025-05-09 16:08:30
Volibear,2,1,18,11,18,50.0,3.27,9.0,5.5,9.0,2025-05-09 16:08:30
