opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Nunu & Willump,2,0,2,14,10,0.0,0.86,1.0,7.0,5.0,2025-05-09 16:08:30
Ashe,1,1,2,6,20,100.0,3.67,2.0,6.0,20.0,2025-05-09 16:08:30
Fiddlesticks,3,0,2,13,5,0.0,0.54,0.67,4.33,1.67,2025-05-09 16:08:30
Alistar,2,0,9,21,26,0.0,1.67,4.5,10.5,13.0,2025-05-09 16:08:30
Pyke,1,1,4,3,20,100.0,8.0,4.0,3.0,20.0,2025-05-09 16:08:30
Bard,1,0,1,5,12,0.0,2.6,1.0,5.0,12.0,2025-05-09 16:08:30
Jarvan Iv,2,0,2,6,22,0.0,4.0,1.0,3.0,11.0,2025-05-09 16:08:30
Poppy,1,1,2,4,9,100.0,2.75,2.0,4.0,9.0,2025-05-09 16:08:30
Shaco,2,0,2,14,16,0.0,1.29,1.0,7.0,8.0,2025-05-09 16:08:30
Fiora,1,0,1,8,5,0.0,0.75,1.0,8.0,5.0,2025-05-09 16:08:30
Zac,1,1,3,3,13,100.0,5.33,3.0,3.0,13.0,2025-05-09 16:08:30
Zilean,2,2,1,6,28,100.0,4.83,0.5,3.0,14.0,2025-05-09 16:08:30
Rakan,2,2,8,6,18,100.0,4.33,4.0,3.0,9.0,2025-05-09 16:08:30
Elise,2,2,4,10,44,100.0,4.8,2.0,5.0,22.0,2025-05-09 16:08:30
Teemo,1,1,1,2,3,100.0,2.0,1.0,2.0,3.0,2025-05-09 16:08:30
Ahri,1,0,0,7,2,0.0,0.29,0.0,7.0,2.0,2025-05-09 16:08:30
Ambessa,3,1,8,19,45,33.33,2.79,2.67,6.33,15.0,2025-05-09 16:08:30
Orianna,1,1,2,4,13,100.0,3.75,2.0,4.0,13.0,2025-05-09 16:08:30
Karma,2,1,6,15,33,50.0,2.6,3.0,7.5,16.5,2025-05-09 16:08:30
Taric,1,1,1,5,9,100.0,2.0,1.0,5.0,9.0,2025-05-09 16:08:30
Xerath,1,0,2,2,10,0.0,6.0,2.0,2.0,10.0,2025-05-09 16:08:30
Yorick,1,0,0,8,12,0.0,1.5,0.0,8.0,12.0,2025-05-09 16:08:30
Kayn,1,0,2,5,12,0.0,2.8,2.0,5.0,12.0,2025-05-09 16:08:30
Lulu,1,1,3,3,21,100.0,8.0,3.0,3.0,21.0,2025-05-09 16:08:30
Janna,1,1,0,5,12,100.0,2.4,0.0,5.0,12.0,2025-05-09 16:08:30
