opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Nocturne,2,0,8,10,6,0.0,1.4,4.0,5.0,3.0,2025-05-09 16:08:30
Pantheon,4,3,17,13,44,75.0,4.69,4.25,3.25,11.0,2025-05-09 16:08:30
Udyr,2,2,6,6,10,100.0,2.67,3.0,3.0,5.0,2025-05-09 16:08:30
Viego,1,0,2,8,13,0.0,1.88,2.0,8.0,13.0,2025-05-09 16:08:30
Naafiri,5,1,29,23,38,20.0,2.91,5.8,4.6,7.6,2025-05-09 16:08:30
Hecarim,4,3,17,15,38,75.0,3.67,4.25,3.75,9.5,2025-05-09 16:08:30
Poppy,1,0,11,3,14,0.0,8.33,11.0,3.0,14.0,2025-05-09 16:08:30
Volibear,1,1,5,6,13,100.0,3.0,5.0,6.0,13.0,2025-05-09 16:08:30
Rengar,1,1,7,2,9,100.0,8.0,7.0,2.0,9.0,2025-05-09 16:08:30
Darius,1,1,4,2,10,100.0,7.0,4.0,2.0,10.0,2025-05-09 16:08:30
Trundle,2,0,8,14,16,0.0,1.71,4.0,7.0,8.0,2025-05-09 16:08:30
Vi,3,1,17,16,39,33.33,3.5,5.67,5.33,13.0,2025-05-09 16:08:30
Talon,1,0,10,6,20,0.0,5.0,10.0,6.0,20.0,2025-05-09 16:08:30
Kayn,1,1,3,6,18,100.0,3.5,3.0,6.0,18.0,2025-05-09 16:08:30
Nunu & Willump,2,0,18,14,8,0.0,1.86,9.0,7.0,4.0,2025-05-09 16:08:30
Shaco,2,2,16,8,22,100.0,4.75,8.0,4.0,11.0,2025-05-09 16:08:30
Jarvan Iv,1,0,4,10,8,0.0,1.2,4.0,10.0,8.0,2025-05-09 16:08:30
Ambessa,1,0,1,9,12,0.0,1.44,1.0,9.0,12.0,2025-05-09 16:08:30
Xin Zhao,1,0,1,4,10,0.0,2.75,1.0,4.0,10.0,2025-05-09 16:08:30
