opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Varus,11,3,55,70,57,27.27,1.6,5.0,6.36,5.18,2025-05-09 16:08:30
Vayne,1,1,4,3,3,100.0,2.33,4.0,3.0,3.0,2025-05-09 16:08:30
Draven,1,0,5,6,3,0.0,1.33,5.0,6.0,3.0,2025-05-09 16:08:30
Ezreal,7,2,38,45,37,28.57,1.67,5.43,6.43,5.29,2025-05-09 16:08:30
Jhin,3,2,18,15,11,66.67,1.93,6.0,5.0,3.67,2025-05-09 16:08:30
Yasuo,1,1,11,2,13,100.0,12.0,11.0,2.0,13.0,2025-05-09 16:08:30
Lucian,4,1,17,34,23,25.0,1.18,4.25,8.5,5.75,2025-05-09 16:08:30
Caitlyn,6,4,28,26,30,66.67,2.23,4.67,4.33,5.0,2025-05-09 16:08:30
Kaisa,6,2,46,41,23,33.33,1.68,7.67,6.83,3.83,2025-05-09 16:08:30
Taliyah,1,1,16,2,3,100.0,9.5,16.0,2.0,3.0,2025-05-09 16:08:30
Lux,1,1,5,6,5,100.0,1.67,5.0,6.0,5.0,2025-05-09 16:08:30
Tristana,2,1,15,15,11,50.0,1.73,7.5,7.5,5.5,2025-05-09 16:08:30
Ashe,3,1,25,25,17,33.33,1.68,8.33,8.33,5.67,2025-05-09 16:08:30
Corki,5,3,77,33,33,60.0,3.33,15.4,6.6,6.6,2025-05-09 16:08:30
Xayah,1,1,5,2,7,100.0,6.0,5.0,2.0,7.0,2025-05-09 16:08:30
Hwei,2,2,19,11,9,100.0,2.55,9.5,5.5,4.5,2025-05-09 16:08:30
Mel,3,1,7,11,4,33.33,1.0,2.33,3.67,1.33,2025-05-09 16:08:30
Twitch,1,1,10,7,9,100.0,2.71,10.0,7.0,9.0,2025-05-09 16:08:30
Smolder,4,1,37,28,17,25.0,1.93,9.25,7.0,4.25,2025-05-09 16:08:30
Jinx,4,2,42,20,14,50.0,2.8,10.5,5.0,3.5,2025-05-09 16:08:30
Miss Fortune,3,0,5,17,12,0.0,1.0,1.67,5.67,4.0,2025-05-09 16:08:30
KogMaw,1,1,14,3,9,100.0,7.67,14.0,3.0,9.0,2025-05-09 16:08:30
VelKoz,1,0,4,3,4,0.0,2.67,4.0,3.0,4.0,2025-05-09 16:08:30
Viktor,1,1,5,5,6,100.0,2.2,5.0,5.0,6.0,2025-05-09 16:08:30
Zilean,1,0,4,5,3,0.0,1.4,4.0,5.0,3.0,2025-05-09 16:08:30
Karthus,1,1,14,14,9,100.0,1.64,14.0,14.0,9.0,2025-05-09 16:08:30
Syndra,2,2,14,8,13,100.0,3.38,7.0,4.0,6.5,2025-05-09 16:08:30
