opponent,games,wins,kills,deaths,assists,win_rate,kda,avg_kills,avg_deaths,avg_assists,last_updated
Sylas,13,5,65,68,112,38.46,2.6,5.0,5.23,8.62,2025-05-09 16:08:30
Elise,3,2,15,23,58,66.67,3.17,5.0,7.67,19.33,2025-05-09 16:08:30
Diana,2,0,4,6,24,0.0,4.67,2.0,3.0,12.0,2025-05-09 16:08:30
Riven,1,0,0,4,2,0.0,0.5,0.0,4.0,2.0,2025-05-09 16:08:30
Syndra,4,2,22,16,45,50.0,4.19,5.5,4.0,11.25,2025-05-09 16:08:30
Neeko,5,2,24,39,46,40.0,1.79,4.8,7.8,9.2,2025-05-09 16:08:30
Lissandra,4,3,8,8,15,75.0,2.88,2.0,2.0,3.75,2025-05-09 16:08:30
Fizz,1,1,4,4,11,100.0,3.75,4.0,4.0,11.0,2025-05-09 16:08:30
Aurora,5,4,15,21,37,80.0,2.48,3.0,4.2,7.4,2025-05-09 16:08:30
LeBlanc,6,5,16,21,62,83.33,3.71,2.67,3.5,10.33,2025-05-09 16:08:30
Orianna,3,2,14,20,42,66.67,2.8,4.67,6.67,14.0,2025-05-09 16:08:30
Azir,3,1,9,14,20,33.33,2.07,3.0,4.67,6.67,2025-05-09 16:08:30
Viktor,3,1,6,19,27,33.33,1.74,2.0,6.33,9.0,2025-05-09 16:08:30
Annie,8,2,22,47,52,25.0,1.57,2.75,5.88,6.5,2025-05-09 16:08:30
Corki,1,0,0,4,5,0.0,1.25,0.0,4.0,5.0,2025-05-09 16:08:30
Ryze,3,2,8,16,35,66.67,2.69,2.67,5.33,11.67,2025-05-09 16:08:30
Smolder,2,0,3,3,3,0.0,2.0,1.5,1.5,1.5,2025-05-09 16:08:30
Zed,2,0,4,12,4,0.0,0.67,2.0,6.0,2.0,2025-05-09 16:08:30
Camille,1,0,2,5,2,0.0,0.8,2.0,5.0,2.0,2025-05-09 16:08:30
Yasuo,3,0,3,20,16,0.0,0.95,1.0,6.67,5.33,2025-05-09 16:08:30
Nasus,1,1,4,5,13,100.0,3.4,4.0,5.0,13.0,2025-05-09 16:08:30
Ambessa,2,2,5,9,14,100.0,2.11,2.5,4.5,7.0,2025-05-09 16:08:30
Yone,2,2,10,8,19,100.0,3.62,5.0,4.0,9.5,2025-05-09 16:08:30
Caitlyn,1,0,1,9,6,0.0,0.78,1.0,9.0,6.0,2025-05-09 16:08:30
Talon,1,1,5,3,16,100.0,7.0,5.0,3.0,16.0,2025-05-09 16:08:30
Gangplank,1,0,0,7,9,0.0,1.29,0.0,7.0,9.0,2025-05-09 16:08:30
Sona,1,0,4,12,8,0.0,1.0,4.0,12.0,8.0,2025-05-09 16:08:30
Heimerdinger,1,0,3,6,8,0.0,1.83,3.0,6.0,8.0,2025-05-09 16:08:30
Twisted Fate,3,1,7,10,39,33.33,4.6,2.33,3.33,13.0,2025-05-09 16:08:30
Katarina,1,1,5,0,5,100.0,10.0,5.0,0.0,5.0,2025-05-09 16:08:30
Taliyah,3,1,6,22,28,33.33,1.55,2.0,7.33,9.33,2025-05-09 16:08:30
Zoe,5,3,15,36,54,60.0,1.92,3.0,7.2,10.8,2025-05-09 16:08:30
Rumble,1,0,8,10,17,0.0,2.5,8.0,10.0,17.0,2025-05-09 16:08:30
Ahri,3,0,13,20,24,0.0,1.85,4.33,6.67,8.0,2025-05-09 16:08:30
Hwei,4,3,10,19,53,75.0,3.32,2.5,4.75,13.25,2025-05-09 16:08:30
Alistar,1,0,3,6,10,0.0,2.17,3.0,6.0,10.0,2025-05-09 16:08:30
Akali,5,2,27,23,56,40.0,3.61,5.4,4.6,11.2,2025-05-09 16:08:30
Malphite,1,1,6,1,11,100.0,17.0,6.0,1.0,11.0,2025-05-09 16:08:30
Pyke,2,0,16,18,20,0.0,2.0,8.0,9.0,10.0,2025-05-09 16:08:30
Tristana,1,0,2,6,8,0.0,1.67,2.0,6.0,8.0,2025-05-09 16:08:30
Kayle,2,0,10,4,8,0.0,4.5,5.0,2.0,4.0,2025-05-09 16:08:30
Veigar,3,0,5,15,25,0.0,2.0,1.67,5.0,8.33,2025-05-09 16:08:30
Lux,1,1,11,2,17,100.0,14.0,11.0,2.0,17.0,2025-05-09 16:08:30
Vladimir,1,0,5,4,12,0.0,4.25,5.0,4.0,12.0,2025-05-09 16:08:30
Irelia,1,0,4,6,7,0.0,1.83,4.0,6.0,7.0,2025-05-09 16:08:30
